a.0,a.1,a.2,b.0,b.1,b.2,y
0.147989,0.178059,0.482055,0.241463,0.50688,0.398125,1
0.315718,0.610397,0.576811,0.355243,0.957931,0.151946,2
0.707374,0.782001,0.825361,0.66785,0.130969,0.444991,1
0.594955,0.261689,0.916333,0.531694,0.954213,0.514269,1
0.502242,0.154472,0.218245,0.82206,0.136511,0.585025,0
0.322575,0.239615,0.665381,0.49848,0.276661,0.086911,1
0.803808,0.896889,0.039508,0.587078,0.162408,0.69695,1
0.798088,0.040706,0.860777,0.972305,0.571664,0.324545,0
0.397144,0.022087,0.951502,0.875143,0.526592,0.294807,2
0.604672,0.637752,0.936608,0.63665,0.093783,0.868587,1
0.632583,0.782192,0.245967,0.253604,0.611204,0.686374,1
0.403994,0.737544,0.289488,0.95339,0.455403,0.873694,2
0.871633,0.947943,0.597009,0.772644,0.473809,0.546428,0
0.560949,0.688088,0.32333,0.875398,0.45373,0.054921,2
0.070641,0.533146,0.909025,0.458006,0.818446,0.285344,1
0.680342,0.334143,0.928711,0.379723,0.460159,0.224928,2
0.117237,0.128901,0.675955,0.649033,0.954793,0.266893,2
0.300803,0.604334,0.005896,0.471434,0.104901,0.128763,2
0.479232,0.773975,0.40788,0.685707,0.264973,0.208853,0
0.02693,0.862603,0.631192,0.784794,0.255252,0.190541,1
0.823922,0.90129,0.671405,0.545949,0.410752,0.748193,0
0.233387,0.427935,0.34072,0.601309,0.349836,0.360528,1
0.812066,0.199209,0.753592,0.93932,0.640967,0.898898,2
0.420344,0.006294,0.086591,0.801073,0.942299,0.190688,0
0.119673,0.192862,0.983644,0.928593,0.57486,0.3085,2
0.728777,0.424071,0.872486,0.681398,0.559695,0.00698,0
0.123808,0.204079,0.57946,0.67768,0.19618,0.964822,1
0.642673,0.070293,0.78784,0.934661,0.884953,0.818057,2
0.992832,0.061786,0.825376,0.01835,0.899733,0.621366,2
0.750317,0.10751,0.431919,0.162726,0.439717,0.769152,1
0.646948,0.116172,0.315936,0.933975,0.929649,0.847488,0
0.458093,0.717234,0.090239,0.753264,0.171592,0.602984,0
0.417422,0.702077,0.118562,0.619889,0.18093,0.176248,0
0.846382,0.215245,0.067571,0.660336,0.936995,0.233475,1
0.927189,0.518674,0.69737,0.598793,0.188699,0.264163,0
0.532625,0.442172,0.629679,0.060293,0.509314,0.985322,2
0.498091,0.591073,0.034898,0.109396,0.545249,0.036231,0
0.752968,0.683555,0.481082,0.954608,0.732022,0.907691,0
0.024903,0.503956,0.707477,0.235072,0.482044,0.354648,1
0.24024,0.397148,0.004502,0.899035,0.518631,0.327974,2
0.912037,0.630672,0.304423,0.540502,0.48616,0.30015,1
0.844629,0.995036,0.505711,0.086103,0.078972,0.277946,1
0.181787,0.401136,0.010644,0.351876,0.538881,0.506601,2
0.098689,0.269055,0.174627,0.860415,0.277632,0.948339,2
0.698072,0.642547,0.651395,0.541851,0.932232,0.161805,1
0.751492,0.714991,0.698958,0.850068,0.437464,0.715714,0
0.835077,0.93299,0.917124,0.136989,0.738314,0.970377,1
0.066439,0.358635,0.602401,0.733387,0.647414,0.187927,0
0.050824,0.593809,0.579176,0.897715,0.444309,0.043321,1
0.693573,0.049801,0.781447,0.724847,0.134175,0.485926,2
0.626551,0.147648,0.148947,0.860792,0.721636,0.809918,0
0.770739,0.08651,0.29137,0.945893,0.804212,0.512334,0
0.625701,0.92665,0.327509,0.17436,0.347574,0.191855,2
0.308838,0.077813,0.524745,0.696657,0.034036,0.510728,2
0.137669,0.675493,0.073637,0.686263,0.6564,0.36104,1
0.585279,0.81546,0.477686,0.744158,0.90175,0.907707,2
0.903193,0.987158,0.147625,0.526879,0.278704,0.489834,2
0.506365,0.221933,0.179507,0.978573,0.836892,0.049722,0
0.965019,0.148241,0.040778,0.097912,0.64851,0.542031,2
0.348768,0.001515,0.200142,0.23105,0.899648,0.152575,0
0.327288,0.108208,0.401764,0.420512,0.589163,0.393514,0
0.748795,0.228857,0.984924,0.574308,0.987563,0.822269,1
0.890599,0.398971,0.696549,0.024462,0.152904,0.995982,2
0.414789,0.364816,0.28641,0.953377,0.140511,0.19571,0
0.683748,0.999629,0.444491,0.108206,0.774778,0.219976,1
0.529111,0.450252,0.499885,0.030536,0.208514,0.066963,1
0.354363,0.791079,0.501609,0.53235,0.024955,0.751041,0
0.02883,0.691145,0.049175,0.389877,0.337862,0.644704,2
0.683763,0.057907,0.141689,0.642001,0.048374,0.972191,0
0.366388,0.398419,0.16962,0.716108,0.342126,0.451441,2
0.537182,0.433631,0.894623,0.343146,0.762719,0.498426,0
0.832993,0.75488,0.027483,0.178869,0.549909,0.631418,1
0.667997,0.501635,0.011275,0.100683,0.775547,0.622739,0
0.076349,0.34279,0.52047,0.686526,0.73109,0.244849,2
0.861917,0.176927,0.641889,0.676339,0.06042,0.227361,0
0.540826,0.741959,0.493702,0.363072,0.709331,0.489206,2
0.169822,0.807488,0.250136,0.328737,0.243899,0.707184,2
0.035123,0.502964,0.932146,0.598659,0.690065,0.349223,0
0.623666,0.959559,0.602908,0.399904,0.696626,0.256633,1
0.252607,0.575911,0.349434,0.206676,0.175652,0.87727,2
0.709241,0.273341,0.208599,0.731455,0.179409,0.388489,0
0.639157,0.53943,0.086827,0.34879,0.421781,0.870017,1
0.627833,0.65488,0.428742,0.756312,0.930337,0.217169,1
0.618446,0.022036,0.312913,0.644865,0.303162,0.796535,0
0.750913,0.149687,0.169676,0.002961,0.945849,0.448343,2
0.232596,0.999724,0.943895,0.541755,0.27775,0.431616,1
0.609285,0.76624,0.39566,0.862224,0.307995,0.955271,0
0.286617,0.850244,0.146696,0.01234,0.640387,0.65563,1
0.358281,0.962064,0.224332,0.617621,0.420359,0.665366,2
0.681819,0.294486,0.529155,0.669474,0.133026,0.304274,1
0.166069,0.536892,0.528363,0.040777,0.885476,0.627212,1
0.936945,0.13926,0.232753,0.5534,0.010434,0.259472,2
0.603364,0.066914,0.243257,0.07612,0.326467,0.779599,2
0.189685,0.173509,0.309847,0.9975,0.351034,0.503067,2
0.884112,0.943807,0.700337,0.613144,0.762705,0.087643,1
0.874183,0.839624,0.890699,0.796669,0.334001,0.989357,0
0.866699,0.229943,0.49627,0.799797,0.883819,0.671279,0
0.709257,0.264298,0.733783,0.279008,0.703708,0.187015,0
0.056477,0.628912,0.757841,0.517691,0.879865,0.855564,1
0.511793,0.611569,0.681717,0.4231,0.657971,0.918371,2
0.907683,0.665716,0.607602,0.264096,0.096697,0.220027,0
0.148962,0.9781,0.973525,0.585088,0.225627,0.272783,1
0.37289,0.726562,0.716907,0.039434,0.924476,0.940989,2
0.67966,0.887831,0.857503,0.460202,0.141256,0.595994,0
0.557219,0.46294,0.570319,0.033834,0.921761,0.237011,0
0.094124,0.531165,0.661452,0.432712,0.858269,0.486745,1
0.71346,0.456503,0.267828,0.917459,0.051708,0.586852,0
0.053469,0.892565,0.706144,0.929864,0.871996,0.56633,0
0.380832,0.119343,0.141009,0.387891,0.496779,0.552089,2
0.81739,0.028613,0.307238,0.024257,0.62146,0.727411,1
0.407522,0.442426,0.71504,0.733038,0.976543,0.615511,2
0.590919,0.472299,0.602914,0.450426,0.258245,0.126745,1
0.306737,0.06824,0.671826,0.651455,0.462565,0.632281,0
0.639141,0.651472,0.675886,0.122129,0.06593,0.529619,2
0.615779,0.825206,0.353722,0.336541,0.624501,0.189785,2
0.598069,0.438123,0.543829,0.420801,0.528252,0.666475,1
0.351495,0.714825,0.763664,0.929578,0.906416,0.520136,1
0.718902,0.302366,0.553012,0.847875,0.48961,0.242818,1
0.439889,0.161434,0.127771,0.597674,0.613558,0.457634,1
0.543044,0.308612,0.283618,0.346277,0.649743,0.354899,0
0.915043,0.330984,0.795137,0.358541,0.384354,0.713773,0
0.725401,0.19882,0.73187,0.581607,0.656793,0.794736,2
0.961614,0.448652,0.902682,0.107779,0.733981,0.503444,2
0.417725,0.086261,0.737372,0.159281,0.63725,0.360599,1
0.767745,0.707195,0.376457,0.023262,0.888561,0.650502,2
0.222986,0.863974,0.709032,0.832946,0.690312,0.438522,1
0.712593,0.609977,0.06946,0.416989,0.88725,0.825084,1
0.837104,0.774351,0.171278,0.896869,0.39568,0.944038,0
0.864748,0.083028,0.315694,0.790928,0.860276,0.112054,0
0.822101,0.104485,0.832281,0.222025,0.33668,0.822072,2
0.579026,0.509706,0.312484,0.551547,0.599532,0.819147,0
0.833159,0.312672,0.399392,0.607979,0.255079,0.460428,2
0.368307,0.048279,0.572263,0.814421,0.007571,0.483257,0
0.123528,0.323633,0.143852,0.874457,0.549674,0.855144,0
0.251502,0.455671,0.627006,0.939811,0.120391,0.545161,2
0.246858,0.736136,0.709931,0.215433,0.135539,0.187076,0
0.840856,0.700174,0.925511,0.640854,0.436696,0.202501,1
0.348109,0.344651,0.145166,0.966761,0.451962,0.917318,0
0.495694,0.263832,0.245461,0.339377,0.44837,0.583738,2
0.112144,0.972863,0.436632,0.280104,0.90397,0.781834,1
0.176497,0.449566,0.923656,0.719014,0.881602,0.164193,1
0.568445,0.131971,0.691652,0.54138,0.917942,0.644004,2
0.295252,0.765798,0.902457,0.320941,0.613122,0.218508,1
0.491045,0.950959,0.939226,0.98103,0.406572,0.767681,0
0.961596,0.662073,0.950548,0.745815,0.180157,0.512979,1
0.765124,0.11235,0.510343,0.710555,0.594929,0.876002,2
0.487567,0.742828,0.40009,0.14202,0.351327,0.339496,1
0.929063,0.806969,0.462749,0.818194,0.56478,0.819603,0
0.577102,0.133456,0.183779,0.359184,0.974778,0.098662,0
0.741551,0.047548,0.510343,0.716483,0.026856,0.379224,2
0.11526,0.541758,0.007833,0.556223,0.932628,0.931705,1
0.19765,0.594552,0.314694,0.022887,0.316424,0.998686,2
0.799251,0.523583,0.61523,0.878697,0.878412,0.648272,0
0.59046,0.602142,0.075222,0.239911,0.602895,0.530353,1
0.753456,0.921946,0.718456,0.048688,0.563486,0.599854,0
0.100028,0.11862,0.047778,0.164066,0.392465,0.125457,0
0.010279,0.339472,0.174525,0.802334,0.758221,0.73018,1
0.666439,0.349796,0.354489,0.894088,0.60932,0.36809,0
0.046209,0.839579,0.273251,0.869563,0.167884,0.821501,0
0.138037,0.298935,0.881437,0.033096,0.290013,0.638605,1
0.455116,0.940877,0.740833,0.436706,0.129797,0.796534,2
0.654554,0.205476,0.12883,0.35982,0.514997,0.270327,1
0.754436,0.380989,0.872835,0.501315,0.050236,0.420889,0
0.306316,0.247428,0.229806,0.83168,0.582611,0.735343,1
0.526728,0.092807,0.778837,0.329325,0.375925,0.571217,0
0.699394,0.575205,0.609847,0.064421,0.708021,0.986287,2
0.627504,0.82209,0.532769,0.779807,0.918158,0.037086,1
0.813621,0.839895,0.729978,0.465199,0.946173,0.994341,1
0.693739,0.899742,0.108523,0.161727,0.995987,0.844774,1
0.517941,0.091248,0.280379,0.268618,0.434744,0.507485,2
0.464782,0.56208,0.27736,0.578923,0.960737,0.89293,1
0.09505,0.08246,0.306902,0.911778,0.8792,0.535763,0
0.497598,0.115962,0.413856,0.731299,0.648827,0.192301,1
0.118751,0.959421,0.07302,0.366107,0.050099,0.350569,2
0.045054,0.378344,0.328472,0.172663,0.313748,0.7309,2
0.239375,0.571147,0.462603,0.099319,0.744795,0.409834,1
0.020974,0.358919,0.583046,0.657386,0.315586,0.289008,0
0.359456,0.744269,0.069072,0.940937,0.968584,0.226908,2
0.729944,0.905602,0.299535,0.705975,0.230398,0.821389,0
0.811306,0.94862,0.108823,0.309784,0.855138,0.282025,1
0.376042,0.026719,0.383258,0.70561,0.673234,0.76486,0
0.408589,0.110499,0.60337,0.60572,0.828455,0.511156,0
0.040246,0.585959,0.716335,0.797455,0.165344,0.212745,1
0.141936,0.974009,0.62069,0.219028,0.611203,0.14513,1
0.987113,0.345607,0.855186,0.083114,0.393143,0.732591,2
0.308036,0.892842,0.809181,0.66584,0.205253,0.756258,2
0.73285,0.57288,0.797485,0.713858,0.371863,0.937089,2
0.505665,0.546622,0.74913,0.448523,0.945918,0.065094,1
0.055192,0.915409,0.514531,0.523636,0.640007,0.036145,1
0.37573,0.081929,0.039207,0.818751,0.090418,0.185753,0
0.844687,0.75787,0.104525,0.181629,0.205974,0.462026,2
0.376285,0.808579,0.497012,0.088182,0.466097,0.541248,0
0.518784,0.365978,0.980737,0.622664,0.801687,0.177286,0
0.681,0.95856,0.217006,0.337587,0.402249,0.562303,0
0.430521,0.383829,0.697933,0.815749,0.214786,0.402194,0
0.464741,0.131997,0.61782,0.631999,0.31197,0.035525,0
0.521422,0.255196,0.269325,0.636903,0.742814,0.359694,0
0.360167,0.236978,0.476218,0.806709,0.784127,0.321628,1
0.043142,0.710137,0.742462,0.274213,0.245592,0.698259,1
0.861191,0.551964,0.154784,0.969935,0.373132,0.617463,0
0.483084,0.489326,0.944702,0.800885,0.922355,0.167043,1
0.261266,0.424555,0.199681,0.711574,0.748059,0.688038,2
0.235022,0.103428,0.77841,0.464018,0.733842,0.224867,2
0.544926,0.688965,0.624335,0.96141,0.383245,0.551084,0
0.661218,0.342518,0.409645,0.674783,0.613594,0.41441,1
0.467535,0.359951,0.685604,0.942502,0.05307,0.801632,0
0.144632,0.783983,0.828619,0.293915,0.622902,0.761962,1
0.065742,0.898682,0.964844,0.587083,0.33032,0.336001,0
0.577629,0.622924,0.813058,0.963237,0.25765,0.711485,0
0.77858,0.824001,0.824182,0.584889,0.619496,0.141133,0
0.309387,0.324893,0.417884,0.450487,0.907116,0.871562,1
0.950275,0.404946,0.916816,0.661013,0.10992,0.238687,0
0.059978,0.556105,0.026492,0.263765,0.246692,0.965042,2
0.314347,0.630667,0.127907,0.846886,0.746434,0.732708,1
0.027706,0.820361,0.597523,0.550977,0.704388,0.653848,0
0.893501,0.156242,0.383483,0.022173,0.988317,0.639924,1
0.698608,0.552377,0.351057,0.319213,0.642006,0.081332,2
0.690363,0.201383,0.227094,0.29623,0.190799,0.321956,0
0.855303,0.76104,0.610936,0.459645,0.916326,0.734842,1
0.665786,0.806361,0.013242,0.094251,0.961475,0.416121,1
0.957766,0.644331,0.428246,0.207783,0.094383,0.549357,0
0.756923,0.126565,0.430097,0.754408,0.932055,0.588458,0
0.279165,0.392527,0.883617,0.282703,0.066459,0.000994,0
0.047344,0.736737,0.844962,0.863211,0.554477,0.480986,0
0.650863,0.667264,0.637212,0.278842,0.487906,0.547888,2
0.62373,0.402442,0.53268,0.71304,0.376957,0.736298,0
0.330784,0.066886,0.500487,0.62416,0.947451,0.892426,1
0.173814,0.256236,0.961152,0.716869,0.111771,0.836705,2
0.317303,0.526137,0.512957,0.58019,0.532964,0.808834,2
0.830082,0.762734,0.125178,0.610175,0.637902,0.788276,1
0.679483,0.254918,0.583441,0.960283,0.500894,0.238284,0
0.183594,0.388307,0.417305,0.048278,0.526861,0.874963,1
0.338858,0.013896,0.478561,0.226614,0.46072,0.211239,0
0.241475,0.211094,0.201892,0.114557,0.492473,0.781826,1
0.553887,0.195162,0.157622,0.719372,0.62581,0.330525,0
0.895831,0.971191,0.404062,0.181329,0.172538,0.278718,1
0.342601,0.201905,0.1941,0.457667,0.806184,0.110392,2
0.509678,0.465373,0.10117,0.753076,0.010202,0.72104,0
0.210608,0.85237,0.563564,0.722381,0.651436,0.964598,1
0.88663,0.482311,0.44207,0.487975,0.862082,0.879033,2
0.918135,0.204608,0.013854,0.204825,0.814472,0.315144,1
0.754333,0.24059,0.248068,0.844419,0.151746,0.296762,0
0.655133,0.418344,0.120522,0.008396,0.158202,0.570579,1
0.89591,0.112997,0.239161,0.555351,0.944922,0.685777,2
0.235381,0.113475,0.239382,0.694052,0.763653,0.442814,2
0.596515,0.81104,0.431258,0.06856,0.032881,0.778945,1
0.281054,0.116825,0.904066,0.969483,0.806718,0.395228,0
