a.0,a.1,a.2,b.0,b.1,b.2,y
0.32356,0.138873,0.493884,0.042253,0.435366,0.500996,2
0.765804,0.128831,0.039834,0.859349,0.87707,0.147824,0
0.035834,0.952091,0.178213,0.907254,0.355612,0.013362,2
0.794894,0.541474,0.956408,0.498944,0.415793,0.854152,0
0.026359,0.208551,0.15875,0.662528,0.236353,0.748758,0
0.107194,0.186555,0.640738,0.346305,0.56948,0.606411,2
0.919531,0.688972,0.169539,0.890497,0.377872,0.323231,1
0.579735,0.525829,0.126102,0.641645,0.647036,0.500581,0
0.381615,0.957306,0.067402,0.751013,0.58717,0.115978,1
0.999777,0.69795,0.937279,0.279353,0.594231,0.206797,0
0.517594,0.810808,0.013429,0.612504,0.955732,0.511395,1
0.378465,0.214699,0.86052,0.151004,0.227747,0.257498,1
0.797079,0.389474,0.009383,0.830632,0.574841,0.921838,0
0.539022,0.025041,0.128039,0.904707,0.609499,0.84557,0
0.058936,0.008257,0.665548,0.745039,0.290938,0.688697,2
0.49432,0.9159,0.339279,0.771279,0.822387,0.98435,1
0.755728,0.941565,0.699991,0.783422,0.690385,0.075091,0
0.244618,0.148065,0.303314,0.142963,0.858185,0.543277,2
0.684792,0.452418,0.233788,0.116629,0.213052,0.275136,1
0.19838,0.874857,0.57031,0.729083,0.71807,0.696193,1
0.857946,0.057913,0.499256,0.848868,0.908827,0.017392,0
0.311572,0.456698,0.20812,0.882087,0.404269,0.371905,1
0.651079,0.328752,0.009407,0.111269,0.005979,0.002578,0
0.011077,0.800887,0.605623,0.108896,0.36974,0.624849,2
0.923663,0.178306,0.631517,0.000796,0.559856,0.502131,2
0.613496,0.442425,0.309759,0.908319,0.768024,0.334541,0
0.9771,0.497927,0.215268,0.24632,0.291859,0.889873,2
0.943921,0.996262,0.925545,0.287588,0.651821,0.87669,2
0.300833,0.601087,0.6715,0.705899,0.15432,0.615058,2
0.420569,0.705742,0.704853,0.080413,0.434433,0.671899,1
0.166072,0.324479,0.072036,0.682143,0.236033,0.566113,0
0.738506,0.96177,0.072881,0.713242,0.599587,0.182313,1
0.028166,0.52957,0.195398,0.645676,0.577792,0.942715,2
0.982652,0.05991,0.997096,0.920811,0.247612,0.555967,0
0.302286,0.432298,0.455049,0.742466,0.673946,0.307883,1
0.965169,0.223685,0.825319,0.656356,0.565437,0.342918,0
0.867073,0.23517,0.982433,0.137401,0.106362,0.5148,1
0.569995,0.247605,0.439898,0.246378,0.90358,0.758312,2
0.428985,0.214062,0.588908,0.01764,0.320925,0.1062,1
0.318184,0.96403,0.612038,0.999235,0.142103,0.263324,2
0.187525,0.51094,0.516294,0.383718,0.603596,0.078676,0
0.67285,0.651339,0.583045,0.207625,0.235567,0.86545,1
0.626134,0.985261,0.660452,0.896715,0.819954,0.883272,1
0.686586,0.907987,0.481667,0.468441,0.209435,0.693827,0
0.831735,0.521556,0.769458,0.901354,0.291,0.914935,0
0.760961,0.808618,0.966576,0.465605,0.108409,0.627181,2
0.327339,0.298401,0.364311,0.098274,0.435755,0.78186,1
0.250855,0.938264,0.893394,0.478287,0.697693,0.217781,1
0.387153,0.630022,0.763033,0.937492,0.99527,0.334562,1
0.154733,0.400121,0.892677,0.446282,0.338486,0.555254,1
0.887478,0.214006,0.379578,0.097921,0.772447,0.059961,2
0.000671,0.301412,0.303194,0.775341,0.387749,0.547707,1
0.908978,0.849808,0.884182,0.623983,0.783082,0.725792,2
0.835409,0.812079,0.896932,0.972025,0.294881,0.467955,0
0.698453,0.082856,0.386595,0.818865,0.494805,0.418904,0
0.414852,0.984005,0.341985,0.264056,0.815271,0.635907,1
0.480335,0.302329,0.131813,0.347311,0.72337,0.828323,0
0.608635,0.392606,0.597965,0.715293,0.440133,0.919393,2
0.248063,0.202891,0.563874,0.321781,0.388319,0.137769,2
0.049627,0.217041,0.586468,0.029926,0.602253,0.659342,2
0.650936,0.919176,0.230802,0.486606,0.340039,0.97818,0
0.8861,0.460311,0.089885,0.583902,0.666587,0.101669,0
0.797391,0.466327,0.067073,0.508689,0.951765,0.168817,0
0.281865,0.313212,0.498502,0.084102,0.974091,0.811298,1
0.657099,0.538694,0.356107,0.393892,0.329863,0.073919,0
0.99249,0.91314,0.089333,0.248867,0.980352,0.975793,1
0.573163,0.067273,0.448745,0.968201,0.647508,0.218369,0
