a.0,a.1,a.2,b.0,b.1,b.2,y
0.876652,0.817374,0.503027,0.620172,0.062681,0.511364,0
0.684052,0.916324,0.241199,0.103287,0.206113,0.540251,1
0.758457,0.784033,0.128687,0.263968,0.21841,0.815241,2
0.950787,0.420823,0.837566,0.022042,0.563575,0.094542,1
0.824327,0.688139,0.646923,0.51779,0.463089,0.282413,2
0.020841,0.876465,0.937495,0.366465,0.425248,0.460525,1
0.335097,0.011631,0.171421,0.025522,0.955825,0.391043,1
0.984531,0.67573,0.349318,0.437354,0.36849,0.713269,0
0.178471,0.538607,0.238965,0.641528,0.832868,0.683778,1
0.073909,0.463595,0.481266,0.885241,0.39408,0.302578,0
0.664918,0.262763,0.283194,0.819572,0.061937,0.580323,0
0.366904,0.563337,0.01265,0.97168,0.539657,0.109863,0
0.156552,0.704826,0.620222,0.947342,0.643999,0.984181,0
0.113837,0.886981,0.123357,0.122409,0.979064,0.981065,1
0.572371,0.78819,0.418791,0.252486,0.40743,0.525241,1
0.46126,0.400222,0.528474,0.041844,0.064641,0.838714,2
0.31697,0.401661,0.375942,0.281331,0.207777,0.067431,1
0.825579,0.830971,0.318999,0.295162,0.977441,0.958013,2
0.310114,0.260371,0.630092,0.868003,0.286189,0.05677,0
0.695401,0.993665,0.094596,0.628302,0.807098,0.732264,1
0.73988,0.002328,0.656596,0.039054,0.896499,0.831299,2
0.60387,0.806948,0.783075,0.468461,0.445363,0.735967,2
0.811069,0.845508,0.634615,0.281027,0.78931,0.655097,1
0.632547,0.15216,0.073198,0.573038,0.228719,0.301288,0
0.948861,0.015141,0.539843,0.647087,0.567158,0.536531,0
0.279935,0.631391,0.423252,0.952917,0.260065,0.717399,0
0.244367,0.02411,0.49961,0.613046,0.046688,0.535058,0
0.034391,0.010662,0.046266,0.769929,0.466436,0.419714,0
0.602748,0.402004,0.606305,0.889961,0.735792,0.780075,2
0.43767,0.052843,0.930381,0.349989,0.749914,0.203348,1
0.606812,0.826697,0.132948,0.267989,0.400576,0.221604,1
0.366486,0.938337,0.527769,0.966877,0.889677,0.075391,1
0.882016,0.919281,0.98417,0.557903,0.755263,0.620064,1
0.857222,0.959814,0.969255,0.700282,0.680638,0.957332,2
0.210686,0.588394,0.310344,0.227482,0.651428,0.032219,1
0.393948,0.238612,0.307493,0.656967,0.528329,0.687034,2
0.84163,0.463821,0.237182,0.726852,0.015919,0.177808,0
