a.0,a.1,a.2,b.0,b.1,b.2,y
0.820352,0.319524,0.272001,0.058237,0.569248,0.392399,1
0.338409,0.201035,0.354251,0.576859,0.45697,0.514617,0
0.994734,0.270818,0.13294,0.221833,0.471092,0.250148,0
0.825203,0.669355,0.067712,0.314581,0.312811,0.499757,2
0.120402,0.163561,0.208647,0.473298,0.584601,0.196716,0
0.070511,0.479897,0.991444,0.915675,0.795584,0.367847,1
0.33535,0.63467,0.173179,0.021351,0.778526,0.125163,2
0.418241,0.41463,0.334197,0.973098,0.975347,0.36077,1
0.168092,0.121803,0.855791,0.115887,0.698526,0.005042,1
0.237379,0.241234,0.196256,0.996111,0.90407,0.491601,1
0.144679,0.033846,0.504691,0.191437,0.655531,0.521613,0
0.017285,0.169998,0.844108,0.387899,0.530533,0.028772,2
0.242497,0.758879,0.287669,0.689764,0.632937,0.573302,1
0.357765,0.980426,0.73596,0.096256,0.587709,0.542242,2
0.79222,0.407371,0.401486,0.709031,0.768287,0.874033,0
0.162788,0.795632,0.202323,0.49048,0.07087,0.758247,2
0.009234,0.182142,0.680231,0.840959,0.118702,0.443298,2
0.305636,0.229063,0.652984,0.300188,0.461653,0.786328,2
0.181145,0.715166,0.402867,0.856228,0.513978,0.186992,1
0.357,0.656673,0.54172,0.886072,0.349162,0.13062,0
0.561017,0.210631,0.488089,0.132224,0.082784,0.627285,0
0.176386,0.870722,0.302368,0.817653,0.580566,0.567262,1
0.637533,0.289583,0.991914,0.187236,0.081622,0.602128,0
0.017584,0.111811,0.67733,0.710425,0.471997,0.211378,1
0.580995,0.473113,0.607619,0.191953,0.808429,0.063548,1
0.88381,0.256015,0.608031,0.585881,0.14842,0.443041,0
0.832209,0.929707,0.318001,0.639753,0.234697,0.598201,0
0.168283,0.640943,0.095497,0.255184,0.744619,0.728642,0
0.980525,0.110312,0.11456,0.169887,0.860904,0.669261,1
0.702858,0.409741,0.256083,0.343509,0.712761,0.063454,1
0.386113,0.749459,0.756945,0.01736,0.585514,0.563089,1
0.074779,0.048652,0.192244,0.48391,0.882346,0.369338,0
0.935053,0.576853,0.123925,0.223525,0.348125,0.587323,0
0.568467,0.447471,0.03277,0.853329,0.992286,0.378737,0
0.147193,0.200251,0.091883,0.299319,0.267341,0.278351,1
0.592372,0.366095,0.094968,0.123171,0.172539,0.499243,2
0.822085,0.721232,0.91249,0.907132,0.262183,0.294164,0
0.887559,0.05501,0.477474,0.526525,0.269341,0.518772,0
0.076811,0.452878,0.002465,0.234267,0.614389,0.14956,2
0.140246,0.511253,0.854556,0.689276,0.639021,0.194453,1
0.813384,0.324093,0.111784,0.365739,0.520345,0.114888,2
0.109536,0.144338,0.909533,0.855842,0.270267,0.443625,0
0.085195,0.593078,0.737727,0.32537,0.162104,0.106852,2
0.892708,0.044683,0.430968,0.949236,0.962619,0.936039,2
0.166399,0.592077,0.380517,0.540476,0.798297,0.800035,1
0.106627,0.735411,0.848428,0.801421,0.566757,0.9326,1
0.578343,0.271529,0.861206,0.291497,0.720589,0.427625,1
0.157062,0.264663,0.37428,0.731643,0.827288,0.652445,0
0.380044,0.059454,0.617756,0.849773,0.072969,0.076445,0
0.822597,0.985055,0.35853,0.019519,0.30593,0.81383,0
0.617379,0.919408,0.232443,0.19885,0.117082,0.97967,2
0.673607,0.201579,0.054384,0.764017,0.457212,0.959435,0
0.897575,0.419853,0.379374,0.968353,0.187422,0.746781,0
0.809728,0.152104,0.433866,0.720189,0.072225,0.671862,1
0.234685,0.918048,0.449086,0.331825,0.366234,0.041942,1
0.169144,0.974373,0.591527,0.163058,0.630564,0.201617,1
0.956336,0.990648,0.50706,0.560413,0.257541,0.959752,0
0.500724,0.531642,0.241026,0.241637,0.623832,0.199686,0
0.563227,0.874739,0.335699,0.837575,0.910227,0.834774,1
0.075385,0.469712,0.075491,0.012589,0.596464,0.076372,2
0.434402,0.868817,0.607109,0.862188,0.964933,0.133145,1
0.270716,0.330263,0.780149,0.146845,0.121883,0.298048,1
0.112353,0.853606,0.942777,0.431634,0.817204,0.230418,1
0.612564,0.442409,0.333651,0.068269,0.129085,0.713225,2
0.849184,0.964913,0.859701,0.60809,0.455593,0.221112,0
0.451071,0.584114,0.704138,0.98059,0.874127,0.4198,1
0.75165,0.155229,0.63059,0.782509,0.739994,0.755084,2
0.336747,0.937789,0.344806,0.635931,0.293566,0.646144,0
0.27074,0.637216,0.859109,0.81094,0.939915,0.884567,2
0.393388,0.210559,0.203012,0.383067,0.385099,0.674703,1
0.925909,0.984995,0.01166,0.544703,0.638694,0.181427,1
0.616528,0.313287,0.751976,0.411053,0.02786,0.631625,0
0.058254,0.873912,0.115105,0.522006,0.094063,0.309201,1
0.713713,0.907779,0.802692,0.007351,0.731427,0.336576,1
0.901145,0.104848,0.820511,0.220359,0.01754,0.839074,2
0.898946,0.824384,0.28015,0.609362,0.208491,0.744296,2
0.562212,0.662721,0.517389,0.493759,0.585092,0.322475,1
0.968035,0.188505,0.108179,0.645407,0.652402,0.359466,2
0.123613,0.672437,0.357296,0.027022,0.64342,0.642533,1
0.731398,0.380007,0.451083,0.165975,0.151373,0.295446,2
0.337176,0.88223,0.071818,0.575345,0.512928,0.234926,0
0.242207,0.779238,0.900739,0.413202,0.194721,0.587625,0
0.632046,0.928906,0.130945,0.816723,0.491622,0.888342,0
0.603692,0.52824,0.717241,0.085453,0.976111,0.166989,1
0.856114,0.760144,0.640952,0.660185,0.607944,0.050245,0
0.867443,0.143678,0.073162,0.718666,0.414137,0.440622,0
0.860121,0.469118,0.384288,0.694008,0.358704,0.491829,0
0.6014,0.025873,0.731986,0.949989,0.179374,0.279231,0
0.65614,0.140281,0.769256,0.294243,0.060286,0.50272,2
0.49554,0.946472,0.982033,0.320096,0.237764,0.164849,0
0.565424,0.315481,0.708313,0.594823,0.416265,0.062093,0
0.982918,0.753446,0.673146,0.759999,0.270135,0.566762,0
0.428937,0.433274,0.543576,0.385292,0.507473,0.536934,0
0.100738,0.219585,0.481855,0.75658,0.756277,0.607802,1
0.001811,0.322611,0.117439,0.694941,0.480981,0.250386,1
0.5978,0.814483,0.240944,0.050747,0.188774,0.970953,2
0.474714,0.185263,0.495103,0.880946,0.986912,0.921133,2
0.922937,0.127331,0.942148,0.626906,0.98818,0.384047,0
0.735585,0.48105,0.002658,0.065011,0.904206,0.224221,0
0.504548,0.519206,0.992084,0.026942,0.64295,0.843727,2
0.569972,0.019626,0.162503,0.207709,0.792986,0.694417,1
0.314072,0.643298,0.800832,0.759998,0.264571,0.142027,0
0.17063,0.459862,0.750846,0.805981,0.273308,0.800591,2
0.162034,0.193719,0.651907,0.55851,0.930474,0.624712,1
0.308792,0.852981,0.083477,0.748518,0.979893,0.115273,1
0.162828,0.686771,0.885358,0.495154,0.353711,0.955627,2
0.959472,0.204132,0.01146,0.693039,0.1509,0.051596,1
0.256051,0.806573,0.031226,0.839485,0.227576,0.365388,2
0.768835,0.576926,0.446254,0.531408,0.700634,0.250258,2
0.076458,0.972052,0.703905,0.294385,0.297146,0.573379,2
0.002057,0.083686,0.635266,0.464673,0.355913,0.627261,2
0.559711,0.509529,0.735285,0.91249,0.513651,0.994718,2
0.71289,0.138238,0.536315,0.432194,0.550811,0.278086,2
0.963952,0.628577,0.880876,0.348941,0.972544,0.091523,0
0.49692,0.114405,0.232326,0.245181,0.30887,0.060561,0
0.373456,0.475914,0.117709,0.428208,0.055067,0.388438,2
0.703911,0.074716,0.378073,0.026894,0.00399,0.694551,1
0.700873,0.130456,0.530495,0.697099,0.180379,0.64336,0
0.846001,0.876808,0.083028,0.929359,0.653159,0.549215,0
0.700939,0.530298,0.661307,0.59319,0.866116,0.302721,1
