a.0,a.1,a.2,b.0,b.1,b.2,y
0.598048,0.656344,0.785739,0.565989,0.691314,0.091041,1
0.32378,0.220222,0.676168,0.739207,0.847008,0.163899,2
0.586015,0.545727,0.573141,0.600952,0.774695,0.954924,1
0.174675,0.323913,0.496,0.415177,0.732394,0.270415,2
0.932161,0.84691,0.12349,0.570819,0.906934,0.559138,2
0.497683,0.810722,0.196649,0.676532,0.777889,0.201152,1
0.785323,0.586458,0.531432,0.118531,0.694667,0.347414,2
0.51368,0.356534,0.524324,0.814739,0.572257,0.890552,1
0.212584,0.848699,0.021854,0.836382,0.121749,0.567949,2
0.690846,0.468461,0.457256,0.595663,0.275315,0.220987,0
0.815822,0.953076,0.036701,0.397401,0.649066,0.736641,0
0.952563,0.880921,0.285214,0.89272,0.373099,0.940805,2
0.096037,0.62333,0.972027,0.838805,0.86814,0.10534,2
0.17233,0.848952,0.016177,0.171742,0.298273,0.507692,1
0.510128,0.890562,0.283351,0.257442,0.963556,0.454025,1
0.188077,0.441615,0.881761,0.120279,0.64804,0.147388,1
0.556614,0.96373,0.484796,0.089516,0.051765,0.031077,0
0.330705,0.628585,0.026946,0.598398,0.685951,0.405852,0
0.237928,0.155322,0.751393,0.822986,0.709362,0.498894,0
0.215038,0.932373,0.779246,0.621057,0.28849,0.568807,2
0.006282,0.426585,0.600151,0.387077,0.084298,0.96764,2
0.080821,0.318287,0.524041,0.436959,0.939827,0.241384,2
0.419902,0.408994,0.509728,0.172251,0.940197,0.398979,1
0.737628,0.018061,0.881592,0.817713,0.56209,0.638651,2
0.79714,0.033611,0.423255,0.64939,0.169447,0.736201,2
0.396091,0.712353,0.396389,0.790444,0.583676,0.231542,0
0.734251,0.865558,0.878161,0.782667,0.074706,0.694942,0
0.373733,0.925765,0.279057,0.274168,0.183659,0.054639,1
0.477372,0.654579,0.751511,0.662809,0.844179,0.749283,0
0.898266,0.583489,0.32621,0.308916,0.508267,0.956888,1
0.021421,0.677026,0.258159,0.797044,0.446019,0.129667,1
0.005917,0.354121,0.416024,0.673881,0.482554,0.288914,1
0.090172,0.292603,0.007698,0.308056,0.40389,0.832435,2
0.009664,0.916455,0.324498,0.308556,0.811064,0.353168,2
0.194214,0.761573,0.53492,0.632957,0.586993,0.008552,1
0.161528,0.670834,0.341629,0.499626,0.680808,0.959813,2
0.658804,0.61753,0.269072,0.455639,0.145002,0.528111,0
0.185789,0.662799,0.084151,0.522438,0.214467,0.369404,1
0.592762,0.235019,0.178268,0.013925,0.775161,0.628375,2
0.848311,0.157217,0.185155,0.297053,0.62677,0.248724,2
0.428973,0.810366,0.619449,0.912958,0.043172,0.258485,2
0.663559,0.734833,0.003415,0.631671,0.355526,0.397334,1
0.054599,0.079006,0.575034,0.340952,0.338051,0.401435,2
0.404872,0.323731,0.846771,0.222203,0.465445,0.801175,2
0.601319,0.652483,0.289155,0.316213,0.792907,0.723904,1
0.411148,0.146287,0.836131,0.414005,0.79097,0.813104,1
0.968322,0.70654,0.359395,0.088401,0.936106,0.554909,1
0.773183,0.889328,0.11517,0.133768,0.319386,0.4413,2
0.084379,0.657635,0.241127,0.858437,0.008386,0.064436,1
0.729419,0.929767,0.106153,0.691037,0.472496,0.224069,0
0.807727,0.537649,0.857984,0.183703,0.232501,0.39371,2
0.081779,0.71264,0.002912,0.88173,0.59051,0.279652,1
0.399949,0.262597,0.913947,0.541535,0.730292,0.72715,2
0.706312,0.562317,0.951668,0.556752,0.109547,0.38735,2
0.540117,0.679071,0.493256,0.351349,0.392981,0.993354,1
0.699822,0.806712,0.36761,0.592882,0.456929,0.748903,2
0.293739,0.398043,0.11049,0.484191,0.034065,0.428558,0
0.422828,0.983806,0.603133,0.670543,0.913155,0.700123,1
0.562459,0.790882,0.121233,0.806638,0.085617,0.444728,2
0.537803,0.41953,0.563563,0.323753,0.911626,0.943168,1
0.270521,0.779733,0.485943,0.276055,0.483451,0.767959,1
0.906215,0.877422,0.421284,0.522446,0.655451,0.410157,2
0.607305,0.008403,0.992749,0.69451,0.24665,0.384004,2
0.702267,0.338825,0.667803,0.651594,0.595996,0.433964,0
0.629249,0.663563,0.246863,0.797658,0.347138,0.900077,0
