a.0,a.1,a.2,b.0,b.1,b.2,y
0.165672,0.539848,0.701672,0.191564,0.150668,0.726338,0
0.986841,0.461394,0.479706,0.973275,0.855402,0.747504,0
0.01169,0.327611,0.909114,0.524861,0.260201,0.685294,2
0.800187,0.291444,0.885862,0.650254,0.333564,0.665787,2
0.540602,0.444837,0.444339,0.275965,0.359016,0.911664,2
0.955134,0.611545,0.001318,0.473045,0.862204,0.204799,0
0.809542,0.971711,0.802438,0.610514,0.139382,0.597656,2
0.154304,0.325634,0.774759,0.143397,0.302352,0.749113,2
0.911231,0.832881,0.375954,0.202651,0.237378,0.399041,2
0.701281,0.527835,0.615232,0.36285,0.770137,0.085964,1
0.997497,0.542135,0.808912,0.686674,0.128468,0.187678,0
0.103909,0.493384,0.979807,0.039092,0.9129,0.736849,2
0.2005,0.94295,0.88082,0.102688,0.44197,0.945762,2
0.508362,0.00713,0.371947,0.451112,0.735771,0.757825,2
0.028114,0.198333,0.307578,0.043086,0.742518,0.232601,2
0.934669,0.017063,0.947885,0.187205,0.974984,0.971032,2
0.564207,0.743195,0.507951,0.140519,0.967934,0.715678,2
0.198383,0.676611,0.091506,0.093217,0.693631,0.962397,1
0.716883,0.59026,0.568879,0.523381,0.3931,0.004126,0
0.077989,0.539247,0.062318,0.776869,0.950997,0.055534,2
0.538392,0.117279,0.546186,0.779595,0.101886,0.988664,2
0.513966,0.785481,0.445154,0.809099,0.698084,0.074989,1
0.802815,0.919887,0.517812,0.561387,0.099967,0.216616,0
0.04139,0.053662,0.146832,0.584647,0.267466,0.134195,1
0.474199,0.863958,0.228785,0.348301,0.601918,0.960265,2
0.05527,0.8794,0.488832,0.225238,0.485774,0.574256,2
0.03387,0.080263,0.676711,0.861459,0.70084,0.384608,0
0.706504,0.331031,0.175761,0.417391,0.940456,0.537101,1
0.860821,0.213909,0.352488,0.148112,0.619174,0.317992,2
0.369521,0.831766,0.642035,0.279189,0.817375,0.207203,1
0.459196,0.35297,0.985786,0.232971,0.344619,0.119631,0
0.900432,0.452538,0.833375,0.040207,0.750692,0.129712,0
0.665621,0.359898,0.310976,0.085296,0.992466,0.699235,0
0.754514,0.641291,0.883323,0.535462,0.539075,0.363874,1
0.672982,0.695265,0.499641,0.701276,0.99193,0.499307,1
0.239924,0.538705,0.681001,0.372609,0.045895,0.50928,2
0.376673,0.819635,0.489542,0.651669,0.893714,0.174893,0
0.214756,0.147367,0.948826,0.225027,0.297886,0.317316,1
0.458861,0.722012,0.986069,0.333996,0.447662,0.305667,1
0.654724,0.381852,0.809234,0.327675,0.371365,0.414578,2
0.967869,0.264531,0.577723,0.525753,0.9441,0.566086,2
0.200652,0.625759,0.246778,0.59644,0.791888,0.374698,0
0.698739,0.384471,0.493171,0.323714,0.230246,0.280712,0
0.294799,0.796931,0.225669,0.294064,0.32335,0.999469,2
0.029705,0.126422,0.018297,0.266156,0.618984,0.651111,2
0.076994,0.120332,0.4837,0.479355,0.637495,0.364632,2
0.876956,0.539451,0.102878,0.871704,0.640157,0.719646,0
0.311227,0.278423,0.624227,0.161469,0.567446,0.885236,2
0.891317,0.953143,0.011776,0.532979,0.067624,0.372064,0
0.916084,0.135379,0.185919,0.889078,0.891176,0.655119,0
0.014249,0.943852,0.813592,0.906208,0.56261,0.672801,2
0.364663,0.458684,0.730303,0.142551,0.198675,0.560897,2
0.18006,0.562352,0.277998,0.066363,0.860809,0.974743,2
0.311888,0.530173,0.454547,0.509672,0.92012,0.28974,2
0.946386,0.110455,0.148447,0.234495,0.046335,0.499492,2
0.297102,0.051623,0.74695,0.601229,0.950677,0.474818,1
0.152665,0.017596,0.261743,0.598418,0.810155,0.674159,0
0.97077,0.351494,0.720005,0.872812,0.168278,0.669608,0
0.588028,0.259915,0.806696,0.201869,0.59601,0.675846,2
0.491956,0.314393,0.27814,0.571083,0.300654,0.157125,0
0.458081,0.381199,0.565026,0.624852,0.491287,0.415744,0
0.243547,0.124648,0.424531,0.663848,0.674715,0.538696,1
0.054685,0.013919,0.957241,0.225661,0.767968,0.398516,2
0.28895,0.375654,0.047661,0.964545,0.947469,0.378232,1
0.338169,0.493624,0.212167,0.444443,0.497493,0.545481,0
0.625439,0.429817,0.269742,0.111791,0.452326,0.675436,2
0.008088,0.748406,0.338215,0.442701,0.736584,0.320757,2
0.519628,0.832387,0.449805,0.403228,0.446552,0.641277,0
0.193259,0.196226,0.443797,0.245628,0.129747,0.287191,1
0.807673,0.03036,0.790324,0.343808,0.351937,0.116595,2
0.434648,0.712544,0.897433,0.779935,0.171305,0.027423,1
0.911964,0.539072,0.311363,0.001609,0.570413,0.76236,2
0.005604,0.670487,0.328724,0.635438,0.392081,0.946177,2
0.28544,0.075077,0.209584,0.395061,0.729172,0.212925,1
0.154179,0.700699,0.884376,0.829499,0.169591,0.553096,1
0.088175,0.263261,0.3075,0.918574,0.452014,0.982693,2
0.449885,0.249327,0.346484,0.758928,0.89064,0.848641,2
0.562605,0.577905,0.996735,0.66345,0.558803,0.35563,0
0.782899,0.783783,0.554892,0.823737,0.182606,0.244605,0
