a.0,a.1,a.2,b.0,b.1,b.2,y
0.490867,0.497219,0.483271,0.795967,0.237548,0.174219,0
0.136683,0.844739,0.761972,0.098394,0.816505,0.859344,2
0.422343,0.748326,0.97167,0.002476,0.195815,0.3759,2
0.155011,0.345596,0.611856,0.690743,0.360281,0.18602,0
0.995096,0.712827,0.13387,0.934615,0.995898,0.668045,0
0.210708,0.865244,0.346271,0.772035,0.311765,0.908285,1
0.69926,0.524529,0.397808,0.466319,0.833875,0.532166,2
0.723366,0.704076,0.418908,0.31845,0.805182,0.530434,1
0.061259,0.682603,0.635246,0.53876,0.751143,0.288635,0
0.038126,0.307968,0.080307,0.997993,0.217148,0.304135,1
0.314434,0.617656,0.14389,0.787459,0.364829,0.01646,2
0.546601,0.45585,0.218298,0.812757,0.289469,0.030794,2
0.170997,0.442964,0.138813,0.059384,0.970851,0.716048,1
0.518527,0.526469,0.497479,0.237984,0.398564,0.748382,0
0.704447,0.811826,0.842016,0.341965,0.20082,0.726843,2
0.086797,0.830693,0.844339,0.905187,0.778134,0.624616,1
0.754064,0.960424,0.028097,0.196149,0.41491,0.331058,2
0.205617,0.620577,0.319018,0.512676,0.698448,0.475069,1
0.410177,0.687568,0.772029,0.273019,0.285453,0.853907,1
0.889277,0.683695,0.759161,0.448938,0.927977,0.677443,2
0.084539,0.827586,0.997634,0.796093,0.671589,0.151488,1
0.406341,0.772782,0.330679,0.794018,0.229498,0.427044,2
0.96218,0.147307,0.915425,0.77815,0.550121,0.815412,0
0.018788,0.088785,0.694912,0.200502,0.64107,0.587158,0
0.978456,0.528827,0.103403,0.427548,0.292676,0.779075,1
0.17837,0.366396,0.947459,0.816365,0.307807,0.511773,2
0.481754,0.987172,0.89737,0.491844,0.974967,0.302349,1
0.763448,0.009244,0.232189,0.380277,0.677166,0.437856,2
0.441013,0.220121,0.471879,0.644688,0.903968,0.733706,2
0.467577,0.331789,0.424477,0.691274,0.118711,0.571445,2
0.926837,0.343788,0.711112,0.952278,0.776811,0.896957,2
0.530346,0.15848,0.243392,0.520974,0.930958,0.689311,1
0.92383,0.914589,0.334432,0.58934,0.536814,0.5453,1
0.009767,0.657369,0.763842,0.478199,0.452247,0.916006,2
0.512456,0.026169,0.495846,0.519881,0.954705,0.348457,2
0.703605,0.476844,0.55624,0.080884,0.400763,0.521575,1
0.784725,0.369518,0.851359,0.370871,0.822345,0.732361,2
0.007368,0.004839,0.16298,0.772285,0.682609,0.031867,2
0.414322,0.586824,0.850816,0.107039,0.602077,0.26997,0
0.579353,0.132209,0.138364,0.647145,0.775358,0.492196,2
