a.0,a.1,a.2,b.0,b.1,b.2,y
0.957268,0.486381,0.169993,0.715419,0.93113,0.081805,1
0.224818,0.117934,0.220609,0.421774,0.099873,0.45155,0
0.551086,0.364032,0.629206,0.598398,0.938556,0.767781,2
0.645779,0.969249,0.804749,0.26505,0.315673,0.070193,1
0.624458,0.556627,0.604146,0.889938,0.478211,0.042278,0
0.429366,0.009558,0.1707,0.666178,0.046796,0.430273,0
0.598456,0.144536,0.003067,0.168092,0.158948,0.306403,0
0.807324,0.5497,0.90864,0.528389,0.512016,0.498144,0
0.020444,0.668087,0.991161,0.547103,0.95161,0.892184,1
0.60023,0.198802,0.625369,0.02271,0.960076,0.746344,1
0.204459,0.155424,0.821465,0.113014,0.56359,0.0157,1
0.184871,0.451342,0.497953,0.705952,0.255946,0.54306,0
0.532804,0.200784,0.425829,0.199567,0.661991,0.330341,1
0.263236,0.441225,0.219217,0.163541,0.068383,0.038336,1
0.23341,0.998144,0.178165,0.725084,0.969703,0.863793,1
0.275702,0.076949,0.784313,0.805806,0.408049,0.515502,0
0.265368,0.33439,0.575956,0.950072,0.568576,0.618398,0
0.324574,0.983621,0.086664,0.063256,0.618995,0.334208,1
0.61285,0.507696,0.264686,0.276505,0.13184,0.638932,1
0.044518,0.774259,0.295345,0.221438,0.298526,0.873341,1
0.811346,0.763052,0.63786,0.756467,0.04835,0.853342,0
0.039743,0.555156,0.001846,0.635271,0.902844,0.503414,1
0.865689,0.254247,0.079636,0.999597,0.617071,0.690211,0
0.633703,0.256668,0.671738,0.008295,0.43023,0.869649,2
0.373455,0.995587,0.493782,0.349258,0.310543,0.37333,0
0.643975,0.919072,0.26541,0.300113,0.528019,0.763835,2
0.050643,0.477987,0.137236,0.50098,0.411876,0.439042,0
0.135904,0.823046,0.118622,0.192462,0.649452,0.246242,1
0.308409,0.262051,0.443925,0.514419,0.326126,0.702382,2
0.417449,0.124988,0.435432,0.529879,0.150237,0.659749,2
0.635785,0.011391,0.876023,0.36029,0.053132,0.659352,2
0.30865,0.375238,0.50719,0.990748,0.601997,0.913102,2
0.07087,0.98618,0.026591,0.189457,0.114374,0.253477,1
0.487431,0.6611,0.451598,0.018425,0.083699,0.347622,0
0.883681,0.82169,0.603063,0.875274,0.241119,0.643625,0
0.205592,0.345922,0.201253,0.090934,0.109827,0.808922,2
0.273895,0.787488,0.341576,0.960471,0.64802,0.892468,0
0.889418,0.347729,0.996478,0.918301,0.073938,0.195618,0
0.498354,0.40023,0.461825,0.106034,0.003734,0.984913,2
0.672215,0.260429,0.360743,0.242353,0.433705,0.365259,1
0.578462,0.464596,0.050898,0.98735,0.448651,0.857762,0
0.886607,0.348455,0.951409,0.407178,0.185044,0.554097,2
0.066452,0.528246,0.472352,0.869714,0.503506,0.173379,0
0.434298,0.643019,0.203148,0.09902,0.343517,0.462518,2
0.377688,0.575474,0.191144,0.667766,0.081024,0.113723,0
0.905499,0.301754,0.863844,0.947606,0.673708,0.090944,0
0.930916,0.53079,0.558908,0.700592,0.923522,0.266066,1
