a.0,a.1,a.2,b.0,b.1,b.2,y
0.97412,0.951682,0.341125,0.761518,0.454481,0.711109,1
0.85623,0.78657,0.44187,0.957091,0.461201,0.563555,1
0.275878,0.221684,0.577619,0.31978,0.082304,0.095432,2
0.562682,0.048949,0.341806,0.852052,0.685637,0.620428,1
0.840749,0.914567,0.529564,0.750508,0.67071,0.177495,1
0.160814,0.090368,0.078722,0.433074,0.218796,0.059271,0
0.661127,0.685988,0.36476,0.359298,0.48952,0.876512,2
0.882406,0.389649,0.457848,0.024974,0.096047,0.356691,0
0.221723,0.289143,0.960874,0.356341,0.581093,0.736466,2
0.395138,0.067969,0.464947,0.552202,0.881667,0.267586,0
0.527005,0.868005,0.269867,0.924968,0.648501,0.321315,1
0.573045,0.040095,0.962563,0.230323,0.043622,0.121159,0
0.688417,0.972446,0.365195,0.626453,0.898272,0.429471,1
0.107601,0.428519,0.972828,0.929456,0.279141,0.402707,2
0.52697,0.263407,0.772684,0.72131,0.60823,0.270784,1
0.039441,0.856393,0.175309,0.140485,0.325383,0.187946,1
0.11762,0.821035,0.907174,0.011605,0.73392,0.297771,1
0.597361,0.780457,0.153323,0.772478,0.972249,0.160152,1
0.950557,0.768943,0.786546,0.76041,0.859719,0.384502,0
0.810961,0.344871,0.800406,0.119422,0.631869,0.991161,2
0.719792,0.138137,0.663956,0.53348,0.955586,0.089008,0
0.630015,0.976839,0.869352,0.315475,0.816552,0.416321,1
0.519413,0.785135,0.601757,0.703328,0.771346,0.191524,1
0.54595,0.69531,0.573358,0.187219,0.455455,0.022119,1
0.429548,0.171566,0.709082,0.24633,0.295358,0.90217,2
0.008285,0.644822,0.260524,0.673124,0.796916,0.427488,1
0.895004,0.530001,0.99375,0.378652,0.480586,0.558396,1
0.352174,0.779739,0.536778,0.468556,0.575052,0.144086,1
0.159793,0.675842,0.477108,0.873841,0.626125,0.313727,1
0.569743,0.628497,0.972924,0.40165,0.617509,0.146165,1
0.281781,0.843268,0.166725,0.69082,0.079092,0.284389,0
0.054418,0.102944,0.305862,0.480675,0.362086,0.282164,0
0.599415,0.287626,0.6892,0.965115,0.322049,0.213987,0
0.38132,0.392043,0.743883,0.490649,0.943279,0.563834,1
0.798506,0.345701,0.598401,0.197852,0.215794,0.539655,2
0.891418,0.111677,0.162149,0.038227,0.257783,0.409549,2
0.710031,0.143865,0.069213,0.779203,0.955287,0.834312,0
0.56071,0.785524,0.602701,0.002506,0.957076,0.862965,2
