a.0,a.1,a.2,b.0,b.1,b.2,y
0.226786,0.056595,0.700108,0.664776,0.037444,0.659226,2
0.841973,0.578525,0.790806,0.23741,0.307674,0.647025,2
0.436584,0.564891,0.445062,0.800084,0.946378,0.680215,1
0.86005,0.187926,0.867371,0.543522,0.181391,0.893437,2
0.292041,0.061287,0.568018,0.366989,0.663612,0.154444,1
0.101349,0.058165,0.258254,0.343291,0.497096,0.523698,2
0.396628,0.664796,0.43417,0.470143,0.489629,0.174891,1
0.074104,0.757895,0.534645,0.617382,0.9173,0.323683,1
0.959016,0.599872,0.083871,0.986931,0.287542,0.257226,0
0.229627,0.551578,0.230005,0.58443,0.60445,0.996081,1
0.335487,0.862928,0.638816,0.939474,0.014225,0.884751,2
0.288282,0.450069,0.558059,0.107691,0.429453,0.793468,0
0.890175,0.519645,0.048884,0.478421,0.034416,0.494827,0
0.70284,0.380897,0.727285,0.781732,0.597836,0.809314,0
0.135535,0.407236,0.21219,0.892591,0.783969,0.57111,0
0.401682,0.310931,0.877839,0.408639,0.531472,0.088519,0
0.5056,0.524034,0.668179,0.264082,0.003146,0.626197,2
0.787636,0.247964,0.810506,0.460334,0.568877,0.245771,0
0.862151,0.41572,0.284579,0.663868,0.749885,0.712077,0
0.24868,0.548895,0.43761,0.475962,0.742895,0.680065,2
0.425169,0.909801,0.276881,0.754469,0.769748,0.47131,1
0.007861,0.804048,0.482214,0.692647,0.617152,0.136831,2
0.71157,0.55848,0.957047,0.414844,0.087522,0.337697,2
0.638846,0.024909,0.371089,0.628696,0.73108,0.634618,1
0.892589,0.246549,0.329498,0.936748,0.529675,0.495711,0
0.814446,0.224239,0.313689,0.19269,0.180667,0.68643,0
0.252265,0.4394,0.291075,0.689466,0.000688,0.754657,0
0.001739,0.283751,0.829226,0.904015,0.213434,0.202738,1
0.82502,0.174533,0.600017,0.529394,0.34917,0.334737,0
0.659128,0.260344,0.177069,0.864515,0.774248,0.775893,0
0.520163,0.972596,0.362027,0.070575,0.653525,0.37174,1
0.405176,0.759383,0.409497,0.066176,0.926709,0.70771,1
0.460445,0.663362,0.129888,0.106273,0.358178,0.585136,1
0.50371,0.762723,0.91521,0.006458,0.589555,0.360742,2
0.62972,0.304558,0.607061,0.40848,0.474698,0.965838,2
0.637728,0.864046,0.707864,0.563152,0.598211,0.873499,1
0.857417,0.652918,0.231237,0.600867,0.878241,0.612691,2
0.419036,0.103954,0.639428,0.984294,0.298636,0.756331,2
0.217539,0.658229,0.702749,0.003313,0.233487,0.326509,2
0.512589,0.701054,0.685756,0.507841,0.958533,0.457921,1
0.219078,0.814063,0.573267,0.409475,0.447345,0.247769,1
0.230986,0.341863,0.891009,0.313023,0.497673,0.079286,1
0.018286,0.220309,0.667872,0.604929,0.741441,0.379936,1
0.166579,0.935442,0.907384,0.19407,0.531407,0.226338,2
0.812254,0.854381,0.421924,0.167094,0.554107,0.048347,1
0.794495,0.843975,0.48524,0.90512,0.199106,0.561016,1
0.483994,0.379035,0.686491,0.272197,0.728247,0.792714,2
0.295776,0.532628,0.480789,0.165039,0.579253,0.565756,0
0.79499,0.851563,0.2991,0.44287,0.655998,0.424918,1
0.102338,0.581771,0.087039,0.81472,0.828957,0.360379,1
0.494597,0.074167,0.830838,0.780649,0.082241,0.845012,2
0.699972,0.817562,0.061257,0.527949,0.928878,0.328195,1
0.340652,0.725473,0.452496,0.578283,0.938275,0.802504,1
0.68292,0.359734,0.562173,0.951862,0.333769,0.574664,0
0.179476,0.659077,0.620048,0.612071,0.382871,0.951032,2
0.893448,0.983918,0.426168,0.578875,0.221736,0.82298,0
0.815009,0.128946,0.077927,0.544596,0.974675,0.782346,1
0.550393,0.932486,0.256965,0.551462,0.722624,0.287468,1
0.001821,0.606774,0.379364,0.837069,0.854178,0.789374,2
0.035353,0.572167,0.733832,0.0647,0.616502,0.44854,1
0.489756,0.926988,0.750655,0.382041,0.538397,0.495357,1
0.39019,0.560769,0.565489,0.595164,0.991412,0.05274,0
0.346732,0.324182,0.618292,0.562336,0.318533,0.819107,0
0.26588,0.069571,0.325024,0.644097,0.521919,0.750438,0
0.557747,0.063607,0.702998,0.338607,0.05916,0.265728,0
0.553137,0.824769,0.953607,0.67463,0.191379,0.447316,2
0.463434,0.340071,0.860882,0.864686,0.030594,0.699178,2
0.380646,0.319836,0.066794,0.69616,0.753899,0.709483,0
0.709912,0.656663,0.64045,0.714619,0.031493,0.162871,0
0.992628,0.597839,0.989331,0.126302,0.806403,0.193727,1
0.744848,0.933639,0.256896,0.513985,0.984054,0.187845,0
0.805427,0.748295,0.065106,0.97638,0.840147,0.188587,0
0.700797,0.854328,0.609595,0.506446,0.532185,0.818913,0
0.500979,0.303437,0.858511,0.092691,0.366394,0.42999,1
0.34466,0.593577,0.059971,0.020838,0.596804,0.00381,1
0.682418,0.213627,0.862708,0.447452,0.65902,0.833967,0
0.150934,0.279954,0.135394,0.221837,0.262199,0.964013,0
0.076908,0.02956,0.89741,0.209309,0.594473,0.863297,2
0.077226,0.789475,0.451347,0.457271,0.021204,0.400188,2
0.150762,0.9264,0.431319,0.768883,0.887228,0.586311,1
0.327165,0.41323,0.293089,0.807772,0.284584,0.386925,2
0.563671,0.391065,0.278992,0.501283,0.096184,0.487394,0
0.601488,0.310086,0.012999,0.473539,0.226025,0.004711,0
