a.0,a.1,a.2,b.0,b.1,b.2,y
0.660984,0.652021,0.207935,0.827271,0.032208,0.935499,2
0.105342,0.202042,0.771869,0.766694,0.625022,0.813548,2
0.961266,0.492249,0.845497,0.372916,0.332271,0.061655,0
0.062841,0.403678,0.152026,0.747003,0.451046,0.451276,2
0.574538,0.600306,0.242625,0.584718,0.217106,0.439992,0
0.723374,0.312484,0.205616,0.588861,0.979256,0.80931,0
0.292831,0.079123,0.282409,0.635379,0.434909,0.523464,2
0.762803,0.930975,0.688351,0.693885,0.809923,0.803343,0
0.954161,0.65616,0.21067,0.396989,0.491516,0.610884,0
0.090502,0.602073,0.968065,0.061938,0.291734,0.048996,0
0.097875,0.701905,0.431761,0.818768,0.922816,0.326327,1
0.569555,0.527699,0.599998,0.375304,0.369396,0.26012,2
0.375544,0.325291,0.912735,0.167414,0.538142,0.817409,2
0.415237,0.901144,0.711589,0.733955,0.67197,0.095615,1
0.188959,0.600723,0.145259,0.083477,0.497955,0.092082,1
0.10843,0.331736,0.610896,0.816032,0.022697,0.615714,2
0.630722,0.336382,0.550257,0.381917,0.435354,0.577035,0
0.697038,0.208267,0.807818,0.858933,0.488137,0.029281,1
0.937185,0.159164,0.47131,0.246077,0.373407,0.524023,1
0.970744,0.285704,0.115049,0.46557,0.68087,0.933321,0
0.952299,0.642432,0.644435,0.81038,0.297781,0.472783,1
0.721612,0.798814,0.684104,0.62117,0.606805,0.949767,2
0.459384,0.424738,0.137668,0.678123,0.051928,0.491944,0
0.233658,0.130686,0.894818,0.608374,0.199423,0.012596,2
0.114291,0.378044,0.356183,0.946154,0.854041,0.952472,2
0.187481,0.529383,0.466512,0.630043,0.855637,0.452515,2
0.452911,0.322543,0.955529,0.587046,0.189762,0.064615,0
0.594071,0.316533,0.767577,0.082503,0.428596,0.795579,2
0.297052,0.84326,0.312487,0.816705,0.960436,0.830195,1
0.594213,0.571096,0.780418,0.871553,0.716896,0.314708,1
0.501288,0.362096,0.162291,0.891886,0.629946,0.643515,2
0.406213,0.97413,0.370423,0.120935,0.990501,0.119377,1
0.353445,0.85807,0.976418,0.650013,0.01397,0.605295,1
0.609303,0.169173,0.839312,0.787085,0.851305,0.771622,2
0.021155,0.627567,0.785674,0.278526,0.382534,0.31826,0
0.501432,0.811596,0.877497,0.312978,0.417214,0.824443,2
0.209456,0.908325,0.095731,0.852652,0.478536,0.222747,0
0.944835,0.816317,0.48228,0.096108,0.101757,0.728633,1
0.326718,0.189192,0.823374,0.259112,0.686857,0.182978,2
0.401847,0.687074,0.354873,0.6232,0.352369,0.802159,0
0.707471,0.826621,0.234695,0.537293,0.486373,0.303494,1
0.496712,0.059194,0.251272,0.91713,0.891552,0.774382,1
0.148355,0.392725,0.306867,0.126057,0.788697,0.844576,1
0.739777,0.043946,0.254662,0.184751,0.178759,0.089786,0
0.449851,0.744462,0.918136,0.127452,0.811053,0.916985,2
0.856655,0.462146,0.214413,0.536564,0.872476,0.421938,0
0.21561,0.293171,0.529654,0.379311,0.731796,0.246744,2
0.793673,0.142647,0.518621,0.082487,0.39667,0.000927,0
0.006768,0.605628,0.16494,0.02913,0.548716,0.918385,1
0.586055,0.402924,0.09757,0.924967,0.782638,0.371943,0
0.730525,0.084317,0.47491,0.164905,0.949317,0.568719,0
0.568588,0.192585,0.048327,0.645349,0.254526,0.229071,0
0.881956,0.063251,0.793478,0.471256,0.511149,0.004611,0
0.73946,0.266131,0.057331,0.498438,0.188943,0.547222,0
0.927409,0.099442,0.21527,0.858914,0.721786,0.648218,0
0.919034,0.784391,0.25747,0.644549,0.993196,0.903175,1
0.203618,0.021707,0.818463,0.843723,0.860235,0.113827,2
0.80529,0.550699,0.017587,0.752395,0.006581,0.808573,0
0.094441,0.906976,0.415846,0.34807,0.235745,0.546621,2
0.368977,0.920196,0.270061,0.164873,0.329833,0.70345,1
0.716205,0.660456,0.733054,0.115941,0.11943,0.687388,2
0.908778,0.701128,0.893746,0.950087,0.28244,0.303139,0
0.752693,0.690739,0.771553,0.001491,0.665266,0.913303,1
0.159804,0.828554,0.173663,0.020701,0.077548,0.414444,1
0.658487,0.999493,0.061309,0.191825,0.028028,0.729752,0
0.879094,0.381364,0.276869,0.752379,0.113108,0.688688,0
0.888572,0.660625,0.817654,0.601471,0.243401,0.846663,0
0.945469,0.251645,0.060674,0.676768,0.449429,0.288902,0
0.005479,0.608229,0.917768,0.201908,0.544978,0.73667,2
0.608876,0.823599,0.570928,0.644283,0.288952,0.141838,0
0.469935,0.393849,0.994686,0.848499,0.230441,0.753339,2
