a.0,a.1,a.2,b.0,b.1,b.2,y
0.12161,0.331779,0.470857,0.819199,0.137302,0.531964,1
0.612506,0.894264,0.058582,0.418727,0.625758,0.136608,1
0.860098,0.612614,0.435919,0.109265,0.709503,0.093323,1
0.283645,0.408472,0.538736,0.419285,0.972356,0.768534,1
0.668115,0.123422,0.396463,0.896452,0.130071,0.820315,2
0.075581,0.244422,0.432559,0.062251,0.395388,0.097785,0
0.099644,0.177796,0.524131,0.49436,0.659858,0.687862,2
0.889197,0.419445,0.751875,0.641468,0.900304,0.313589,2
0.156009,0.673475,0.470766,0.168762,0.076713,0.261374,1
0.344795,0.105519,0.321359,0.457354,0.433247,0.767781,1
0.262751,0.417854,0.236793,0.952821,0.95274,0.958573,1
0.102414,0.220262,0.051488,0.674552,0.056101,0.307459,1
0.084914,0.044075,0.487283,0.917757,0.961434,0.957638,2
0.234013,0.612345,0.132439,0.411423,0.963503,0.904036,1
0.342867,0.008282,0.906397,0.949406,0.715398,0.582899,0
0.160818,0.867146,0.207488,0.057667,0.175211,0.961811,0
0.494295,0.107419,0.649222,0.159305,0.156792,0.469613,2
0.230697,0.372416,0.195894,0.040544,0.413321,0.270569,2
0.607775,0.030384,0.532076,0.711949,0.888716,0.36279,2
0.767027,0.975039,0.823246,0.242825,0.05221,0.566917,0
0.248389,0.997503,0.882971,0.96249,0.681268,0.707834,1
0.009941,0.489505,0.937169,0.612879,0.004375,0.030296,1
0.986863,0.084298,0.028478,0.930634,0.708013,0.456366,0
0.26665,0.41449,0.834658,0.654758,0.304731,0.386459,0
0.110779,0.369923,0.026218,0.760168,0.629274,0.833013,0
0.155199,0.434409,0.281168,0.350787,0.942175,0.529614,2
0.879686,0.021671,0.002871,0.209899,0.269224,0.76467,0
0.177454,0.611105,0.840885,0.991718,0.273722,0.444458,0
0.285696,0.303043,0.718229,0.308003,0.577706,0.173461,2
0.857604,0.938062,0.998744,0.96333,0.819099,0.810578,1
0.433927,0.264814,0.669923,0.21438,0.889615,0.765647,1
0.758312,0.100719,0.550627,0.035616,0.080358,0.867481,2
0.443138,0.875889,0.137757,0.516178,0.033179,0.318646,0
0.039882,0.624453,0.67746,0.130466,0.007122,0.048844,0
0.199536,0.291212,0.814366,0.01812,0.256251,0.74425,2
0.061314,0.008852,0.6525,0.433459,0.792089,0.877641,2
0.626977,0.111911,0.877429,0.963051,0.907923,0.891716,2
0.128065,0.403903,0.802363,0.35934,0.389959,0.129122,1
0.676819,0.486974,0.854104,0.565466,0.303942,0.34154,1
0.840044,0.923773,0.776868,0.036717,0.640694,0.735585,0
0.691619,0.09488,0.15505,0.867139,0.072316,0.00493,0
0.381508,0.299925,0.293624,0.350774,0.709483,0.999233,2
0.019802,0.486535,0.112123,0.977104,0.840237,0.309625,2
0.146032,0.624513,0.883456,0.902425,0.744385,0.214576,1
0.769676,0.503396,0.109606,0.490627,0.007395,0.615428,0
0.817253,0.164276,0.343247,0.101327,0.679951,0.884145,2
0.193722,0.893013,0.047845,0.24417,0.984903,0.063646,1
0.435356,0.555459,0.937602,0.772082,0.607323,0.682788,2
0.461882,0.005579,0.139321,0.440265,0.94507,0.699619,1
0.002768,0.786598,0.131237,0.360136,0.943338,0.373933,1
0.664824,0.184108,0.423594,0.008709,0.932583,0.449576,0
0.961206,0.898563,0.831233,0.96112,0.992719,0.513556,1
