a.0,a.1,a.2,b.0,b.1,b.2,y
0.587245,0.832132,0.22523,0.486738,0.812851,0.438669,1
0.35371,0.990317,0.072906,0.173282,0.250293,0.236329,0
0.758346,0.794077,0.014178,0.422295,0.746582,0.025602,1
0.881638,0.481441,0.57344,0.477942,0.250945,0.50674,1
0.545837,0.757032,0.250253,0.802907,0.831811,0.233804,0
0.355611,0.833054,0.95563,0.113242,0.452496,0.554703,1
0.707912,0.182692,0.872649,0.400941,0.937626,0.95022,2
0.650973,0.766915,0.562366,0.603729,0.742047,0.716612,0
0.316999,0.456973,0.120772,0.570611,0.64286,0.328647,0
0.514034,0.778784,0.299146,0.715066,0.062786,0.73411,0
0.650856,0.936684,0.012853,0.899039,0.229279,0.140132,1
0.279722,0.187292,0.787455,0.845534,0.882387,0.828842,0
0.434973,0.045953,0.986217,0.553356,0.543856,0.247439,2
0.264378,0.707879,0.264484,0.730926,0.095577,0.85888,1
0.613203,0.419456,0.904212,0.117009,0.779588,0.169385,1
0.358628,0.001077,0.11708,0.125847,0.014481,0.823223,1
0.589078,0.721933,0.416173,0.978203,0.442674,0.815433,2
0.122488,0.089303,0.796395,0.042394,0.406791,0.064895,1
0.488448,0.544251,0.430943,0.458403,0.714458,0.16253,1
0.30667,0.639818,0.253569,0.132873,0.807839,0.210272,0
0.052893,0.146012,0.181551,0.361176,0.678618,0.091592,1
0.633157,0.105757,0.636655,0.723578,0.902251,0.683525,1
0.780918,0.283617,0.489857,0.767856,0.312763,0.243891,2
0.845609,0.843899,0.026935,0.743661,0.485265,0.88312,0
0.188656,0.819896,0.013445,0.339239,0.441725,0.20673,1
0.446467,0.777057,0.233224,0.756329,0.540262,0.560949,0
0.587206,0.007967,0.03911,0.315867,0.746237,0.931387,2
0.049151,0.132487,0.797624,0.448488,0.090528,0.427255,2
0.518655,0.580659,0.026868,0.162966,0.038183,0.414923,1
0.786086,0.628249,0.641746,0.617771,0.213496,0.751332,2
0.916293,0.881058,0.966988,0.079699,0.11261,0.956722,2
0.353837,0.841893,0.748923,0.271084,0.261319,0.76708,2
0.678152,0.81602,0.75137,0.488095,0.815047,0.086112,0
0.971304,0.81916,0.025051,0.135625,0.255012,0.737877,0
0.77253,0.479942,0.406356,0.587298,0.788493,0.944375,0
0.839964,0.675937,0.752606,0.40617,0.510652,0.114607,0
0.281422,0.970586,0.666683,0.618698,0.156267,0.349448,2
0.299836,0.265278,0.696239,0.985834,0.919241,0.218626,1
0.647677,0.487165,0.840757,0.188242,0.039973,0.252099,2
0.727642,0.907068,0.003209,0.874819,0.136906,0.89544,0
0.484363,0.740975,0.654017,0.091601,0.658748,0.92733,0
0.837845,0.712267,0.962365,0.330453,0.226857,0.99145,2
0.855344,0.478527,0.853609,0.867698,0.314298,0.053085,1
0.277847,0.823038,0.594241,0.587092,0.625171,0.5282,0
0.56711,0.002257,0.061818,0.418686,0.365259,0.293314,0
0.347026,0.353011,0.192618,0.488348,0.45207,0.791814,1
0.382826,0.377813,0.29532,0.518756,0.88658,0.215372,0
0.454076,0.642453,0.524756,0.146816,0.777784,0.164819,1
0.990891,0.051015,0.64633,0.003781,0.632959,0.126462,2
0.500333,0.108244,0.769757,0.910274,0.232671,0.68194,0
0.234198,0.959119,0.384065,0.496325,0.423774,0.655679,1
0.696283,0.322853,0.416782,0.822302,0.133915,0.648727,0
0.725677,0.216062,0.900293,0.559606,0.280744,0.344939,2
0.302993,0.806296,0.626049,0.169973,0.038736,0.325481,2
0.721342,0.232746,0.56191,0.487962,0.490754,0.038659,0
0.970565,0.801287,0.057746,0.90848,0.281932,0.732185,0
0.63327,0.642374,0.422119,0.832549,0.599397,0.801703,0
0.958131,0.428949,0.830846,0.79171,0.67283,0.473176,2
0.273042,0.511409,0.088997,0.797734,0.113609,0.200576,0
0.630961,0.698356,0.031213,0.947738,0.782969,0.410274,1
0.55103,0.529763,0.439708,0.552764,0.303779,0.967185,0
0.910205,0.607858,0.791963,0.145147,0.538004,0.916157,0
0.381739,0.642164,0.657555,0.681638,0.093435,0.287197,0
0.986587,0.442567,0.618363,0.243166,0.114278,0.065584,0
0.71317,0.21897,0.747403,0.339314,0.269801,0.139061,2
0.982161,0.106925,0.708351,0.118267,0.421272,0.456392,2
0.562148,0.498866,0.636962,0.878663,0.059776,0.212899,0
0.040562,0.415827,0.59201,0.259502,0.84754,0.9678,2
0.82144,0.173154,0.530274,0.876045,0.812092,0.983155,0
0.499241,0.715146,0.700413,0.639874,0.737782,0.527722,1
0.482022,0.500887,0.597125,0.779553,0.660438,0.976557,0
0.327413,0.449436,0.352488,0.879245,0.57487,0.230695,0
0.37385,0.921473,0.125642,0.603589,0.392149,0.027196,2
0.717409,0.54339,0.954147,0.157623,0.375478,0.831728,1
0.86071,0.998151,0.704895,0.457639,0.006453,0.822206,2
0.505109,0.804679,0.641969,0.455475,0.149483,0.986999,0
0.329678,0.562033,0.013225,0.495438,0.946017,0.523016,1
0.498126,0.241599,0.748252,0.238981,0.494113,0.046954,1
0.613241,0.768106,0.22066,0.198239,0.061379,0.117408,0
0.212674,0.961427,0.576171,0.908944,0.797251,0.930932,1
0.606804,0.71949,0.416083,0.421449,0.948191,0.489789,1
0.062815,0.560548,0.240115,0.735184,0.912564,0.040773,1
0.952964,0.71595,0.763251,0.349055,0.214869,0.395105,0
0.42963,0.165256,0.046442,0.675684,0.07762,0.026495,1
0.401133,0.983221,0.285354,0.986007,0.804503,0.195865,1
0.818604,0.518843,0.626482,0.410284,0.537445,0.520718,1
0.106077,0.168711,0.813632,0.93221,0.051805,0.509535,0
