a.0,a.1,a.2,b.0,b.1,b.2,y
0.650928,0.095934,0.509857,0.955498,0.488632,0.568717,0
0.606604,0.151781,0.146071,0.182128,0.108435,0.702141,2
0.027928,0.231626,0.968444,0.881309,0.562241,0.059314,0
0.444046,0.281136,0.534108,0.845716,0.493971,0.144705,0
0.441083,0.830166,0.038639,0.425792,0.568919,0.92959,2
0.201539,0.975813,0.137432,0.913123,0.337068,0.357226,0
0.363767,0.500109,0.3469,0.472557,0.5228,0.66032,2
0.663457,0.729584,0.383782,0.303169,0.152937,0.483054,2
0.291124,0.971612,0.619161,0.03377,0.202774,0.143193,1
0.284657,0.185922,0.410486,0.775117,0.842351,0.746696,0
0.516611,0.393397,0.892295,0.366016,0.460413,0.419317,2
0.67045,0.437499,0.193965,0.143099,0.915901,0.429205,1
0.098575,0.083308,0.631889,0.786773,0.000763,0.533075,2
0.965037,0.898886,0.662743,0.018472,0.171888,0.110102,1
0.919753,0.809367,0.170061,0.830208,0.232912,0.041974,0
0.823515,0.967662,0.543689,0.737166,0.169845,0.424204,0
0.709715,0.791826,0.170696,0.706628,0.90487,0.29279,1
0.931523,0.225856,0.483348,0.995666,0.630402,0.669238,0
0.39363,0.250661,0.633418,0.054233,0.12595,0.557942,2
0.186522,0.132313,0.074206,0.678622,0.892234,0.390094,1
0.981958,0.881913,0.088975,0.757424,0.737786,0.256696,0
0.139622,0.376312,0.663992,0.449848,0.86355,0.229625,1
0.120093,0.992397,0.557604,0.425573,0.234344,0.565848,2
0.818436,0.364944,0.432873,0.391411,0.236872,0.203367,0
0.369308,0.583659,0.892975,0.829881,0.216158,0.798209,0
0.564404,0.08619,0.532678,0.747445,0.473356,0.65936,0
0.873272,0.601072,0.103999,0.342119,0.826692,0.561245,1
0.390305,0.85692,0.548443,0.784853,0.307982,0.099855,0
0.636496,0.692012,0.413952,0.244109,0.086328,0.149629,2
0.986098,0.718034,0.06701,0.86338,0.57514,0.521048,0
0.273868,0.551521,0.254496,0.157424,0.761819,0.13368,1
0.918436,0.692671,0.231499,0.2353,0.727778,0.072815,1
0.524716,0.119497,0.9067,0.454921,0.82463,0.981945,2
0.358319,0.009223,0.835782,0.858558,0.225792,0.913088,2
0.595082,0.476675,0.321779,0.057932,0.343505,0.234116,1
0.243269,0.120848,0.954019,0.533203,0.895741,0.28433,2
0.740826,0.851784,0.541439,0.984263,0.443091,0.383764,0
0.092866,0.378148,0.679297,0.706531,0.92613,0.008125,1
0.333493,0.114061,0.319049,0.843964,0.323802,0.880375,0
0.602349,0.309444,0.895753,0.844336,0.057838,0.85995,2
0.381298,0.13708,0.601991,0.80721,0.208621,0.791643,0
0.2415,0.517266,0.621725,0.286621,0.11495,0.578696,2
0.09795,0.805065,0.508512,0.88425,0.757431,0.064863,0
0.411708,0.8984,0.130857,0.106385,0.972083,0.832613,1
0.720817,0.131064,0.551637,0.240796,0.596657,0.623372,1
0.006278,0.246451,0.639635,0.297345,0.16783,0.714726,2
0.083181,0.038028,0.594867,0.368516,0.511126,0.96783,2
0.116984,0.173556,0.293395,0.153037,0.242119,0.254356,2
0.875397,0.736557,0.149467,0.507102,0.647047,0.16887,0
0.754422,0.661868,0.846145,0.927615,0.308274,0.931125,2
0.937593,0.053166,0.246278,0.63447,0.691865,0.188869,0
0.314605,0.402054,0.698915,0.53446,0.335142,0.879238,2
0.643631,0.742869,0.406294,0.780121,0.604697,0.731348,1
0.688513,0.778668,0.032963,0.115104,0.717982,0.636815,1
0.172834,0.671771,0.409665,0.068507,0.991823,0.814796,1
0.867362,0.754018,0.167325,0.828318,0.33537,0.136953,0
0.237075,0.574704,0.328286,0.591008,0.946645,0.042878,1
0.107831,0.424718,0.218529,0.7699,0.633081,0.483529,0
0.330579,0.753274,0.365072,0.888871,0.636945,0.612508,1
0.084614,0.011875,0.683701,0.72106,0.240304,0.258468,0
0.199522,0.955518,0.94668,0.447671,0.972282,0.628958,1
0.741372,0.077711,0.361134,0.937928,0.858496,0.314344,0
0.869316,0.18299,0.676316,0.460471,0.261553,0.0487,0
0.240729,0.612934,0.890409,0.56583,0.574387,0.090654,1
0.805269,0.448319,0.2198,0.491088,0.107511,0.971542,2
0.32138,0.710276,0.187396,0.3886,0.266467,0.56075,1
0.904613,0.077311,0.891535,0.279452,0.990243,0.731624,2
0.402651,0.062538,0.908051,0.454565,0.591735,0.17083,1
0.057284,0.06296,0.158617,0.108757,0.502556,0.093179,1
0.926443,0.230004,0.984979,0.637018,0.405339,0.937836,2
0.559709,0.879623,0.001899,0.588221,0.650928,0.559976,1
0.460358,0.221779,0.300158,0.555552,0.750828,0.376349,1
0.934797,0.736188,0.12077,0.3547,0.030308,0.533456,0
0.731168,0.510506,0.136332,0.16559,0.821631,0.004169,1
0.585093,0.427079,0.351708,0.503144,0.796565,0.700488,1
0.921512,0.853739,0.886692,0.152409,0.554644,0.587018,1
0.77665,0.080664,0.750186,0.104423,0.065158,0.725176,2
0.874274,0.894174,0.670002,0.557415,0.39274,0.475718,2
0.542496,0.952007,0.228665,0.004915,0.065005,0.361769,2
0.817282,0.053432,0.319658,0.569279,0.671231,0.659374,0
0.964795,0.517985,0.784058,0.596045,0.82856,0.241594,1
0.072662,0.129989,0.684165,0.634132,0.126848,0.325918,2
0.881871,0.602685,0.828637,0.080464,0.320065,0.975392,2
0.288693,0.33875,0.506294,0.643654,0.171129,0.562544,2
0.748696,0.081887,0.98436,0.358458,0.377648,0.483827,2
0.804256,0.874873,0.089,0.633501,0.074617,0.463939,0
0.280668,0.83701,0.781473,0.271742,0.675295,0.528837,1
0.018733,0.566429,0.257822,0.159773,0.191823,0.092281,1
0.869615,0.938522,0.642091,0.694867,0.081419,0.533808,0
0.616727,0.784201,0.517192,0.971574,0.61148,0.63834,0
0.48311,0.791834,0.095084,0.861036,0.742953,0.766199,1
0.193105,0.275925,0.777006,0.15134,0.87732,0.310568,1
0.59224,0.201215,0.709493,0.56206,0.935354,0.574931,1
0.020706,0.609459,0.194559,0.855374,0.372199,0.416555,0
0.534669,0.707275,0.697404,0.698559,0.243578,0.530743,0
0.947848,0.810115,0.46727,0.90183,0.031153,0.895229,0
0.166209,0.283072,0.800823,0.926065,0.670037,0.413849,1
0.533495,0.360689,0.106457,0.783146,0.926812,0.554885,1
0.630528,0.09258,0.31121,0.503984,0.956732,0.46155,1
0.103596,0.781587,0.190666,0.041118,0.977689,0.182488,1
0.9326,0.012043,0.680837,0.318187,0.163343,0.837896,2
0.693118,0.361333,0.566685,0.34149,0.451377,0.404821,0
0.936827,0.975467,0.669366,0.612849,0.237532,0.209075,0
0.477104,0.368042,0.327388,0.570592,0.953051,0.324804,1
0.734782,0.567865,0.675848,0.74836,0.098672,0.822727,0
0.402589,0.612159,0.219968,0.544183,0.780888,0.016773,1
0.977255,0.602378,0.663798,0.709437,0.350125,0.203464,0
0.503988,0.29454,0.078846,0.300929,0.267231,0.081694,0
0.734102,0.015476,0.368289,0.166027,0.585324,0.21832,1
0.841155,0.998634,0.865834,0.463463,0.263856,0.617154,2
0.974268,0.605054,0.77053,0.344229,0.438076,0.656484,0
0.26254,0.100934,0.33427,0.17684,0.147534,0.352215,2
0.668262,0.214242,0.980327,0.816872,0.054574,0.683015,0
0.485918,0.830158,0.617577,0.213155,0.19613,0.226321,1
0.298448,0.367023,0.811612,0.808812,0.381181,0.567474,2
0.586634,0.380275,0.731307,0.867538,0.697888,0.272772,1
0.441346,0.379464,0.170759,0.833489,0.560958,0.625432,0
0.362951,0.730544,0.35611,0.281276,0.649093,0.351257,1
0.37316,0.063416,0.999887,0.679037,0.852132,0.816972,2
0.019102,0.382768,0.826309,0.602247,0.992188,0.687342,1
0.891958,0.231404,0.632453,0.316348,0.093184,0.803498,2
0.018297,0.560179,0.436909,0.71517,0.634268,0.155576,1
0.461145,0.516402,0.443899,0.587711,0.110678,0.497438,0
0.034393,0.252204,0.838441,0.953013,0.420448,0.607664,2
0.475167,0.84352,0.279341,0.334919,0.942838,0.923569,1
0.063795,0.86025,0.294443,0.452637,0.453824,0.809783,2
0.620463,0.687641,0.029233,0.314372,0.655994,0.017411,1
0.107383,0.097989,0.142928,0.624384,0.198131,0.578968,0
0.607749,0.424364,0.861945,0.19601,0.375079,0.074253,1
0.965117,0.039349,0.057282,0.357973,0.262853,0.86847,2
0.980002,0.712185,0.110193,0.110918,0.713982,0.350076,1
0.251371,0.879044,0.222858,0.5392,0.995184,0.766161,1
0.236922,0.424772,0.09749,0.014592,0.851846,0.913709,1
0.591125,0.590585,0.671242,0.318148,0.083138,0.604077,2
0.35885,0.816341,0.474233,0.932995,0.431702,0.210984,0
0.490387,0.784815,0.872576,0.545054,0.352117,0.590194,2
0.29351,0.245341,0.870026,0.871373,0.886392,0.496367,1
0.561447,0.512427,0.007449,0.102483,0.148368,0.239494,1
0.37115,0.133221,0.049976,0.268747,0.001069,0.188952,2
0.591425,0.81563,0.754174,0.130958,0.472407,0.579147,2
0.937143,0.789568,0.955789,0.123297,0.606534,0.882219,2
0.329518,0.552518,0.41007,0.23387,0.768949,0.925699,2
0.376827,0.266203,0.817449,0.176606,0.014032,0.662951,2
0.934038,0.640654,0.612578,0.045005,0.956271,0.507147,1
0.03333,0.125314,0.623656,0.576014,0.291214,0.803695,2
0.880536,0.959805,0.617557,0.089945,0.574116,0.993455,2
0.540303,0.57596,0.654392,0.075567,0.479707,0.631725,2
0.40433,0.971311,0.79671,0.062604,0.831409,0.133246,1
0.032127,0.528787,0.242342,0.393657,0.345426,0.666027,1
0.657037,0.334692,0.419128,0.32973,0.463499,0.85441,2
0.452419,0.598975,0.858902,0.863834,0.991203,0.80929,2
0.008251,0.151457,0.543801,0.802173,0.686879,0.831544,2
0.668102,0.967126,0.190061,0.512173,0.049081,0.187525,0
0.117414,0.80213,0.173633,0.246748,0.209324,0.746326,2
0.582048,0.271646,0.114368,0.020346,0.079314,0.876996,2
0.681319,0.729994,0.102757,0.423925,0.477883,0.215904,0
0.43839,0.125183,0.466384,0.677815,0.878296,0.188808,1
0.730391,0.227677,0.719275,0.371792,0.448057,0.362409,1
0.029939,0.608192,0.580825,0.07227,0.882269,0.217937,1
0.335229,0.580611,0.269143,0.199224,0.793555,0.934357,2
0.85127,0.066008,0.512451,0.903842,0.226509,0.1916,0
0.710084,0.012186,0.257592,0.03232,0.038319,0.333924,0
0.593774,0.530277,0.288354,0.297499,0.103585,0.035367,0
0.648629,0.003508,0.700614,0.963268,0.974516,0.879205,0
0.37793,0.123616,0.63173,0.183511,0.145111,0.338971,2
0.075503,0.814275,0.838727,0.945859,0.272078,0.239075,0
0.078211,0.110606,0.330967,0.985813,0.900102,0.190336,0
0.04452,0.449065,0.762002,0.173406,0.113391,0.881947,2
0.61362,0.883392,0.082605,0.429342,0.018008,0.735287,0
0.934556,0.428646,0.294912,0.110075,0.112159,0.272107,0
0.579044,0.215078,0.934081,0.053118,0.054943,0.740005,2
0.045439,0.749916,0.891118,0.989255,0.896976,0.509768,0
0.623837,0.2106,0.166936,0.879212,0.873553,0.926903,0
0.002119,0.949083,0.248898,0.364724,0.895733,0.634629,1
0.549221,0.176102,0.811221,0.967116,0.341096,0.140913,0
0.615153,0.171418,0.488102,0.766239,0.63294,0.126715,0
0.810169,0.730891,0.081296,0.969857,0.523319,0.419807,0
0.502963,0.97881,0.534461,0.109721,0.431176,0.825225,2
0.030723,0.835867,0.190099,0.870567,0.879542,0.765771,1
0.905599,0.797079,0.244805,0.677633,0.795783,0.011388,0
0.806687,0.313512,0.533789,0.182231,0.417919,0.837404,2
0.833083,0.979106,0.165036,0.741516,0.772818,0.675554,1
0.796864,0.017362,0.736781,0.982738,0.757706,0.611141,0
0.93583,0.514209,0.577552,0.634005,0.90259,0.914149,2
0.555863,0.443884,0.30562,0.203538,0.158929,0.064454,2
0.973219,0.460478,0.688505,0.118236,0.919388,0.007029,1
0.833384,0.04879,0.103653,0.674416,0.420795,0.220104,0
0.592731,0.341261,0.554708,0.442978,0.442466,0.88386,2
0.001513,0.342805,0.691841,0.227598,0.829138,0.234674,1
0.73104,0.249471,0.744544,0.454583,0.901891,0.366087,0
0.485223,0.192151,0.312104,0.720386,0.656315,0.463635,0
0.648539,0.330093,0.355354,0.460659,0.750998,0.947161,2
0.456063,0.110638,0.81968,0.136195,0.39072,0.832488,2
0.376075,0.203505,0.708337,0.776385,0.277558,0.811542,2
0.779552,0.653702,0.828022,0.709378,0.691166,0.229304,0
0.248052,0.498278,0.979897,0.159001,0.48868,0.938243,2
0.063401,0.181219,0.649576,0.292716,0.716664,0.764487,2
0.407318,0.955819,0.128528,0.389071,0.095002,0.268128,0
0.153228,0.575109,0.130236,0.763087,0.491655,0.302855,0
0.964493,0.343009,0.814514,0.008684,0.754222,0.318775,1
0.492827,0.325556,0.259863,0.294781,0.304919,0.3777,0
0.635153,0.824045,0.867707,0.071713,0.428757,0.09163,1
0.33343,0.197945,0.617142,0.174054,0.847702,0.23845,1
0.986473,0.395214,0.459874,0.864835,0.45561,0.065812,0
0.588894,0.085625,0.011553,0.789944,0.234602,0.288003,0
0.069973,0.432589,0.612472,0.717058,0.717573,0.087101,1
0.368756,0.726035,0.856156,0.904869,0.625434,0.028195,0
0.057843,0.058628,0.852022,0.919629,0.390987,0.353365,0
0.803534,0.32093,0.407792,0.588243,0.965234,0.947804,2
0.963395,0.406941,0.196305,0.521991,0.61014,0.675034,0
0.621053,0.183383,0.768574,0.585273,0.333498,0.031904,0
0.686227,0.326085,0.645544,0.069862,0.574377,0.518958,2
0.057813,0.504479,0.370783,0.392706,0.803463,0.820563,1
0.376285,0.892374,0.30484,0.41275,0.446117,0.688929,1
0.47857,0.013961,0.55777,0.849093,0.49494,0.594648,0
0.531822,0.812991,0.674534,0.841353,0.980575,0.461085,1
0.053678,0.766114,0.36104,0.781663,0.484339,0.29243,1
0.275358,0.855165,0.485451,0.88461,0.149412,0.731421,2
0.199115,0.051764,0.591564,0.980257,0.848262,0.257876,0
0.972813,0.866822,0.274778,0.166141,0.715938,0.714277,1
0.661366,0.982372,0.062864,0.172884,0.938664,0.109827,1
