a.0,a.1,a.2,b.0,b.1,b.2,y
0.257178,0.702904,0.718083,0.786553,0.164294,0.276732,1
0.074259,0.488808,0.073379,0.799107,0.0641,0.917448,2
0.829083,0.031987,0.832775,0.352019,0.721042,0.594428,2
0.32379,0.094371,0.890511,0.050023,0.288528,0.334395,2
0.499876,0.290147,0.330966,0.163706,0.472449,0.533128,0
0.743381,0.886735,0.81392,0.92691,0.436971,0.347009,1
0.451058,0.506182,0.217339,0.889866,0.785581,0.973094,0
0.186448,0.025761,0.08455,0.945819,0.003374,0.920729,0
0.694981,0.605646,0.961219,0.241976,0.581909,0.153464,1
0.647266,0.659153,0.764368,0.095802,0.166697,0.891113,2
0.788749,0.745596,0.267543,0.617315,0.124272,0.771286,1
0.545434,0.718148,0.293343,0.403367,0.56934,0.601441,1
0.052791,0.841383,0.099932,0.997856,0.892346,0.630939,1
0.041211,0.948713,0.532337,0.200741,0.904235,0.229334,1
0.406501,0.056514,0.683746,0.89152,0.110909,0.350985,0
0.510867,0.567673,0.548666,0.547886,0.840163,0.034497,0
0.642512,0.494346,0.156326,0.145266,0.557641,0.891711,0
0.140892,0.421455,0.776127,0.892306,0.499424,0.891778,2
0.095219,0.413075,0.529938,0.746866,0.281947,0.88557,2
0.889286,0.984199,0.650124,0.258571,0.329321,0.06472,1
0.734654,0.70481,0.02883,0.568613,0.671913,0.235549,0
0.331295,0.782135,0.08565,0.877642,0.280103,0.790076,1
0.123698,0.332274,0.499808,0.529107,0.979021,0.909316,2
0.892318,0.274083,0.889281,0.249421,0.272143,0.615087,2
0.601497,0.050692,0.962816,0.977938,0.569864,0.229312,0
0.11253,0.910912,0.343192,0.682623,0.376843,0.758993,1
0.077144,0.707832,0.502497,0.759766,0.299421,0.446766,0
0.710734,0.682471,0.04678,0.209218,0.805788,0.851923,1
0.689882,0.02953,0.408545,0.212294,0.681459,0.561622,0
0.986803,0.731101,0.347145,0.511705,0.234077,0.326654,2
0.855653,0.214268,0.342759,0.805523,0.402017,0.318481,0
0.140978,0.887883,0.913871,0.448535,0.37016,0.271502,2
0.300002,0.044659,0.039022,0.747728,0.706784,0.688293,2
0.970764,0.793053,0.710735,0.53131,0.291765,0.756936,2
0.163874,0.187798,0.684726,0.774843,0.965746,0.322496,1
0.898154,0.614438,0.280166,0.471936,0.260721,0.084776,0
0.00036,0.245763,0.738577,0.382783,0.667808,0.048217,2
0.29245,0.189226,0.095615,0.230501,0.375163,0.536644,0
0.842214,0.398977,0.899399,0.502223,0.43963,0.101922,2
0.378935,0.642349,0.548821,0.643322,0.762869,0.387286,1
0.873978,0.253513,0.043644,0.454645,0.125347,0.477908,0
0.501121,0.158215,0.138313,0.712889,0.402675,0.831763,1
0.870898,0.247288,0.92394,0.878637,0.33149,0.021461,0
0.638413,0.681034,0.379578,0.031682,0.844244,0.645086,1
0.945565,0.242409,0.045821,0.809125,0.797245,0.655957,0
0.720233,0.284195,0.43171,0.012853,0.403263,0.59154,0
0.500051,0.094634,0.148046,0.711196,0.107713,0.979153,0
0.559075,0.169191,0.920358,0.783828,0.997604,0.161288,0
0.373412,0.578456,0.805359,0.319064,0.253973,0.588581,2
