a.0,a.1,a.2,b.0,b.1,b.2,y
0.294226,0.872231,0.511352,0.587639,0.181413,0.730547,2
0.173174,0.930142,0.104806,0.982174,0.822512,0.058094,1
0.010995,0.88003,0.520835,0.3425,0.272774,0.145976,2
0.995615,0.68977,0.859076,0.217136,0.004083,0.107546,1
0.119388,0.860751,0.49714,0.454222,0.462079,0.619299,1
0.461847,0.09302,0.461379,0.192032,0.037225,0.886536,2
0.31269,0.606762,0.653326,0.098174,0.430821,0.002292,1
0.625408,0.134301,0.72852,0.31234,0.848335,0.974988,2
0.778468,0.458729,0.923643,0.905446,0.566034,0.695152,2
0.894882,0.418647,0.309579,0.32247,0.362288,0.586541,2
0.707264,0.567083,0.286497,0.996473,0.168293,0.231716,0
0.429331,0.275465,0.975489,0.204459,0.573797,0.312926,1
0.489493,0.406861,0.187806,0.770771,0.426718,0.218243,0
0.699243,0.911424,0.735506,0.626849,0.292349,0.477623,0
0.124735,0.825857,0.18907,0.653695,0.471082,0.719208,1
0.35244,0.050737,0.300163,0.509887,0.430274,0.052713,1
0.736968,0.733247,0.308813,0.386203,0.989434,0.025802,1
0.007382,0.542704,0.547064,0.915751,0.390145,0.589967,2
0.143245,0.267163,0.41797,0.324457,0.267436,0.89236,0
0.398229,0.606416,0.001281,0.740814,0.18998,0.97798,2
0.953458,0.200048,0.73459,0.297495,0.612716,0.09234,1
0.225941,0.117699,0.803273,0.442465,0.618833,0.533686,2
0.328066,0.17805,0.127195,0.682462,0.410661,0.547346,2
0.922698,0.358854,0.24077,0.272122,0.878972,0.062386,0
0.660162,0.060729,0.881404,0.09451,0.148275,0.904662,2
0.372639,0.284815,0.86165,0.103606,0.290651,0.480722,2
0.324429,0.007023,0.50397,0.692949,0.827788,0.921237,2
0.614641,0.747231,0.847789,0.197549,0.325634,0.311597,2
0.842562,0.736577,0.152638,0.881965,0.672012,0.480809,0
0.903152,0.027854,0.802231,0.134171,0.206531,0.962836,2
0.57108,0.439035,0.373649,0.558637,0.789678,0.351792,2
0.079065,0.752228,0.667096,0.047065,0.404877,0.331869,2
0.385477,0.738744,0.978838,0.615387,0.557624,0.626387,0
0.348044,0.931244,0.383304,0.339056,0.819974,0.410338,1
0.891945,0.734545,0.516779,0.617227,0.230616,0.497794,2
0.486373,0.819454,0.908307,0.252301,0.84146,0.082257,1
0.007112,0.867253,0.164409,0.316706,0.938472,0.848022,1
0.646808,0.646567,0.53945,0.442919,0.39012,0.379069,0
