a.0,a.1,a.2,b.0,b.1,b.2,y
0.467687,0.804787,0.378985,0.961141,0.509558,0.882072,2
0.188168,0.36138,0.047366,0.102874,0.849306,0.751491,1
0.755114,0.391056,0.966586,0.933056,0.295671,0.994098,2
0.771571,0.469117,0.919123,0.413018,0.039262,0.096822,0
0.925218,0.779763,0.485634,0.464597,0.137633,0.993144,2
0.57111,0.383343,0.679845,0.275317,0.647951,0.700097,2
0.266701,0.442941,0.335601,0.953667,0.647677,0.252905,1
0.578722,0.310521,0.059033,0.060796,0.722103,0.725258,2
0.004865,0.21198,0.997146,0.248049,0.646396,0.381064,2
0.983806,0.559632,0.917954,0.860762,0.397434,0.661158,0
0.622492,0.657481,0.795158,0.26509,0.909979,0.341312,1
0.364961,0.463418,0.977892,0.806448,0.500053,0.002539,1
0.904552,0.197266,0.915272,0.118347,0.279647,0.914261,2
0.80845,0.262396,0.317122,0.246346,0.290661,0.330977,0
0.78761,0.168668,0.288721,0.19487,0.403398,0.492785,2
0.803563,0.292753,0.147913,0.758371,0.358147,0.862337,2
0.449749,0.068582,0.047618,0.879492,0.061988,0.967469,0
0.874908,0.447273,0.070551,0.028534,0.666629,0.44122,1
0.387481,0.81715,0.659562,0.13903,0.070992,0.42133,0
0.361029,0.833282,0.917157,0.4939,0.134667,0.294584,1
0.847735,0.712571,0.908887,0.928692,0.542282,0.675557,0
0.277746,0.740264,0.540091,0.944325,0.849376,0.928423,1
0.104362,0.859281,0.883545,0.434612,0.699,0.503286,1
0.76236,0.796843,0.572067,0.132243,0.617924,0.214532,1
0.817957,0.644033,0.826111,0.196739,0.722615,0.31642,1
0.294593,0.701263,0.651138,0.253434,0.745842,0.197669,1
0.60773,0.477626,2.2e-05,0.514148,0.601076,0.822751,1
0.783619,0.475372,0.352959,0.863864,0.738685,0.971398,0
0.349492,0.926408,0.660738,0.835233,0.185035,0.58202,2
0.14654,0.876953,0.205114,0.934586,0.624536,0.29676,1
0.394779,0.841634,0.827507,0.039476,0.064112,0.764083,2
0.171568,0.859179,0.796487,0.246458,0.976965,0.025688,1
0.358315,0.584422,0.197968,0.036552,0.503881,0.45412,1
0.118341,0.749694,0.713266,0.259715,0.729433,0.558182,1
0.365566,0.652529,0.077029,0.414473,0.427481,0.59965,1
0.472513,0.30261,0.312707,0.666778,0.071679,0.170127,0
0.858054,0.543958,0.68588,0.138216,0.835075,0.885253,2
0.746251,0.295059,0.809296,0.123849,0.671848,0.102496,1
0.781469,0.573138,0.025431,0.231082,0.626699,0.885779,1
0.201389,0.234844,0.12961,0.257004,0.935311,0.932639,2
0.397658,0.37273,0.402895,0.494119,0.427198,0.083754,1
0.634384,0.756947,0.269174,0.016926,0.02703,0.702656,2
0.351301,0.776364,0.850897,0.380408,0.325095,0.440094,0
0.988327,0.580371,0.799219,0.019867,0.111111,0.67896,2
0.018165,0.139531,0.833505,0.381564,0.784589,0.322788,1
0.763598,0.146938,0.973197,0.476012,0.37573,0.959525,2
0.799593,0.350719,0.870496,0.503843,0.839659,0.651342,2
0.705887,0.908028,0.237358,0.716209,0.372604,0.167205,1
0.156351,0.402691,0.241722,0.07849,0.908511,0.638108,1
0.984116,0.02146,0.025013,0.55362,0.256442,0.689369,2
0.228563,0.599483,0.30253,0.714429,0.663199,0.944891,1
0.823128,0.601021,0.268844,0.879311,0.855317,0.060504,0
0.110153,0.293567,0.590826,0.320302,0.99482,0.782208,2
0.045136,0.066702,0.296065,0.192147,0.990614,0.560544,1
0.616061,0.651554,0.369704,0.491317,0.873917,0.376827,1
0.826267,0.9005,0.025612,0.739461,0.652663,0.729167,1
0.254631,0.002905,0.555,0.687441,0.207464,0.461748,2
0.099306,0.518161,0.574754,0.361285,0.663732,0.536083,2
0.190001,0.082707,0.642184,0.586676,0.733748,0.223344,0
0.473078,0.623105,0.243234,0.713324,0.616907,0.424402,1
0.464396,0.612253,0.339843,0.330239,0.329707,0.768581,1
0.508098,0.938647,0.46007,0.748087,0.096367,0.119876,0
0.923881,0.089304,0.042349,0.090235,0.482593,0.830305,2
0.881895,0.02594,0.265957,0.346929,0.84274,0.192367,0
0.981001,0.421924,0.971534,0.726123,0.351279,0.976072,2
0.807099,0.577438,0.117519,0.225634,0.132935,0.118182,0
0.602195,0.213085,0.244043,0.639973,0.769634,0.733705,2
0.430923,0.275761,0.908558,0.40445,0.30935,0.215028,2
0.578973,0.434781,0.521772,0.326827,0.661341,0.545543,2
0.505379,0.967184,0.254394,0.591544,0.550292,0.715935,1
0.173346,0.648324,0.290775,0.419693,0.978447,0.652784,1
0.68934,0.553828,0.163146,0.156445,0.796378,0.296434,1
0.843832,0.510563,0.220263,0.095378,0.980674,0.858143,1
0.752408,0.648079,0.367318,0.37386,0.101227,0.087142,0
0.783414,0.862126,0.544384,0.95091,0.24463,0.801497,0
0.546474,0.73485,0.997654,0.537864,0.900003,0.36865,1
0.042333,0.607699,0.056672,0.716485,0.712385,0.95153,2
0.677133,0.174537,0.965791,0.09649,0.93302,0.042042,1
0.137418,0.167252,0.329241,0.073922,0.849374,0.21061,1
0.242506,0.280731,0.754938,0.871143,0.240787,0.788254,2
0.191105,0.173076,0.31952,0.667954,0.249126,0.719603,2
0.287727,0.905384,0.59028,0.918202,0.809962,0.174238,1
0.155421,0.259301,0.519785,0.105675,0.482711,0.935843,2
0.743355,0.609789,0.769641,0.800894,0.269865,0.546413,0
0.361759,0.661637,0.953522,0.315229,0.38763,0.930078,2
0.845442,0.486063,0.511383,0.327859,0.1592,0.936697,2
0.909461,0.291421,0.727777,0.180926,0.009792,0.639807,2
0.860737,0.441522,0.850509,0.572407,0.38222,0.041653,0
0.281862,0.937177,0.610255,0.526738,0.909641,0.085875,1
0.14675,0.796718,0.02753,0.460754,0.850736,0.149926,1
0.840537,0.623593,0.767048,0.561352,0.110377,0.360839,0
0.087153,0.961719,0.38543,0.733573,0.095482,0.173409,0
0.967306,0.200506,0.912866,0.334111,0.609667,0.059907,2
0.043336,0.773026,0.299838,0.334772,0.855145,0.106671,1
0.406813,0.272469,0.319446,0.257001,0.754424,0.788376,2
0.371993,0.487848,0.64328,0.278043,0.343919,0.107105,1
0.608011,0.115144,0.601592,0.917375,0.758494,0.542696,0
0.421247,0.445879,0.139839,0.149346,0.002312,0.330541,0
0.208609,0.629952,0.643623,0.785009,0.461293,0.071334,0
0.489039,0.543422,0.048715,0.379577,0.456467,0.002943,1
0.503533,0.061357,0.690916,0.174593,0.827186,0.284721,1
0.186252,0.079492,0.324888,0.399084,0.721575,0.765961,2
0.854356,0.25717,0.959286,0.469914,0.133858,0.707441,2
0.713292,0.38379,0.496621,0.250043,0.786917,0.831247,2
0.045474,0.992883,0.607715,0.993316,0.297975,0.669077,2
0.950296,0.690693,0.300611,0.557569,0.056738,0.170619,0
0.581319,0.130447,0.920341,0.006507,0.860783,0.944866,2
0.954816,0.479256,0.345629,0.988883,0.758004,0.617384,0
0.117085,0.248708,0.019692,0.071725,0.677666,0.178488,1
0.285253,0.264979,0.74052,0.453239,0.544289,0.441699,1
0.942143,0.786134,0.025685,0.702418,0.889734,0.309049,0
0.084395,0.114454,0.636048,0.49651,0.02984,0.863529,2
0.677879,0.141818,0.198102,0.315934,0.711676,0.071359,1
0.023789,0.436516,0.64996,0.006934,0.411465,0.316684,1
0.945869,0.208985,0.498355,0.447746,0.917114,0.14314,1
0.450896,0.943581,0.238074,0.997511,0.113248,0.562119,0
0.077675,0.4295,0.842599,0.167936,0.06491,0.647398,2
0.148636,0.143365,0.433604,0.224093,0.126703,0.953877,2
0.469849,0.862331,0.258809,0.888632,0.353003,0.161072,0
0.032524,0.978587,0.866592,0.230682,0.395306,0.855915,2
0.523171,0.988273,0.128917,0.073589,0.121095,0.674606,2
0.443435,0.17838,0.783252,0.181987,0.216809,0.446418,2
0.174103,0.900649,0.487894,0.934812,0.962053,0.252942,1
0.052852,0.933623,0.0117,0.100298,0.458443,0.843077,2
0.585193,0.242632,0.572965,0.132829,0.893249,0.354957,1
0.648794,0.990826,0.381711,0.239824,0.910974,0.673359,1
0.076684,0.454093,0.923921,0.043404,0.444719,0.688317,2
0.457543,0.512386,0.329291,0.728165,0.490992,0.096692,0
0.428238,0.611641,0.238267,0.224846,0.763013,0.414764,1
0.067718,0.067347,0.12545,0.094381,0.634722,0.925584,2
0.219818,0.932867,0.620134,0.569676,0.128625,0.070316,0
0.66836,0.413193,0.334752,0.682114,0.26756,0.893196,0
0.830569,0.823405,0.522528,0.717874,0.284893,0.669755,0
0.659579,0.950895,0.35405,0.89341,0.977322,0.316837,1
0.114539,0.641812,0.278661,0.781529,0.178287,0.263116,2
0.567591,0.755972,0.077822,0.05462,0.806867,0.50884,1
0.552712,0.346928,0.368032,0.602704,0.193356,0.783668,0
0.164206,0.824354,0.40497,0.836086,0.937728,0.292954,1
0.767151,0.27302,0.701833,0.889547,0.520986,0.150073,0
0.513474,0.608457,0.923824,0.064691,0.544035,0.454067,1
0.84537,0.583767,0.372478,0.384991,0.621788,0.492176,0
0.433517,0.03807,0.773714,0.70126,0.46464,0.346739,2
0.411926,0.387469,0.628022,0.376177,0.478214,0.584599,2
0.869274,0.184192,0.784633,0.059447,0.470523,0.787025,2
0.981005,0.361576,0.498387,0.69674,0.838164,0.235906,0
0.026871,0.833113,0.506701,0.613339,0.738796,0.58137,1
0.960297,0.943124,0.689144,0.001395,0.550563,0.25119,1
0.707333,0.303156,0.13528,0.83713,0.305009,0.465467,0
0.064451,0.19441,0.279068,0.085569,0.221151,0.995287,2
0.751553,0.127233,0.902419,0.944585,0.232654,0.910959,2
0.484309,0.250182,0.714437,0.312038,0.934912,0.121093,1
0.76776,0.373398,0.532784,0.739716,0.072733,0.315804,0
0.238206,0.621281,0.732901,0.067838,0.349421,0.644506,2
0.270481,0.495318,0.323907,0.040643,0.551923,0.646356,1
0.384688,0.470201,0.583813,0.957355,0.927705,0.439056,0
0.53301,0.022688,0.855338,0.332764,0.859674,0.153765,1
0.514659,0.147188,0.523957,0.70942,0.423744,0.575992,0
0.218907,0.019889,0.648357,0.170057,0.721516,0.745968,1
0.884891,0.018725,0.830439,0.271971,0.178999,0.069286,0
0.245356,0.128073,0.025226,0.934378,0.993212,0.918793,1
0.810819,0.961058,0.232323,0.978323,0.537479,0.809072,0
0.100882,0.412131,0.557058,0.067114,0.925476,0.962547,2
0.971937,0.683083,0.117599,0.481618,0.340243,0.630588,2
0.331871,0.792571,0.60474,0.261762,0.956033,0.838924,1
0.862413,0.966469,0.997057,0.968468,0.241799,0.537454,0
0.424291,0.711566,0.960173,0.520482,0.847105,0.785605,2
0.24015,0.394528,0.0962,0.513778,0.626192,0.825259,1
0.620261,0.475751,0.026604,0.338045,0.198301,0.611936,0
0.211415,0.356277,0.567404,0.607406,0.136839,0.800063,2
0.212548,0.778496,0.426025,0.855605,0.008245,0.435982,0
0.990785,0.511332,0.942724,0.310773,0.755873,0.072264,1
0.589286,0.856946,0.08133,0.97357,0.08581,0.808659,0
0.855757,0.828456,0.335267,0.035951,0.506866,0.868571,2
0.71787,0.335606,0.429756,0.937285,0.856015,0.544818,0
0.907302,0.460684,0.483009,0.593073,0.54047,0.82963,2
0.806798,0.380711,0.145595,0.466453,0.029506,0.362757,0
0.231796,0.323979,0.232931,0.053892,0.847047,0.53704,1
0.679758,0.466001,0.644462,0.11938,0.744213,0.728059,1
0.767738,0.808622,0.511674,0.049374,0.148413,0.544343,2
0.826052,0.206154,0.525058,0.879995,0.328381,0.777035,0
0.264057,0.40509,0.341602,0.418265,0.970509,0.997438,1
0.180415,0.803093,0.672782,0.624631,0.564487,0.990222,1
0.781371,0.892827,0.726654,0.207445,0.11974,0.302558,2
0.628551,0.098517,0.598609,0.345187,0.198231,0.409565,0
0.024091,0.540685,0.506216,0.486406,0.256504,0.80878,2
0.611873,0.215766,0.377226,0.818242,0.872399,0.281681,1
0.124039,0.116907,0.952971,0.894246,0.103017,0.65868,0
0.102401,0.241627,0.450318,0.710706,0.320805,0.884117,2
0.693026,0.036848,0.904969,0.838279,0.531801,0.517586,0
0.53576,0.09963,0.437499,0.082495,0.205929,0.690041,2
0.930544,0.110245,0.809598,0.037487,0.05192,0.261567,0
0.816945,0.364645,0.763585,0.81398,0.573544,0.271305,0
0.788519,0.839078,0.05299,0.173648,0.705836,0.296792,1
0.245979,0.526113,0.469034,0.726569,0.500978,0.688984,2
0.69383,0.736924,0.268504,0.25735,0.357714,0.485622,0
0.575343,0.569347,0.656756,0.156368,0.381773,0.336906,1
0.567084,0.031858,0.034208,0.427189,0.440558,0.378502,0
0.14507,0.138054,0.568879,0.738084,0.019636,0.323359,0
0.268011,0.255156,0.326904,0.200575,0.766752,0.984249,1
0.221625,0.96657,0.695243,0.555203,0.980428,0.057228,1
0.804751,0.731078,0.546668,0.645823,0.289773,0.921405,2
0.070249,0.865148,0.534396,0.003329,0.425566,0.107191,1
0.640738,0.893281,0.628156,0.892391,0.747442,0.455596,0
0.779673,0.204761,0.405683,0.02568,0.110455,0.035919,0
0.511149,0.458782,0.827235,0.900767,0.958217,0.308287,0
0.58503,0.124593,0.702574,0.733351,0.438396,0.905689,2
0.307746,0.867776,0.769088,0.950085,0.01783,0.163758,0
0.714191,0.505915,0.714709,0.355821,0.801711,0.526639,2
0.100871,0.133726,0.21229,0.242298,0.191874,0.127389,2
0.058474,0.718787,0.498037,0.266795,0.516543,0.525287,1
0.451545,0.174073,0.315554,0.477748,0.242986,0.379847,0
0.801348,0.803226,0.728063,0.241935,0.219146,0.21391,2
0.175208,0.379805,0.523374,0.785466,0.498683,0.916476,2
0.056202,0.611925,0.828836,0.462876,0.312777,0.381496,2
0.003865,0.331124,0.301971,0.630395,0.582653,0.057066,1
0.035174,0.489177,0.344447,0.227796,0.173146,0.932639,2
0.885431,0.808344,0.179808,0.706555,0.727559,0.427241,1
0.22314,0.64082,0.769652,0.671685,0.707612,0.701283,2
0.521591,0.826302,0.451086,0.635359,0.970627,0.559004,1
8.5e-05,0.834341,0.431948,0.505978,0.1931,0.38902,2
0.202562,0.676817,0.036982,0.191764,0.655382,0.015294,1
0.906005,0.335727,0.601097,0.451067,0.945206,0.935894,0
0.547794,0.979819,0.793007,0.781158,0.405218,0.644163,1
0.020604,0.301939,0.946972,0.158675,0.877131,0.085205,1
0.040781,0.909249,0.093365,0.479902,0.81087,0.446196,1
0.921374,0.951275,0.85847,0.873379,0.065385,0.213398,0
0.895697,0.609924,0.23172,0.170833,0.311728,0.148293,0
0.430011,0.462998,0.369462,0.939047,0.734396,0.250636,1
0.015772,0.615784,0.670915,0.313592,0.23921,0.859221,2
0.682581,0.19932,0.439413,0.470261,0.729757,0.899061,2
0.505455,0.010892,0.925286,0.419038,0.927613,0.926533,2
0.789832,0.575909,0.884449,0.572892,0.713021,0.85238,2
0.118737,0.318539,0.245152,0.551273,0.152344,0.261085,0
0.495385,0.151397,0.927612,0.065194,0.187883,0.331408,2
0.802736,0.00319,0.515619,0.291834,0.079995,0.974078,2
0.867228,0.676291,0.39276,0.372982,0.505827,0.174293,1
0.072595,0.878675,0.206509,0.55004,0.960126,0.778237,1
0.757953,0.487045,0.650785,0.691665,0.392121,0.98453,0
0.067569,0.173806,0.479492,0.783854,0.900884,0.130134,1
0.196103,0.685815,0.063927,0.607297,0.27348,0.776402,2
0.242647,0.341258,0.494014,0.927405,0.403095,0.062233,0
0.466566,0.303744,0.464388,0.965162,0.129403,0.399707,0
0.317121,0.248124,0.060955,0.606671,0.072784,0.286243,0
0.620847,0.203249,0.468137,0.183093,0.227888,0.043027,1
0.580588,0.203446,0.493188,0.469989,0.143463,0.756191,2
0.987567,0.112326,0.08831,0.01514,0.557925,0.213529,1
0.02889,0.968974,0.784132,0.243267,0.407042,0.027076,1
0.514182,0.648482,0.549066,0.120493,0.5336,0.61773,1
0.590762,0.66294,0.734558,0.067259,0.534143,0.953768,2
0.011251,0.627436,0.672566,0.436171,0.649871,0.651448,1
0.974513,0.250772,0.056546,0.779856,0.390952,0.86502,0
0.640555,0.890709,0.25167,0.945021,0.47477,0.360319,1
0.140629,0.140523,0.147835,0.240674,0.190954,0.500147,2
0.406963,0.533661,0.185471,0.109182,0.520059,0.994153,1
0.161847,0.381657,0.448908,0.751246,0.587381,0.470313,1
0.949974,0.352161,0.289824,0.325014,0.696147,0.806494,2
0.30549,0.512445,0.046327,0.58912,0.297969,0.096259,1
0.079725,0.056427,0.232907,0.498825,0.461911,0.207632,2
0.92245,0.88567,0.407491,0.952739,0.304808,0.967242,0
0.829212,0.888737,0.390249,0.547931,0.14805,0.066712,0
0.709337,0.623647,0.86595,0.009089,0.078883,0.475937,2
0.584237,0.680211,0.057638,0.479059,0.599571,0.61475,0
0.939025,0.869351,0.155315,0.488227,0.076109,0.635927,0
0.749144,0.365044,0.14063,0.54511,0.993479,0.274984,1
0.868362,0.886334,0.13756,0.203708,0.73438,0.416606,1
0.876902,0.002448,0.089186,0.549799,0.215543,0.205783,0
0.737243,0.059513,0.164689,0.481762,0.797809,0.121159,0
0.930152,0.393738,0.846696,0.585318,0.155354,0.940014,0
0.887752,0.717023,0.14766,0.195163,0.290523,0.930607,0
0.851182,0.209296,0.481849,0.613112,0.66778,0.406637,0
0.698725,0.51952,0.733087,0.357086,0.951232,0.557319,1
0.164045,0.822121,0.963677,0.15176,0.933089,0.972852,2
0.717372,0.955752,0.710129,0.37759,0.623072,0.607171,2
0.865376,0.853458,0.926789,0.238305,0.976326,0.178705,1
0.007565,0.456873,0.289285,0.117592,0.028315,0.744,2
0.351645,0.026899,0.432201,0.870524,0.776997,0.408779,0
0.056942,0.196826,0.594915,0.985216,0.277289,0.862313,2
0.57856,0.04013,0.655574,0.280915,0.206399,0.428629,2
0.545496,0.248412,0.008382,0.531787,0.450448,0.178079,0
0.128129,0.802584,0.629706,0.987337,0.456784,0.952889,2
0.481068,0.978125,0.590473,0.925456,0.215106,0.775928,0
0.263692,0.965606,0.924345,0.098382,0.661373,0.191538,1
0.295996,0.408133,0.0018,0.012429,0.576924,0.948935,2
0.234475,0.62382,0.376959,0.115931,0.807753,0.749926,1
0.114746,0.957505,0.656082,0.992538,0.637317,0.706264,2
0.652502,0.004813,0.299074,0.471054,0.457436,0.740382,0
0.308294,0.729252,0.565504,0.482291,0.102799,0.393447,2
0.079432,0.965702,0.485588,0.744863,0.127481,0.957478,2
0.710494,0.043491,0.22089,0.975394,0.342613,0.105316,0
0.489027,0.427511,0.709157,0.288637,0.966305,0.915314,2
0.388834,0.080494,0.446405,0.218572,0.43572,0.113598,1
0.157675,0.068835,0.209642,0.688554,0.953554,0.321003,1
0.354466,0.28172,0.752525,0.979476,0.537723,0.310049,0
0.562885,0.788868,0.925373,0.887116,0.218216,0.866343,2
0.198959,0.790374,0.697425,0.322907,0.270274,0.596048,2
0.689552,0.644241,0.149177,0.408396,0.870832,0.155066,1
0.048263,0.568886,0.352102,0.212208,0.311309,0.003506,1
0.05771,0.924861,0.726401,0.279077,0.757261,0.422862,1
0.606752,0.164661,0.53413,0.856681,0.74602,0.490797,0
0.561976,0.235939,0.182342,0.744941,0.104273,0.856754,2
0.908621,0.549939,0.879406,0.492025,0.867295,0.508949,1
0.42316,0.394296,0.803273,0.237323,0.080698,0.065521,0
0.136998,0.114598,0.405916,0.851091,0.390573,0.918221,2
0.886144,0.307289,0.094101,0.226673,0.79228,0.922908,1
0.872689,0.062235,0.688443,0.693091,0.696463,0.685383,2
0.759757,0.026924,0.257728,0.967894,0.284099,0.822166,0
0.590723,0.404132,0.751248,0.76601,0.91976,0.239957,1
0.48435,0.775523,0.370207,0.594464,0.186506,0.493086,0
0.125051,0.801069,0.96027,0.093132,0.217563,0.678634,2
0.731815,0.326694,0.069139,0.200763,0.443619,0.218261,0
0.847756,0.758002,0.253128,0.361761,0.999078,0.137801,1
0.276598,0.257207,0.670592,0.291032,0.433397,0.848011,2
0.054124,0.371216,0.770387,0.496093,0.793379,0.985994,2
0.572008,0.242795,0.623319,0.576671,0.366065,0.760524,2
0.154143,0.411185,0.054122,0.436313,0.209157,0.672539,2
0.334936,0.770949,0.43163,0.256534,0.480748,0.664259,2
0.659933,0.273966,0.024837,0.399045,0.336587,0.156512,0
0.372276,0.752361,0.777732,0.567113,0.45264,0.808394,2
0.281273,0.603403,0.695087,0.548576,0.333478,0.42448,0
0.079615,0.627551,0.3886,0.537422,0.539771,0.525487,2
0.086979,0.565126,0.715343,0.712071,0.708773,0.138331,1
0.915868,0.580211,0.12365,0.906018,0.294347,0.75805,0
0.975391,0.804895,0.793196,0.957932,0.48018,0.492719,0
0.535673,0.703701,0.933263,0.029965,0.268901,0.355294,2
0.666673,0.127735,0.671986,0.137417,0.690778,0.916357,1
0.836637,0.375597,0.649341,0.30612,0.55822,0.110406,0
0.515396,0.25316,0.489882,0.678754,0.865447,0.049537,0
0.928819,0.342401,0.542261,0.091029,0.773171,0.969179,1
0.251554,0.245569,0.479813,0.598895,0.557644,0.92159,0
0.385533,0.124799,0.752642,0.432637,0.407562,0.799256,2
0.858158,0.140458,0.61743,0.363631,0.340196,0.953472,2
0.864223,0.279344,0.419766,0.822947,0.403354,0.06306,0
0.83246,0.811998,0.387181,0.089949,0.998165,0.386498,1
0.040271,0.39247,0.050334,0.247969,0.305243,0.020098,0
0.447475,0.267469,0.892453,0.604752,0.67025,0.17506,2
0.140721,0.904524,0.395041,0.877786,0.572216,0.377119,1
0.149887,0.711539,0.539218,0.841196,0.860394,0.475244,1
0.2147,0.579197,0.162807,0.384663,0.850097,0.407642,1
0.897688,0.76323,0.055034,0.171735,0.758432,0.757817,1
0.488512,0.615683,0.755252,0.326886,0.622621,0.474305,1
0.211446,0.742337,0.38823,0.610538,0.705681,0.334336,1
0.398301,0.772805,0.442467,0.106681,0.364066,0.905787,1
0.411703,0.121706,0.891332,0.243795,0.520752,0.978742,2
0.101026,0.980573,0.208083,0.310314,0.428585,0.993381,1
0.928182,0.935363,0.447416,0.439408,0.990552,0.192897,0
0.838766,0.957944,0.160183,0.882588,0.47746,0.692891,2
0.556235,0.411071,0.183878,0.150571,0.111165,0.00562,0
0.016049,0.408139,0.019104,0.997937,0.243504,0.058827,0
0.217978,0.471462,0.679943,0.681244,0.950261,0.078299,1
0.985315,0.108,0.649326,0.019414,0.417849,0.195227,1
