a.0,a.1,a.2,b.0,b.1,b.2,y
0.75231,0.630607,0.580962,0.35636,0.220259,0.132214,2
0.248468,0.164416,0.954445,0.492336,0.672337,0.685429,2
0.904983,0.905374,0.453371,0.663715,0.7588,0.835232,1
0.155985,0.831827,0.695984,0.589972,0.494094,0.829152,2
0.523526,0.891384,0.877188,0.485874,0.106222,0.834572,2
0.756209,0.190813,0.288722,0.131818,0.747843,0.80537,1
0.251196,0.435896,0.130667,0.878176,0.576419,0.8822,0
0.986098,0.900111,0.501619,0.982384,0.557288,0.142916,0
0.979692,0.235499,0.587648,0.717442,0.100239,0.359346,0
0.711624,0.804952,0.887507,0.618537,0.507675,0.587146,2
0.919177,0.777569,0.032299,0.970386,0.853351,0.019344,0
0.337912,0.74108,0.615135,0.158889,0.316362,0.20585,1
0.992919,0.690811,0.210692,0.57031,0.062885,0.894349,0
0.215504,0.69273,0.544972,0.466075,0.169692,0.309829,2
0.969124,0.174479,0.246927,0.383619,0.527433,0.195401,0
0.923016,0.559715,0.427689,0.471986,0.00144,0.523959,0
0.144452,0.488131,0.52812,0.319727,0.509915,0.290684,1
0.08987,0.307319,0.341606,0.231632,0.21415,0.621336,2
0.407921,0.184231,0.321798,0.435572,0.881342,0.87499,1
0.636912,0.808566,0.503825,0.624796,0.664423,0.752306,0
0.652363,0.686282,0.273116,0.09319,0.399073,0.55577,1
0.621449,0.836195,0.754216,0.925435,0.951961,0.80624,1
0.377545,0.430762,0.92893,0.110984,0.293071,0.186676,2
0.245436,0.611825,0.078076,0.056689,0.959516,0.784651,2
0.777002,0.076008,0.433637,0.912836,0.389009,0.104738,0
0.449356,0.447925,0.309416,0.946188,0.137583,0.722901,0
0.228495,0.645446,0.08306,0.055863,0.533737,0.807278,0
0.796579,0.887191,0.360415,0.080089,0.87074,0.390349,0
0.871473,0.512135,0.766347,0.247022,0.526146,0.691129,0
0.914575,0.264849,0.787907,0.730403,0.517921,0.473347,0
0.636608,0.603225,0.976469,0.091295,0.571024,0.947823,2
0.604082,0.074886,0.293544,0.679545,0.971033,0.532257,0
0.241724,0.702787,0.841372,0.84203,0.66951,0.351286,2
0.284755,0.087836,0.953437,0.484161,0.573314,0.951208,2
0.120258,0.71977,0.383724,0.4497,0.806479,0.594666,1
0.593385,0.81089,0.73038,0.338379,0.777375,0.206624,2
0.439365,0.118311,0.884628,0.310478,0.875758,0.686577,2
0.155872,0.938657,0.074188,0.820137,0.159756,0.531783,1
0.544249,0.502277,0.084404,0.782503,0.610869,0.814921,0
0.798397,0.80575,0.613608,0.159363,0.681064,0.483663,2
0.486338,0.885785,0.717008,0.777569,0.926355,0.440561,1
0.022092,0.349649,0.749705,0.285322,0.39438,0.920302,2
0.575059,0.15551,0.741818,0.5187,0.001409,0.509318,2
0.612118,0.798492,0.486701,0.774053,0.322044,0.492588,1
0.782815,0.23677,0.853532,0.543573,0.864773,0.12718,0
0.579518,0.137352,0.432415,0.283681,0.324858,0.566249,0
0.310711,0.024803,0.047874,0.088133,0.276783,0.021339,1
