a.0,a.1,a.2,b.0,b.1,b.2,y
0.349461,0.851352,0.973036,0.570237,0.942605,0.135129,1
0.189431,0.129665,0.018057,0.914321,0.596589,0.609069,0
0.004462,0.821379,0.972821,0.134908,0.112113,0.115309,1
0.222157,0.3944,0.58955,0.440392,0.428896,0.1977,1
0.789916,0.240536,0.90798,0.746938,0.886959,0.153363,0
0.462105,0.25812,0.640093,0.895649,0.071992,0.188559,0
0.115257,0.893082,0.292858,0.279156,0.100411,0.286015,1
0.021122,0.954399,0.998987,0.378039,0.346321,0.29829,1
0.567952,0.075915,0.98907,0.234612,0.62785,0.95577,2
0.32117,0.634248,0.283371,0.583966,0.380835,0.548284,0
0.289786,0.725619,0.505032,0.257707,0.237836,0.288885,1
0.370307,0.650905,0.442257,0.090789,0.485802,0.636171,1
0.461008,0.924312,0.557395,0.114122,0.143404,0.275898,1
0.003232,0.693033,0.830573,0.777213,0.53389,0.570499,1
0.172702,0.370797,0.61561,0.707781,0.8776,0.65471,1
0.391776,0.433524,0.122112,0.099181,0.799278,0.954308,2
0.976401,0.808229,0.626958,0.704248,0.238493,0.004815,0
0.134234,0.388682,0.921531,0.090589,0.558242,0.126123,1
0.810909,0.774104,0.36624,0.909385,0.899054,0.450863,0
0.290187,0.523128,0.104766,0.844029,0.287083,0.069043,0
0.966152,0.052319,0.496414,0.203746,0.124356,0.202183,0
0.703261,0.88397,0.4987,0.427604,0.464444,0.417334,1
0.50705,0.314428,0.272196,0.683641,0.624464,0.115806,0
0.764452,0.710349,0.882628,0.266963,0.308114,0.676199,2
0.807988,0.989093,0.635665,0.825772,0.122015,0.536178,0
0.036997,0.287464,0.46816,0.387114,0.952327,0.0376,0
0.954197,0.333416,0.577904,0.589159,0.850244,0.847089,0
0.770323,0.315938,0.726119,0.548224,0.960772,0.482249,0
0.433266,0.618443,0.457484,0.188144,0.392717,0.184041,1
0.984238,0.160758,0.901433,0.213987,0.500269,0.310275,0
0.433975,0.254292,0.616366,0.19516,0.253687,0.474052,2
0.693806,0.445486,0.231489,0.322297,0.740836,0.348373,1
0.912957,0.129426,0.882135,0.985155,0.254506,0.732808,2
0.823956,0.911571,0.443626,0.003709,0.918543,0.826633,1
0.05222,0.385813,0.281385,0.01861,0.154694,0.060761,2
0.093185,0.789736,0.160986,0.010651,0.544285,0.2206,1
0.979999,0.402999,0.144443,0.343181,0.484922,0.64944,0
0.716646,0.35526,0.231549,0.987653,0.887988,0.760969,0
0.26224,0.72707,0.528445,0.058176,0.090195,0.730429,2
0.732065,0.186276,0.037684,0.643148,0.896317,0.425665,0
0.848192,0.347013,0.986856,0.916067,0.57157,0.495764,0
0.869033,0.091362,0.841878,0.123251,0.942166,0.880621,2
0.426838,0.874971,0.677656,0.555571,0.07022,0.523275,2
0.519558,0.315777,0.425416,0.58669,0.251745,0.869597,2
0.683496,0.546666,0.438526,0.554348,0.408488,0.127726,0
0.487605,0.660545,0.684625,0.568508,0.361989,0.61621,2
0.073731,0.35478,0.115878,0.680467,0.125244,0.956862,2
0.884821,0.36538,0.837471,0.366252,0.984051,0.575974,0
0.742901,0.291389,0.397192,0.984021,0.254664,0.454066,0
0.794659,0.991358,0.629967,0.062385,0.139882,0.906833,2
0.686704,0.951132,0.43906,0.412639,0.471935,0.97396,1
0.660802,0.72825,0.606815,0.605431,0.334012,0.298446,0
0.676562,0.843302,0.550225,0.341373,0.429667,0.326614,0
0.330438,0.38056,0.986266,0.902036,0.140884,0.561296,2
0.117958,0.336069,0.456469,0.592474,0.932278,0.504881,2
0.558213,0.077756,0.520432,0.398691,0.131214,0.054593,0
0.333458,0.198566,0.722103,0.318728,0.66135,0.729127,2
