a.0,a.1,a.2,b.0,b.1,b.2,y
0.885256,0.317458,0.382522,0.601207,0.193733,0.666786,0
0.065058,0.701249,0.247546,0.193088,0.801483,0.513066,1
0.31032,0.254802,0.90186,0.558503,0.112058,0.061105,2
0.807561,0.998823,0.537761,0.79412,0.033227,0.053807,0
0.857174,0.497812,0.913842,0.068877,0.39769,0.366274,0
0.314632,0.135801,0.214961,0.764812,0.271234,0.29726,0
0.910732,0.493557,0.360321,0.912837,0.622778,0.651557,0
0.303559,0.544636,0.296746,0.612588,0.865273,0.264733,0
0.991606,0.781579,0.755579,0.689315,0.165065,0.35054,2
0.683111,0.49164,0.656744,0.414402,0.338078,0.160609,0
0.573777,0.805405,0.954986,0.518224,0.718003,0.383203,1
0.867201,0.081565,0.057049,0.84378,0.539528,0.952147,0
0.887174,0.008393,0.183928,0.389396,0.233885,0.215306,0
0.644108,0.704466,0.775881,0.305046,0.342505,0.834598,2
0.166129,0.793226,0.549465,0.36715,0.001543,0.823878,2
0.388812,0.652531,0.525797,0.731247,0.630166,0.583417,0
0.425601,0.901039,0.142366,0.800103,0.824392,0.943766,1
0.016879,0.111059,0.19973,0.454107,0.550973,0.677545,0
0.682201,0.370765,0.036248,0.632352,0.936368,0.675721,0
0.700286,0.59571,0.518534,0.470008,0.147971,0.413335,2
0.943271,0.44444,0.940172,0.7163,0.876721,0.511006,1
0.805964,0.517017,0.408038,0.341057,0.911542,0.835869,1
0.419347,0.325069,0.808604,0.553603,0.398662,0.314476,2
0.291359,0.904656,0.932261,0.473603,0.483052,0.194055,0
0.339447,0.299255,0.866348,0.527704,0.842909,0.306439,1
0.544635,0.056171,0.910235,0.783359,0.236498,0.573919,2
0.788821,0.814286,0.515583,0.51196,0.596794,0.695002,2
0.642656,0.823008,0.708212,0.043886,0.500051,0.421976,2
0.880672,0.808419,0.815322,0.790784,0.376085,0.774968,2
0.053009,0.591628,0.692009,0.2463,0.932455,0.798653,2
0.460624,0.64945,0.647898,0.442491,0.119098,0.829657,2
0.029335,0.495148,0.96709,0.193572,0.51326,0.119223,2
0.399662,0.556259,0.006761,0.572969,0.692513,0.519286,1
0.235218,0.840411,0.514452,0.678166,0.171241,0.376745,1
0.029317,0.724322,0.079835,0.928003,0.023594,0.051276,0
