a.0,a.1,a.2,b.0,b.1,b.2,y
0.068552,0.999883,0.786531,0.527841,0.327023,0.335689,2
0.140018,0.630889,0.387988,0.684024,0.031491,0.970059,2
0.361939,0.494199,0.764762,0.732464,0.126956,0.069917,0
0.619735,0.525836,0.721643,0.888608,0.304536,0.91278,2
0.42136,0.339977,0.355162,0.97056,0.186743,0.310357,1
0.753963,0.129843,0.253074,0.9769,0.340002,0.086013,0
0.775378,0.73141,0.795004,0.01016,0.545697,0.755646,1
0.296657,0.875635,0.509928,0.892411,0.482899,0.168532,1
0.87256,0.197275,0.028629,0.279556,0.090977,0.901324,0
0.302321,0.958471,0.251179,0.562971,0.850261,0.025864,1
0.790921,0.392667,0.706514,0.089813,0.943782,0.149323,1
0.861509,0.35279,0.078939,0.045794,0.644617,0.060592,1
0.557733,0.993779,0.643003,0.447517,0.868911,0.694364,1
0.848462,0.968309,0.320918,0.32154,0.450766,0.428967,0
0.555688,0.923239,0.409545,0.919722,0.787689,0.632223,2
0.3059,0.216495,0.60882,0.809849,0.145259,0.575644,2
0.705588,0.40352,0.542875,0.345554,0.599633,0.711281,0
0.308719,0.743833,0.592273,0.63232,0.395302,0.701175,1
0.563726,0.660286,0.008466,0.886759,0.007746,0.111575,0
0.478751,0.577039,0.194784,0.332705,0.161062,0.804371,2
0.126625,0.059941,0.559227,0.849137,0.825772,0.944516,2
0.742321,0.145241,0.911955,0.017198,0.023936,0.302996,0
0.094638,0.591999,0.154718,0.245473,0.067503,0.525895,1
0.671545,0.618404,0.690258,0.416301,0.061633,0.750026,2
0.824784,0.678965,0.412736,0.942331,0.762641,0.978771,2
0.709558,0.902735,0.995036,0.874373,0.526219,0.43811,0
0.296392,0.077166,0.19815,0.046751,0.367069,0.327612,0
0.956395,0.158347,0.328465,0.580209,0.516571,0.398189,0
0.192576,0.614086,0.099551,0.492683,0.695431,0.911305,1
0.410616,0.257031,0.634377,0.422008,0.1484,0.103426,2
0.87274,0.291929,0.026274,0.83255,0.85037,0.322056,0
0.134156,0.072963,0.068267,0.759308,0.120976,0.193192,2
0.264764,0.401198,0.601251,0.102178,0.114703,0.157965,1
