a.0,a.1,a.2,b.0,b.1,b.2,y
0.764194,0.334629,0.95027,0.147418,0.954714,0.096746,1
0.645035,0.714076,0.482955,0.910381,0.999478,0.419871,1
0.865052,0.872253,0.961318,0.695027,0.25448,0.333499,0
0.426544,0.861803,0.83603,0.112787,0.2814,0.431655,2
0.438538,0.790501,0.756183,0.090388,0.959746,0.444275,1
0.407197,0.242204,0.036851,0.207772,0.782907,0.71556,0
0.304923,0.233034,0.206598,0.429625,0.576238,0.600903,1
0.267245,0.48613,0.833081,0.61243,0.066581,0.643032,0
0.28862,0.476475,0.698553,0.10689,0.377493,0.424397,0
0.568811,0.707424,0.3616,0.610151,0.778059,0.982931,2
0.620095,0.904069,0.171272,0.583381,0.592504,0.379538,1
0.312796,0.301104,0.85862,0.403915,0.135898,0.034374,2
0.72765,0.26296,0.4509,0.776547,0.418447,0.721522,2
0.529438,0.696576,0.861606,0.017054,0.156292,0.600434,1
0.204121,0.244076,0.857272,0.803933,0.618391,0.769631,2
0.567339,0.086913,0.282566,0.165666,0.887176,0.554146,0
0.16945,0.268716,0.660455,0.578436,0.776376,0.243788,2
0.727033,0.889231,0.520793,0.064792,0.924171,0.034997,1
0.485008,0.979966,0.640968,0.35681,0.177687,0.180597,0
0.965579,0.543242,0.568885,0.354086,0.791425,0.129209,1
0.263691,0.701259,0.447672,0.698767,0.822403,0.850536,1
0.152253,0.134503,0.755597,0.452683,0.252298,0.174975,0
0.940427,0.574249,0.027129,0.344779,0.166251,0.656703,1
0.105177,0.857683,0.235699,0.418119,0.26313,0.166509,1
0.027655,0.115548,0.997788,0.117938,0.451926,0.879178,0
0.867873,0.211354,0.071277,0.943694,0.338168,0.241673,0
0.729619,0.858588,0.456344,0.79509,0.230137,0.747491,0
0.758874,0.737773,0.5841,0.726645,0.414137,0.995325,2
0.970046,0.099443,0.427769,0.80342,0.741549,0.778846,2
0.111772,0.625721,0.977045,0.116523,0.344321,0.586388,2
0.859724,0.582819,0.664735,0.574771,0.349128,0.464318,1
0.424092,0.498807,0.427456,0.172153,0.023044,0.35814,0
0.676185,0.801169,0.853339,0.409953,0.675894,0.785536,1
0.128183,0.165863,0.08513,0.922834,0.423459,0.672425,1
0.397113,0.654023,0.586295,0.936745,0.78313,0.127437,1
0.488103,0.959514,0.828713,0.283333,0.555821,0.95793,2
0.21634,0.26428,0.959993,0.476582,0.747449,0.679267,2
0.331186,0.189224,0.667213,0.286912,0.933411,0.400238,0
0.307557,0.877928,0.982817,0.618107,0.202612,0.322999,2
0.767377,0.316443,0.719094,0.086416,0.087294,0.804724,2
0.194406,0.91491,0.411706,0.510817,0.604791,0.933159,1
0.188922,0.673191,0.386723,0.004764,0.987078,0.384102,1
0.676183,0.470825,0.71847,0.206724,0.068018,0.836503,0
0.226715,0.207716,0.535602,0.697244,0.299638,0.450421,2
0.462886,0.146118,0.983609,0.282302,0.410383,0.23097,2
0.16382,0.560847,0.843388,0.99331,0.196405,0.443101,1
0.621985,0.364262,0.263916,0.682907,0.954873,0.24817,0
0.142712,0.896189,0.662258,0.834819,0.161715,0.137825,0
0.409465,0.915884,0.636839,0.216183,0.89324,0.721401,1
0.475384,0.109921,0.817198,0.781776,0.276393,0.130996,2
0.375768,0.121219,0.892056,0.061869,0.774154,0.243084,1
0.21465,0.198014,0.317399,0.211339,0.431052,0.022323,1
0.568422,0.329379,0.115562,0.397923,0.270253,0.482576,2
0.922179,0.711192,0.454046,0.298313,0.677653,0.907854,1
0.334405,0.91751,0.092692,0.346065,0.080706,0.722127,2
0.897376,0.547962,0.018949,0.921097,0.061793,0.913432,0
0.259958,0.507104,0.11389,0.239191,0.531466,0.636258,1
0.51949,0.621852,0.553372,0.308512,0.599042,0.908473,2
0.708379,0.178488,0.532134,0.163166,0.929232,0.403255,0
0.824781,0.217834,0.599322,0.346515,0.114631,0.332096,0
0.826794,0.319253,0.067286,0.318839,0.904623,0.740211,1
0.489326,0.162222,0.961942,0.291249,0.713388,0.767971,2
0.16011,0.433611,0.991717,0.740077,0.324592,0.175178,1
0.509961,0.706279,0.769956,0.594941,0.925892,0.414446,1
0.755938,0.178227,0.585218,0.807278,0.553952,0.902554,0
0.98886,0.980047,0.460436,0.278988,0.476384,0.466429,1
0.117209,0.510157,0.92996,0.788686,0.915404,0.663088,2
0.263287,0.207873,0.082074,0.484172,0.176042,0.632774,0
0.784282,0.513754,0.21365,0.752843,0.099621,0.289541,2
0.598922,0.302284,0.988538,0.504367,0.805769,0.260818,1
0.111889,0.92845,0.355684,0.324331,0.320051,0.665432,2
0.683585,0.506085,0.800525,0.22304,0.261538,0.59392,2
0.688938,0.077166,0.26941,0.808631,0.385511,0.877569,2
0.237843,0.858687,0.459669,0.656976,0.133372,0.769951,1
0.522636,0.475364,0.02228,0.220113,0.913819,0.115967,1
0.809109,0.657687,0.303455,0.788971,0.064574,0.034625,0
0.045619,0.804947,0.745999,0.616804,0.783531,0.59249,2
0.256757,0.455932,0.170605,0.621509,0.213727,0.076562,1
0.23268,0.337138,0.220244,0.310961,0.667164,0.208528,0
0.553094,0.732583,0.422669,0.934467,0.994915,0.796494,1
0.298221,0.479455,0.434327,0.180255,0.315001,0.827043,2
0.927677,0.580638,0.545173,0.34397,0.114657,0.695126,2
0.758689,0.402948,0.07291,0.21566,0.285654,0.675649,1
0.944476,0.070062,0.35728,0.435475,0.627937,0.14738,0
0.979802,0.263144,0.575487,0.712787,0.339336,0.235142,0
0.546334,0.288105,0.148698,0.255585,0.216633,0.010861,2
0.148651,0.602031,0.804737,0.387635,0.329333,0.902125,2
0.696067,0.681684,0.845624,0.16464,0.385904,0.31321,0
0.518406,0.131324,0.069482,0.080064,0.083692,0.15413,1
0.416042,0.845921,0.898595,0.120737,0.369322,0.620638,1
0.413385,0.118817,0.359506,0.186627,0.129211,0.865347,1
0.640998,0.124018,0.906722,0.454996,0.605297,0.883651,0
0.852593,0.453984,0.055867,0.480492,0.370762,0.748654,1
0.853295,0.472648,0.055158,0.303454,0.445514,0.690789,1
0.009288,0.124622,0.522157,0.012451,0.428262,0.945449,2
0.103382,0.430828,0.268665,0.574547,0.749374,0.427073,1
0.003977,0.629328,0.337772,0.584286,0.523986,0.993518,1
0.151536,0.814525,0.998556,0.122553,0.480304,0.266463,1
0.259714,0.003773,0.02137,0.660041,0.078185,0.457919,2
0.177979,0.641069,0.663537,0.836982,0.362703,0.12148,0
0.21265,0.805239,0.187415,0.058746,0.211521,0.838237,0
0.73566,0.461431,0.218394,0.046579,0.023313,0.865398,2
0.749152,0.349131,0.111055,0.217201,0.051918,0.47458,2
0.458861,0.600987,0.610124,0.686172,0.110805,0.367145,0
0.91152,0.329178,0.628106,0.462265,0.233895,0.735161,2
0.216822,0.627336,0.658063,0.972271,0.249555,0.82729,2
0.143084,0.833299,0.974067,0.721225,0.921025,0.751267,1
0.564926,0.481107,0.722356,0.909891,0.389737,0.376686,2
0.566354,0.324603,0.250336,0.188447,0.001436,0.259369,2
0.670153,0.730835,0.584214,0.491539,0.404074,0.569649,2
0.150249,0.130184,0.475081,0.284987,0.766607,0.094653,1
0.511403,0.725421,0.101233,0.178782,0.506513,0.780938,1
0.118253,0.58147,0.980087,0.457005,0.011456,0.409015,2
0.825778,0.524322,0.268624,0.986349,0.854458,0.01709,0
0.309955,0.324501,0.244154,0.9857,0.799071,0.281612,0
0.478433,0.609477,0.1925,0.425576,0.581893,0.531035,2
0.024558,0.360848,0.036753,0.707903,0.236126,0.918123,1
0.691468,0.004046,0.102113,0.901457,0.631972,0.197216,0
0.024773,0.629844,0.887335,0.578276,0.292421,0.871897,1
0.092771,0.289402,0.0005,0.793697,0.460176,0.459857,1
0.917623,0.600909,0.33171,0.651151,0.412196,0.138098,1
0.635881,0.775595,0.300644,0.216672,0.538898,0.247607,0
0.289384,0.453869,0.427169,0.247331,0.208402,0.872255,2
0.672145,0.58461,0.024147,0.441239,0.837509,0.569118,2
0.202179,0.865274,0.449502,0.028826,0.522866,0.411742,1
0.821764,0.808404,0.709363,0.636069,0.568197,0.657026,1
0.540569,0.163366,0.673093,0.93868,0.25194,0.304978,0
0.762156,0.524237,0.356791,0.351952,0.274797,0.410101,0
0.596539,0.786822,0.315162,0.140884,0.635921,0.90567,1
0.516154,0.067322,0.603946,0.746536,0.752841,0.259005,2
0.499383,0.000688,0.737627,0.313405,0.531385,0.203909,2
0.948538,0.5685,0.015401,0.563094,0.525897,0.112838,0
0.088874,0.797138,0.195753,0.88192,0.164384,0.444711,2
0.720237,0.465433,0.946614,0.003306,0.453866,0.955449,2
0.674861,0.578133,0.470595,0.860631,0.350148,0.551362,1
0.614882,0.486374,0.469139,0.1662,0.644446,0.063823,1
0.799207,0.794835,0.97267,0.94084,0.270753,0.089197,2
0.264975,0.090022,0.26369,0.553058,0.919185,0.32631,1
0.921026,0.222506,0.017867,0.165884,0.015552,0.67219,2
0.079624,0.81608,0.05037,0.984481,0.636598,0.904118,2
0.338795,0.345504,0.648145,0.813341,0.457533,0.440655,0
0.566269,0.963446,0.980331,0.527723,0.56225,0.884965,1
0.417758,0.57014,0.524441,0.845564,0.593159,0.161792,0
0.863493,0.098789,0.173267,0.782914,0.347519,0.387124,0
0.707311,0.934429,0.820587,0.734697,0.328082,0.198864,2
0.05028,0.050723,0.773976,0.717276,0.292587,0.251057,1
0.008185,0.72379,0.023717,0.47903,0.308156,0.881728,1
0.557214,0.397954,0.027957,0.370293,0.378401,0.415594,1
0.619138,0.313821,0.5337,0.380212,0.659081,0.256034,0
0.901922,0.208109,0.136975,0.659879,0.270021,0.581265,0
0.774733,0.911763,0.22809,0.368094,0.147643,0.732164,0
0.066859,0.740987,0.116034,0.694744,0.838255,0.733808,1
0.889445,0.719557,0.413852,0.103354,0.437582,0.252053,1
0.671602,0.656943,0.992996,0.418439,0.764702,0.022087,0
0.410426,0.881052,0.552662,0.957616,0.788757,0.353496,1
0.92005,0.999562,0.816224,0.61403,0.924306,0.718919,1
0.683929,0.803735,0.806554,0.652474,0.917193,0.906303,1
0.944156,0.893359,0.683916,0.365796,0.445035,0.235338,0
