a.0,a.1,a.2,b.0,b.1,b.2,y
0.005801,0.356494,0.927227,0.295455,0.761286,0.853618,2
0.32276,0.874104,0.586015,0.727928,0.964823,0.754299,1
0.241586,0.734481,0.261459,0.404742,0.571677,0.711531,1
0.255451,0.7046,0.537304,0.182593,0.711151,0.855416,2
0.407717,0.673505,0.73727,0.946665,0.597,0.910571,0
0.292568,0.143377,0.451798,0.328689,0.841386,0.065629,1
0.380738,0.785129,0.208805,0.255089,0.30768,0.4173,1
0.116813,0.186159,0.947528,0.490602,0.743002,0.427198,2
0.810952,0.471018,0.785237,0.728612,0.947614,0.473095,2
0.324548,0.585023,0.419339,0.321425,0.219807,0.33384,2
0.751546,0.423863,0.550177,0.065058,0.05249,0.94462,2
0.629337,0.308994,0.350116,0.248971,0.89233,0.343987,1
0.715932,0.1408,0.339457,0.237589,0.697707,0.457256,0
0.198155,0.963959,0.699277,0.227109,0.998604,0.506855,1
0.2523,0.348391,0.686452,0.685219,0.159783,0.590765,0
0.135363,0.34597,0.875327,0.809834,0.332814,0.254648,2
0.721174,0.471175,0.133825,0.346952,0.358609,0.509813,0
0.819299,0.337192,0.349468,0.590527,0.409378,0.965547,0
0.831538,0.323671,0.648084,0.200965,0.81739,0.816705,0
0.889048,0.872706,0.925629,0.043707,0.291291,0.550151,1
0.401239,0.634814,0.147932,0.912222,0.527098,0.315767,1
0.788999,0.493152,0.990741,0.850887,0.586912,0.967543,0
0.562931,0.101216,0.609981,0.039151,0.450024,0.682363,2
0.430621,0.587457,0.456362,0.574213,0.582417,0.839493,2
0.318321,0.82294,0.929075,0.60438,0.538243,0.301422,1
0.460887,0.154688,0.797526,0.223471,0.668075,0.224331,2
0.838235,0.353247,0.740086,0.491902,0.149873,0.839371,2
0.27879,0.386216,0.369383,0.464345,0.09036,0.140996,0
0.560543,0.521029,0.976361,0.641992,0.611157,0.786435,2
0.290356,0.510412,0.161468,0.921987,0.718131,0.451039,0
0.917955,0.21771,0.448322,0.664028,0.522399,0.114532,1
0.360422,0.26525,0.235706,0.749651,0.539776,0.750407,0
0.016551,0.941146,0.206085,0.097897,0.995751,0.836031,1
0.035285,0.562786,0.592396,0.75593,0.303888,0.741472,2
0.721819,0.592263,0.459451,0.233906,0.444188,0.184905,1
0.511019,0.921122,0.089715,0.299977,0.74454,0.102225,1
0.746938,0.919861,0.257521,0.690416,0.789692,0.786864,1
0.633492,0.348875,0.585134,0.660828,0.292751,0.028814,0
0.522714,0.769681,0.401175,0.074629,0.748817,0.043252,1
0.093772,0.688628,0.397648,0.56293,0.201354,0.576065,2
0.604587,0.378823,0.631835,0.861334,0.978726,0.02621,0
0.961937,0.020775,0.655847,0.133402,0.130901,0.859766,2
0.753675,0.311747,0.146246,0.165462,0.012225,0.9932,2
0.219493,0.017815,0.420131,0.390498,0.258618,0.915814,2
0.543541,0.463835,0.521439,0.867506,0.20723,0.341022,2
0.261757,0.552483,0.828031,0.829599,0.333526,0.022599,0
0.603277,0.25183,0.087713,0.803508,0.793427,0.292255,0
0.208722,0.673741,0.315816,0.409753,0.006009,0.128306,2
0.746183,0.769856,0.929404,0.782519,0.964178,0.396295,2
0.899549,0.258274,0.382501,0.324084,0.850182,0.776132,1
0.573359,0.652509,0.273802,0.534004,0.462884,0.811165,0
0.109659,0.560245,0.254599,0.925292,0.509826,0.745328,0
0.041455,0.219141,0.68143,0.106334,0.770134,0.957059,2
0.661688,0.485054,0.814109,0.221202,0.221437,0.647828,2
0.451483,0.767591,0.165874,0.54659,0.421183,0.275438,0
0.796356,0.941007,0.907573,0.813872,0.111194,0.236403,0
0.543599,0.041162,0.920186,0.461474,0.746317,0.685106,2
0.670864,0.999064,0.048049,0.835271,0.84205,0.249347,0
0.860512,0.752778,0.416859,0.705689,0.017688,0.061905,0
0.22018,0.72087,0.16005,0.290881,0.797749,0.830799,1
0.615474,0.253174,0.826373,0.611767,0.883156,0.795908,2
0.355693,0.901968,0.143989,0.178742,0.820429,0.178512,1
0.16927,0.55606,0.996639,0.913611,0.269832,0.173089,2
0.067111,0.60194,0.759964,0.056935,0.420818,0.855196,1
0.105885,0.158495,0.06322,0.931707,0.184002,0.858739,2
0.023376,0.918309,0.14817,0.346951,0.352573,0.651668,1
0.13583,0.151939,0.41281,0.644983,0.348259,0.98348,2
0.851649,0.74731,0.722146,0.96202,0.047887,0.166525,0
0.793551,0.088225,0.636073,0.956658,0.641286,0.519781,0
0.592993,0.229086,0.255333,0.963549,0.772696,0.905175,1
0.360164,0.606644,0.591621,0.249232,0.655433,0.877596,2
0.703652,0.270494,0.041419,0.646195,0.771438,0.027023,0
0.810342,0.367677,0.515754,0.565529,0.971082,0.693117,0
0.377112,0.284089,0.117242,0.557808,0.059665,0.258567,0
0.671093,0.957803,0.799618,0.329777,0.761647,0.032205,1
0.656599,0.713546,0.640013,0.975827,0.049146,0.571933,0
0.16342,0.64878,0.028874,0.587064,0.352053,0.881799,1
0.278967,0.306426,0.699347,0.25284,0.565155,0.276751,2
0.660609,0.689609,0.058983,0.233372,0.905942,0.222633,1
0.789476,0.970481,0.289426,0.042745,0.942995,0.837157,1
0.53674,0.029932,0.206357,0.471829,0.935204,0.678285,2
0.688954,0.363126,0.47812,0.5602,0.665878,0.607014,2
0.443537,0.236919,0.813791,0.794615,0.577963,0.113491,0
0.886484,0.312772,0.591419,0.921447,0.513237,0.056051,0
0.855581,0.044255,0.048902,0.596684,0.377738,0.267192,0
0.876098,0.096144,0.216935,0.61253,0.304088,0.51712,0
0.520753,0.048118,0.260671,0.703973,0.368722,0.980593,2
0.583378,0.759094,0.199668,0.18036,0.144799,0.625897,1
0.960581,0.705101,0.693868,0.885572,0.275187,0.185722,1
0.620967,0.995813,0.738934,0.127359,0.321287,0.92032,1
0.926468,0.606848,0.483386,0.009695,0.854953,0.092766,1
0.490007,0.946516,0.549939,0.736601,0.72205,0.597152,0
0.843346,0.189731,0.588728,0.456279,0.181301,0.737395,2
0.28121,0.657597,0.511018,0.811365,0.240422,0.477441,0
