a.0,a.1,a.2,b.0,b.1,b.2,y
0.184997,0.969582,0.399429,0.072467,0.606945,0.03776,1
0.162723,0.303306,0.239603,0.454532,0.934772,0.072482,2
0.91376,0.106946,0.403002,0.402761,0.54724,0.51265,0
0.919877,0.09074,0.702214,0.157358,0.862766,0.203407,1
0.665567,0.386966,0.656578,0.652839,0.278065,0.607457,2
0.980449,0.58941,0.684611,0.514324,0.249872,0.768843,0
0.38223,0.687792,0.637611,0.990155,0.363352,0.871398,2
0.9532,0.293053,0.354572,0.905865,0.759668,0.157156,0
0.52691,0.973556,0.000505,0.83411,0.885866,0.134068,1
0.012827,0.60621,0.947647,0.868261,0.175647,0.804182,2
0.760433,0.80112,0.715582,0.092525,0.749834,0.876478,1
0.66393,0.139004,0.0036,0.423569,0.206811,0.219791,1
0.341954,0.272071,0.177451,0.876077,0.375166,0.230773,0
0.36543,0.958074,0.130004,0.990089,0.208735,0.112296,0
0.702781,0.433328,0.149832,0.147833,0.109861,0.716598,0
0.850002,0.108185,0.44791,0.444422,0.983566,0.020189,0
0.865897,0.948594,0.241205,0.123298,0.202791,0.538388,1
0.78274,0.019171,0.516345,0.03091,0.384531,0.868741,2
0.19385,0.09295,0.122371,0.242778,0.662194,0.806735,0
0.689694,0.650652,0.769595,0.535953,0.426389,0.021833,1
0.301858,0.916487,0.497573,0.299431,0.603151,0.702754,1
0.246308,0.305061,0.683552,0.151851,0.063578,0.584894,2
0.562971,0.296756,0.232715,0.613266,0.70214,0.195007,1
0.897684,0.298874,0.482535,0.720724,0.486544,0.874986,2
0.948326,0.671092,0.433362,0.99174,0.812924,0.434351,0
0.034123,0.690346,0.948299,0.545711,0.235161,0.13246,2
0.754114,0.11926,0.148009,0.262896,0.160855,0.440216,2
0.459628,0.200083,0.521441,0.461223,0.476494,0.824035,2
0.916036,0.575014,0.314752,0.756995,0.694766,0.105539,1
0.810518,0.735076,0.016457,0.978747,0.391925,0.757622,1
