a.0,a.1,a.2,b.0,b.1,b.2,y
0.472124,0.431874,0.48391,0.144101,0.891493,0.371926,1
0.484755,0.603192,0.522496,0.290023,0.787617,0.597596,1
0.598908,0.422814,0.747546,0.368587,0.205294,0.194349,2
0.324426,0.844991,0.66602,0.766961,0.462037,0.215938,1
0.035739,0.326425,0.895811,0.61135,0.288139,0.125155,2
0.817492,0.780701,0.062886,0.881396,0.513053,0.727712,0
0.5491,0.358038,0.015377,0.239246,0.410107,0.529653,0
0.849632,0.393676,0.442381,0.312267,0.68756,0.721359,0
0.023977,0.365674,0.280176,0.024863,0.394219,0.922541,2
0.959686,0.845635,0.278564,0.433302,0.662953,0.399792,1
0.89257,0.892767,0.599635,0.172905,0.773922,0.657508,0
0.367911,0.962178,0.901712,0.928074,0.476062,0.338116,2
0.317304,0.549108,0.545435,0.856133,0.320786,0.350195,2
0.041235,0.455463,0.067908,0.416522,0.428126,0.984156,1
0.139337,0.176093,0.203197,0.378046,0.486648,0.860129,2
0.734171,0.851215,0.781921,0.230446,0.041325,0.364862,2
0.741474,0.738016,0.624276,0.344006,0.224362,0.298322,2
0.662039,0.157248,0.131489,0.908252,0.485412,0.644086,0
0.914889,0.408984,0.907367,0.151611,0.525219,0.61637,2
0.061675,0.293043,0.102422,0.58041,0.398842,0.256432,0
0.318495,0.198045,0.509229,0.108369,0.759737,0.003029,1
0.199149,0.176462,0.540342,0.244921,0.886942,0.459188,2
0.505975,0.149335,0.551411,0.434765,0.198614,0.121732,0
0.785275,0.611096,0.1195,0.860126,0.230643,0.699187,0
0.198349,0.666512,0.575544,0.754611,0.794991,0.045905,1
0.959949,0.990806,0.853715,0.632699,0.545839,0.197866,0
0.326856,0.243697,0.400582,0.330004,0.549101,0.146687,1
0.813888,0.985552,0.030901,0.651749,0.930931,0.02445,1
0.629681,0.887154,0.601913,0.778663,0.43381,0.401007,0
0.991218,0.316043,0.90756,0.099791,0.04979,0.783074,2
0.836767,0.27919,0.344103,0.766597,0.283003,0.515902,0
0.010632,0.070965,0.9351,0.184251,0.549818,0.761712,2
0.304287,0.292175,0.760847,0.648955,0.754362,0.512444,2
0.283333,0.790918,0.270187,0.039068,0.176591,0.116666,1
0.413355,0.208229,0.31369,0.768461,0.355405,0.797837,0
0.923022,0.498888,0.663682,0.639547,0.089454,0.763968,0
0.856797,0.886664,0.617056,0.718971,0.837123,0.025385,1
0.100402,0.45551,0.304165,0.491429,0.691739,0.978206,1
0.318548,0.530813,0.981827,0.328069,0.595976,0.57388,2
0.986553,0.058799,0.440072,0.311924,0.234425,0.881166,0
0.049298,0.533919,0.756598,0.980528,0.92097,0.145552,1
0.889021,0.932635,0.239221,0.006541,0.545499,0.70748,1
0.491755,0.721769,0.76842,0.84972,0.561988,0.764654,2
0.879409,0.625369,0.511637,0.924479,0.863861,0.514532,1
0.003649,0.439189,0.224131,0.187933,0.144477,0.219445,1
0.850152,0.37999,0.309306,0.130872,0.972032,0.976844,0
0.51893,0.408174,0.290845,0.199089,0.983319,0.304071,1
0.324762,0.263586,0.808287,0.475501,0.860966,0.798236,2
0.141767,0.732328,0.365518,0.40609,0.996355,0.067756,1
0.827273,0.270188,0.002828,0.999233,0.402096,0.603911,0
0.615838,0.383177,0.041288,0.233822,0.252383,0.865816,1
0.604418,0.513315,0.948474,0.709038,0.482486,0.394694,2
0.706181,0.594119,0.74462,0.924996,0.83843,0.53276,2
0.055636,0.387413,0.09286,0.990867,0.91281,0.321284,0
0.680523,0.018817,0.529234,0.440481,0.313051,0.501807,0
0.076358,0.084409,0.841261,0.971842,0.019871,0.283412,0
0.840025,0.963708,0.574624,0.38437,0.644402,0.223045,0
0.342029,0.641323,0.848149,0.653301,0.820628,0.527048,2
0.78838,0.120094,0.024901,0.676521,0.66212,0.046049,1
0.948726,0.765078,0.423274,0.200726,0.322662,0.127344,0
0.983194,0.9286,0.534513,0.797813,0.728315,0.406733,0
0.757832,0.728641,0.218263,0.48433,0.336256,0.533907,1
0.53553,0.941661,0.13525,0.207693,0.340557,0.881555,1
0.62983,0.619248,0.364033,0.836254,0.14714,0.786971,0
0.95675,0.264242,0.147611,0.615412,0.870146,0.41887,0
0.14741,0.006768,0.063097,0.460852,0.633268,0.610198,0
0.506515,0.600194,0.481594,0.691743,0.961656,0.017727,2
0.435919,0.066569,0.719693,0.256639,0.283779,0.455177,2
0.417729,0.054668,0.248944,0.990279,0.596747,0.043334,0
0.901645,0.021848,0.077966,0.112482,0.129637,0.425983,0
0.011211,0.867135,0.925192,0.969781,0.715361,0.677301,1
0.305385,0.189037,0.250434,0.729763,0.3048,0.045965,0
0.737251,0.320499,0.054602,0.689934,0.189871,0.862067,0
0.400973,0.596025,0.243981,0.467634,0.021019,0.414453,0
0.799206,0.595067,0.784632,0.035692,0.582235,0.887989,2
0.776936,0.088886,0.687413,0.141676,0.056242,0.106143,0
0.318699,0.556586,0.363571,0.033809,0.810553,0.045835,1
0.231972,0.753996,0.441852,0.46132,0.404413,0.624455,1
0.662931,0.804185,0.402693,0.498252,0.087921,0.606695,0
0.392927,0.495599,0.084797,0.253719,0.029037,0.600433,2
0.742641,0.647071,0.429126,0.582191,0.612598,0.831372,2
0.946221,0.273385,0.637593,0.855353,0.959683,0.174495,2
0.685889,0.486108,0.545035,0.201613,0.793822,0.66234,1
0.879629,0.361976,0.885386,0.568556,0.640985,0.73687,2
0.905009,0.134989,0.704052,0.365969,0.309676,0.551451,2
0.69733,0.479779,0.576731,0.429884,0.953033,0.688186,2
0.414152,0.18248,0.028276,0.60286,0.882461,0.104692,0
0.847641,0.834589,0.240895,0.285293,0.177555,0.165034,1
0.224452,0.582535,0.087325,0.68416,0.440104,0.146379,0
0.62747,0.207074,0.923721,0.635273,0.136163,0.888952,2
0.17637,0.304569,0.927343,0.415326,0.606763,0.347829,2
0.267954,0.835487,0.530487,0.44246,0.057977,0.333028,2
0.920924,0.675239,0.435361,0.169717,0.483089,0.750023,0
0.741549,0.333325,0.598285,0.827126,0.878704,0.541493,0
0.538627,0.527332,0.971078,0.046617,0.008008,0.944081,2
0.610745,0.540073,0.995549,0.636348,0.272979,0.984925,2
0.343195,0.322485,0.400618,0.09294,0.561984,0.692981,2
0.222477,0.847319,0.229358,0.651741,0.636369,0.08199,1
0.352568,0.351867,0.800437,0.097707,0.410497,0.645971,2
0.676681,0.193197,0.349217,0.285128,0.880018,0.766815,1
0.72466,0.177358,0.345393,0.494604,0.729829,0.056138,0
0.233096,0.909233,0.403419,0.753551,0.468084,0.150051,1
0.555334,0.33785,0.995305,0.028009,0.694242,0.615812,2
0.440389,0.100757,0.136489,0.861169,0.43366,0.239838,0
0.538312,0.642075,0.548331,0.85111,0.15438,0.043423,0
0.249009,0.668517,0.902777,0.782645,0.046996,0.470706,2
0.338896,0.664787,0.088838,0.94643,0.710727,0.859642,0
0.945298,0.779566,0.844334,0.32258,0.104471,0.13697,2
0.608495,0.289497,0.169468,0.914827,0.906387,0.8736,0
0.276989,0.289624,0.029639,0.271601,0.516084,0.060986,1
0.025491,0.598,0.694033,0.64518,0.18484,0.882271,2
0.113522,0.257375,0.150039,0.45123,0.801538,0.356971,1
0.037236,0.440876,0.498349,0.992914,0.552397,0.143954,2
0.803392,0.424561,0.890592,0.410953,0.441784,0.416215,0
0.786656,0.045233,0.548069,0.291635,0.477235,0.702969,0
0.967223,0.598584,0.945392,0.425219,0.873003,0.70681,2
0.131832,0.509232,0.458191,0.742564,0.83426,0.53214,1
0.008041,0.923872,0.416666,0.753463,0.932482,0.106951,1
0.364571,0.966363,0.546868,0.900184,0.404451,0.182065,1
0.356558,0.497833,0.205885,0.815753,0.461214,0.502132,1
0.789729,0.581488,0.393504,0.07333,0.691998,0.86507,1
0.898812,0.989042,0.964444,0.181202,0.023968,0.820616,1
0.334318,0.658753,0.20845,0.084761,0.560639,0.242732,1
0.050952,0.771748,0.488656,0.00655,0.380901,0.775186,2
0.543035,0.522383,0.786728,0.027025,0.504824,0.664368,2
0.181689,0.057454,0.729683,0.7246,0.724441,0.247021,0
0.977763,0.059486,0.117462,0.035752,0.349489,0.878704,0
0.84768,0.210111,0.942122,0.793678,0.732743,0.406932,2
0.387053,0.961151,0.603866,0.507884,0.138452,0.691662,1
0.421185,0.786793,0.898639,0.442906,0.351517,0.73618,2
0.129377,0.257637,0.900441,0.06863,0.281575,0.246286,2
0.557301,0.011568,0.238564,0.204825,0.053813,0.255658,2
0.55775,0.324459,0.087229,0.774119,0.919087,0.250049,0
0.816066,0.410305,0.982938,0.593955,0.390063,0.472261,2
0.837685,0.274694,0.88859,0.830486,0.972566,0.016248,0
0.622756,0.657841,0.608293,0.347475,0.203515,0.270716,1
0.054752,0.785424,0.816204,0.587341,0.996631,0.765204,1
0.096255,0.066504,0.228197,0.577603,0.292145,0.686735,0
0.451081,0.502594,0.761695,0.758303,0.978963,0.986638,0
0.767562,0.269983,0.805646,0.540584,0.944282,0.437131,2
0.37911,0.737595,0.108784,0.719131,0.796223,0.120299,1
0.884019,0.067318,0.349589,0.87411,0.08826,0.112187,0
0.069343,0.129329,0.646701,0.917074,0.023801,0.258226,2
0.61388,0.024297,0.55554,0.512463,0.767636,0.402225,0
0.556129,0.447443,0.563684,0.544244,0.172255,0.981508,2
0.103419,0.993567,0.654717,0.030385,0.235824,0.411546,1
0.225809,0.51524,0.277563,0.990792,0.229847,0.985095,2
0.18836,0.763777,0.222544,0.167923,0.210106,0.421863,1
0.333302,0.88638,0.196206,0.202149,0.250897,0.114254,1
0.837375,0.373719,0.615023,0.015249,0.562391,0.234875,1
0.21346,0.71829,0.489665,0.529135,0.792786,0.393164,1
0.509137,0.286109,0.343101,0.756656,0.763563,0.369005,0
0.606939,0.11846,0.750619,0.315275,0.110378,0.364927,2
0.086608,0.895322,0.323277,0.764002,0.708246,0.500956,1
0.856144,0.880042,0.26294,0.33839,0.730042,0.832922,1
0.270663,0.155282,0.95104,0.956924,0.881366,0.657334,2
0.108026,0.980548,0.435717,0.906903,0.559131,0.658416,1
0.910291,0.667711,0.117535,0.673176,0.946044,0.084956,1
0.370804,0.999497,0.000948,0.839409,0.865448,0.908224,1
0.028481,0.372237,0.528838,0.272595,0.88281,0.159021,2
0.395813,0.288199,0.310166,0.460718,0.574764,0.956175,1
0.318103,0.517236,0.150489,0.595984,0.62653,0.571662,1
0.65516,0.972441,0.216048,0.709968,0.115451,0.03046,1
0.574175,0.559977,0.802045,0.781208,0.33272,0.609658,2
0.643014,0.297057,0.611726,0.709262,0.616551,0.644235,0
0.737865,0.88346,0.050878,0.382241,0.622258,0.598388,1
0.652056,0.795364,0.609205,0.073727,0.075841,0.873583,2
0.061918,0.486122,0.576399,0.068168,0.966388,0.623999,1
0.234426,0.094075,0.33253,0.311814,0.345523,0.527794,2
0.198077,0.822457,0.328557,0.84054,0.286718,0.877747,2
0.736714,0.957264,0.897285,0.923937,0.837569,0.818023,0
0.653422,0.811118,0.960574,0.543919,0.938509,0.564491,1
0.843385,0.745162,0.044568,0.194028,0.720147,0.529484,1
0.826748,0.217728,0.827266,0.928942,0.205817,0.012657,0
0.275537,0.305829,0.600795,0.098796,0.905787,0.053884,1
0.331432,0.038779,0.201398,0.028074,0.667792,0.761164,2
0.764255,0.258368,0.283428,0.614442,0.344146,0.164673,0
0.855706,0.4703,0.514847,0.673453,0.987429,0.031118,0
0.620119,0.489933,0.142824,0.168421,0.382396,0.261736,0
0.644016,0.07874,0.784661,0.606257,0.648041,0.675791,0
0.736093,0.093162,0.500761,0.868628,0.955901,0.72173,0
0.692587,0.514748,0.555117,0.446649,0.120324,0.478618,0
0.136452,0.949573,0.162758,0.462059,0.783887,0.875512,1
0.981101,0.090296,0.793785,0.397528,0.562443,0.026734,0
0.438173,0.694275,0.169817,0.543813,0.408317,0.270738,0
0.057092,0.475403,0.609591,0.888515,0.611799,0.839052,2
0.714524,0.605107,0.556738,0.245526,0.499258,0.912396,2
0.350586,0.816832,0.854147,0.826244,0.962428,0.254596,1
0.63035,0.730072,0.119062,0.356907,0.062638,0.123018,0
0.883131,0.067435,0.834017,0.748338,0.317383,0.069635,0
0.556065,0.258462,0.258466,0.817782,0.09575,0.725274,0
0.727859,0.520255,0.191957,0.295157,0.33047,0.48445,0
0.610329,0.266641,0.887172,0.077187,0.282375,0.417487,2
0.836955,0.765033,0.790845,0.997392,0.683701,0.591266,2
0.889311,0.293026,0.735901,0.544252,0.516906,0.860059,0
0.509147,0.877908,0.848687,0.992374,0.773448,0.925498,1
0.424191,0.564926,0.402923,0.623428,0.71185,0.708748,1
0.128304,0.984714,0.648031,0.57863,0.770095,0.038083,1
0.87513,0.207414,0.511492,0.811892,0.280298,0.647182,0
0.965581,0.186778,0.417339,0.279919,0.951766,0.631846,0
0.127418,0.928824,0.377664,0.487389,0.399256,0.144204,1
0.101912,0.942573,0.765934,0.182351,0.954727,0.043744,1
0.350399,0.724875,0.478111,0.653354,0.783927,0.937827,2
