a.0,a.1,a.2,b.0,b.1,b.2,y
0.267881,0.985246,0.423549,0.396123,0.103038,0.05497,1
0.532764,0.32269,0.313082,0.984798,0.209875,0.680807,0
0.920731,0.373367,0.781173,0.328664,0.254176,0.694588,0
0.108319,0.148549,0.071423,0.397036,0.168207,0.085146,1
0.788899,0.121451,0.381444,0.965226,0.65489,0.052593,0
0.383576,0.0177,0.72368,0.801502,0.919612,0.752622,2
0.28366,0.635865,0.081625,0.061956,0.992986,0.703947,1
0.650238,0.080447,0.813359,0.329121,0.860933,0.851105,2
0.193228,0.756679,0.345078,0.459032,0.95715,0.449539,2
0.590726,0.977091,0.393729,0.918197,0.583739,0.652835,0
0.336231,0.596316,0.477654,0.83808,0.126324,0.212511,0
0.558685,0.915331,0.970294,0.811901,0.669466,0.808443,0
0.882013,0.672964,0.991246,0.224588,0.722836,0.523799,2
0.555984,0.892554,0.204787,0.494142,0.758892,0.417721,1
0.726045,0.962727,0.209724,0.92698,0.973132,0.885075,1
0.549824,0.090807,0.392669,0.016817,0.322532,0.906471,2
0.513121,0.782595,0.225049,0.733359,0.396259,0.037647,1
0.829189,0.01232,0.39807,0.795107,0.836832,0.912814,0
0.932044,0.16301,0.582816,0.516237,0.424449,0.838678,1
0.998847,0.43879,0.496847,0.044287,0.773699,0.836141,2
0.443364,0.124501,0.336882,0.090929,0.745516,0.300029,1
0.439101,0.66171,0.328608,0.690939,0.544676,0.321705,1
0.236557,0.020113,0.593714,0.946033,0.406135,0.865359,2
0.122567,0.376648,0.564959,0.516657,0.230277,0.556885,2
0.682014,0.038584,0.795501,0.975386,0.984381,0.61074,0
0.305482,0.611504,0.555095,0.336232,0.614336,0.566798,1
0.540741,0.204406,0.780577,0.156793,0.572307,0.225208,1
0.954326,0.728874,0.800478,0.258324,0.426595,0.003994,0
0.446721,0.053413,0.332787,0.632392,0.601251,0.051471,1
0.839626,0.386539,0.32226,0.278498,0.177128,0.621097,1
0.892776,0.104687,0.538767,0.139958,0.754061,0.66119,0
0.050349,0.569712,0.316455,0.203693,0.958822,0.176322,1
0.661429,0.32729,0.838286,0.084595,0.383862,0.931349,2
0.269512,0.714141,0.21466,0.914796,0.860451,0.741532,1
0.737796,0.923887,0.970486,0.961374,0.681692,0.797808,0
0.066276,0.320356,0.510732,0.09976,0.479753,0.558945,0
0.196242,0.751014,0.102853,0.071234,0.366732,0.098263,1
0.478039,0.324071,0.357897,0.812959,0.36931,0.274452,0
0.778712,0.576944,0.747528,0.868467,0.386284,0.97344,0
0.5307,0.038734,0.263057,0.126566,0.649791,0.956555,0
0.86128,0.153205,0.943428,0.853869,0.594418,0.095014,2
0.654705,0.973494,0.1557,0.02639,0.805288,0.602231,1
0.387558,0.154733,0.785509,0.860733,0.027331,0.911981,2
0.407531,0.891285,0.226091,0.222134,0.825668,0.747301,1
0.82104,0.689827,0.527292,0.874281,0.228342,0.622669,2
0.29868,0.087697,0.047161,0.036551,0.690705,0.971819,2
