a.0,a.1,a.2,b.0,b.1,b.2,y
0.852127,0.918377,0.832215,0.848341,0.003474,0.197348,2
0.62365,0.988978,0.407397,0.193329,0.256203,0.928809,1
0.559456,0.115841,0.924731,0.839117,0.110039,0.20022,2
0.505465,0.111346,0.217464,0.209239,0.873675,0.158116,0
0.90954,0.440931,0.449867,0.81842,0.038557,0.80945,0
0.263191,0.122964,0.324563,0.793277,0.960906,0.621952,2
0.747755,0.905968,0.502282,0.760801,0.302562,0.551227,0
0.323015,0.225635,0.536017,0.379587,0.501533,0.70762,0
0.688358,0.797333,0.735927,0.796582,0.649483,0.695478,1
0.034602,0.932628,0.962496,0.048294,0.725531,0.589787,1
0.08357,0.737361,0.291323,0.921888,0.173696,0.549628,1
0.243426,0.977069,0.910403,0.284552,0.627124,0.165089,1
0.619652,0.523767,0.304508,0.816724,0.037653,0.027256,0
0.125413,0.27478,0.097262,0.705255,0.226728,0.968907,1
0.745096,0.006693,0.152152,0.170656,0.199772,0.113656,0
0.849681,0.307856,0.740137,0.135947,0.892492,0.419453,2
0.126421,0.100261,0.331939,0.292455,0.892791,0.470111,1
0.527819,0.811311,0.824164,0.23945,0.498166,0.943938,2
0.342259,0.580574,0.001975,0.134501,0.286218,0.120059,0
0.231903,0.024473,0.208259,0.906072,0.328172,0.055067,0
0.775428,0.927274,0.781707,0.185321,0.917139,0.235485,1
0.816267,0.364842,0.497963,0.529154,0.442355,0.06774,0
0.01952,0.158398,0.216925,0.96024,0.810806,0.856082,0
0.092,0.837445,0.239416,0.659524,0.846819,0.639638,1
0.453815,0.867422,0.139299,0.587225,0.24054,0.689869,1
0.587681,0.18051,0.826858,0.473957,0.459774,0.591169,2
0.862203,0.416127,0.934325,0.832757,0.241394,0.120228,2
0.84668,0.975303,0.880822,0.189041,0.616855,0.880959,0
0.396911,0.022772,0.44445,0.591763,0.075897,0.986223,2
0.922346,0.839121,0.158317,0.432329,0.352174,0.527449,0
0.414968,0.097557,0.919456,0.148932,0.155619,0.565773,0
0.869663,0.914633,0.65018,0.141959,0.683362,0.290233,1
0.679796,0.979354,0.452866,0.851237,0.372164,0.512323,0
0.068769,0.214403,0.370424,0.038904,0.711778,0.21836,1
0.545616,0.514795,0.925176,0.720317,0.999298,0.064797,0
0.826488,0.394042,0.853828,0.334075,0.52337,0.783821,2
0.047649,0.547116,0.589463,0.925414,0.423833,0.03862,1
0.654028,0.126543,0.723706,0.657144,0.646128,0.954412,2
0.978203,0.28863,0.22893,0.752565,0.624408,0.894561,0
0.746344,0.872495,0.575223,0.922294,0.36702,0.504407,0
0.663886,0.049435,0.49355,0.540692,0.093511,0.423668,0
0.659555,0.199998,0.245274,0.005062,0.147984,0.284631,0
0.148414,0.13786,0.478264,0.764278,0.90451,0.517184,2
0.109365,0.435922,0.401873,0.61029,0.254992,0.053029,0
0.965074,0.224122,0.568768,0.315909,0.246435,0.111227,0
0.413561,0.491872,0.660861,0.414794,0.276486,0.507879,2
0.634504,0.15182,0.058418,0.22278,0.159847,0.881005,1
0.166221,0.449733,0.289904,0.120722,0.754187,0.312717,1
0.217533,0.327602,0.029328,0.803375,0.578537,0.449016,0
0.934136,0.422108,0.863905,0.894623,0.063515,0.029775,0
0.035987,0.299872,0.644204,0.085665,0.180854,0.192556,1
0.256389,0.98623,0.057991,0.653404,0.86934,0.203999,1
0.645595,0.822837,0.97383,0.395701,0.816204,0.870426,2
0.599558,0.081362,0.303846,0.944566,0.736571,0.025035,0
0.363741,0.724803,0.005584,0.710816,0.504419,0.507711,0
