a.0,a.1,a.2,b.0,b.1,b.2,y
0.382662,0.673654,0.160053,0.484853,0.421636,0.408732,0
0.191807,0.044265,0.065928,0.349857,0.271843,0.09629,1
0.221036,0.974485,0.625929,0.550052,0.401758,0.746487,1
0.336745,0.174193,0.90512,0.591693,0.854534,0.978657,2
0.226952,0.194459,0.068233,0.251044,0.036315,0.898045,0
0.044404,0.97758,0.137684,0.537867,0.470268,0.83058,0
0.26824,0.427452,0.689996,0.920766,0.587622,0.695472,1
0.276996,0.797013,0.895828,0.411207,0.182932,0.516343,2
0.819406,0.104824,0.183821,0.651677,0.160306,0.821626,0
0.780089,0.673711,0.877836,0.059506,0.609137,0.95564,2
0.206764,0.975305,0.262447,0.278477,0.266333,0.148008,0
0.193817,0.351616,0.210179,0.425512,0.489427,0.756652,1
0.53017,0.315363,0.09331,0.843811,0.491435,0.471325,0
0.645182,0.076709,0.79521,0.483733,0.623567,0.890501,2
0.286931,0.358436,0.74406,0.335287,0.788262,0.336574,2
0.382516,0.572141,0.266441,0.728137,0.13955,0.057728,0
0.770018,0.912986,0.905374,0.789719,0.532715,0.225604,0
0.477689,0.431852,0.009841,0.572531,0.108658,0.806021,0
0.340958,0.962164,0.63585,0.934852,0.47037,0.112424,1
0.843804,0.121175,0.209147,0.171309,0.14894,0.672391,2
0.81072,0.18767,0.280749,0.871591,0.852959,0.662742,0
0.766368,0.082091,0.123697,0.553897,0.680614,0.237104,0
0.903547,0.671909,0.362818,0.061239,0.680597,0.975705,2
0.784643,0.697203,0.629167,0.251388,0.405004,0.564997,1
0.287596,0.816055,0.132326,0.060952,0.484238,0.262427,0
0.462475,0.496969,0.727607,0.5502,0.824445,0.355536,2
0.364599,0.097593,0.620333,0.965544,0.203591,0.290193,0
0.785859,0.202448,0.511237,0.184882,0.534001,0.798399,0
0.058617,0.925544,0.45351,0.11496,0.549159,0.101604,1
0.595569,0.652492,0.957958,0.45792,0.175296,0.588873,2
0.874932,0.370562,0.382323,0.21224,0.378103,0.209884,2
0.113632,0.748404,0.560849,0.085596,0.700348,0.886437,1
0.459984,0.081331,0.89469,0.206725,0.382012,0.819484,0
0.25671,0.699812,0.005411,0.466143,0.732298,0.736023,1
0.649786,0.228952,0.115616,0.817359,0.274114,0.257907,1
0.662624,0.340667,0.616006,0.744725,0.136667,0.651448,0
0.034149,0.499154,0.42673,0.98327,0.120096,0.138507,2
0.280534,0.742038,0.144571,0.351474,0.528019,0.080649,0
0.96631,0.720826,0.743654,0.792557,0.70781,0.278365,0
0.270014,0.931681,0.264646,0.85695,0.730437,0.078294,0
0.846394,0.459808,0.121554,0.82159,0.65965,0.385968,0
0.515706,0.646007,0.360826,0.440967,0.343816,0.529247,1
0.215631,0.595334,0.198726,0.076698,0.625486,0.230516,1
0.264239,0.217525,0.089823,0.440523,0.660361,0.353169,0
0.370662,0.061842,0.422179,0.814459,0.314189,0.669528,0
0.660515,0.415685,0.14189,0.49688,0.552984,0.546067,1
0.734807,0.096999,0.620911,0.4572,0.60636,0.053523,0
0.552095,0.886942,0.656351,0.23548,0.381808,0.342226,0
0.643337,0.39093,0.811471,0.82806,0.271563,0.462213,1
0.821357,0.378765,0.541566,0.975555,0.003094,0.24248,0
0.393422,0.570987,0.935634,0.61551,0.353239,0.570104,2
0.323698,0.100286,0.452403,0.147151,0.13458,0.172297,0
0.547594,0.49681,0.379938,0.405066,0.041643,0.891265,1
0.011152,0.389827,0.774714,0.404054,0.763778,0.240194,1
0.852941,0.208716,0.437242,0.860763,0.730276,0.21905,2
0.797155,0.343891,0.604272,0.200502,0.277726,0.999733,2
0.554533,0.986531,0.472682,0.082167,0.091675,0.194098,0
0.20767,0.481738,0.772525,0.897538,0.973373,0.34122,1
0.864187,0.633322,0.986937,0.763292,0.918121,0.232587,0
0.495478,0.893702,0.427288,0.48902,0.830888,0.209141,0
0.437881,0.507556,0.760624,0.978969,0.685563,0.907426,2
0.409114,0.72673,0.710485,0.96481,0.394425,0.288861,1
0.958636,0.162782,0.073789,0.13833,0.616089,0.631843,1
0.894731,0.450584,0.180236,0.597166,0.642415,0.150932,0
0.76971,0.275335,0.778965,0.033215,0.265504,0.184528,2
0.962885,0.389783,0.968563,0.593176,0.456787,0.406443,0
0.206757,0.497532,0.286387,0.987337,0.269738,0.508158,2
0.608415,0.582653,0.037077,0.897689,0.291684,0.937113,0
0.43087,0.656246,0.401197,0.517515,0.719075,0.454572,1
0.562152,0.580782,0.927707,0.939084,0.629774,0.148674,0
0.225692,0.597373,0.149166,0.62356,0.037842,0.402333,2
0.958406,0.227031,0.072184,0.119055,0.925038,0.200025,1
0.071719,0.908266,0.973772,0.73402,0.210912,0.306042,2
0.972002,0.259976,0.260411,0.22778,0.355007,0.729143,0
0.917913,0.30264,0.952162,0.453181,0.45978,0.429109,0
0.163408,0.790392,0.595192,0.409625,0.960143,0.609714,1
0.975805,0.868431,0.660353,0.427549,0.341393,0.601122,0
0.06359,0.090498,0.738132,0.866849,0.740733,0.233242,2
0.381458,0.123471,0.665698,0.754335,0.20526,0.370463,0
0.387009,0.002802,0.075139,0.108671,0.591988,0.595288,0
0.335818,0.978415,0.235045,0.088007,0.615511,0.76204,1
0.200435,0.181832,0.540992,0.289755,0.458991,0.076404,2
0.9022,0.800227,0.113033,0.105794,0.511564,0.105677,1
0.033897,0.678731,0.935633,0.239308,0.833683,0.487615,1
0.506795,0.486528,0.298234,0.949209,0.69051,0.74816,2
0.842982,0.43313,0.276623,0.080057,0.890601,0.525818,1
0.982921,0.541318,0.194247,0.660089,0.22255,0.416204,2
0.890955,0.465789,0.132017,0.704434,0.794137,0.430853,0
0.106672,0.726376,0.717004,0.245908,0.296714,0.048206,1
0.950287,0.448063,0.735369,0.212176,0.870711,0.485995,0
0.661586,0.812628,0.501335,0.065397,0.189526,0.994638,1
0.747929,0.87631,0.561968,0.571882,0.194894,0.747842,0
0.391948,0.155304,0.71675,0.565084,0.108057,0.278086,2
