a.0,a.1,a.2,b.0,b.1,b.2,y
0.324305,0.070277,0.586251,0.358439,0.026357,0.013281,0
0.283137,0.889805,0.193089,0.617987,0.823065,0.864441,1
0.434096,0.439419,0.153089,0.584478,0.611134,0.274435,0
0.646063,0.815723,0.876855,0.140937,0.627871,0.454674,2
0.635006,0.374872,0.813763,0.217533,0.317591,0.699792,2
0.283116,0.707828,0.204195,0.813858,0.566203,0.170131,0
0.986294,0.539688,0.517856,0.475009,0.49058,0.188838,0
0.807682,0.688288,0.351468,0.808093,0.336477,0.0953,1
0.282552,0.610185,0.927367,0.499526,0.718271,0.844042,2
0.082008,0.612265,0.47906,0.093435,0.971601,0.869605,1
0.072112,0.070293,0.403256,0.397365,0.511171,0.149721,1
0.717063,0.302553,0.822669,0.529224,0.156817,0.003884,0
0.921838,0.12711,0.199859,0.978548,0.684406,0.215569,0
0.85703,0.747663,0.760763,0.015395,0.990177,0.029097,1
0.763654,0.551849,0.742843,0.710367,0.007937,0.783986,2
0.615003,0.383484,0.500871,0.71322,0.084299,0.620321,0
0.817435,0.280666,0.969693,0.963433,0.033978,0.235503,0
0.198362,0.586759,0.79008,0.166964,0.619745,0.659635,2
0.498966,0.970485,0.240489,0.35582,0.282285,0.189137,1
0.434353,0.120542,0.859122,0.416117,0.396585,0.240602,2
0.679578,0.889823,0.873556,0.82933,0.498874,0.166136,1
0.628551,0.97671,0.258184,0.801311,0.903802,0.632643,0
0.019363,0.828238,0.196397,0.923067,0.582268,0.694293,1
0.148567,0.120579,0.619397,0.812275,0.275709,0.153366,2
0.663809,0.906569,0.346655,0.150751,0.245615,0.172301,0
0.538912,0.343765,0.298034,0.584325,0.19665,0.425672,0
0.604041,0.105987,0.934443,0.191683,0.147168,0.704933,2
0.450159,0.247634,0.999703,0.229589,0.240968,0.077052,2
0.107358,0.100234,0.853592,0.706135,0.668261,0.493524,2
0.419306,0.939085,0.748607,0.383551,0.295787,0.675485,2
0.797613,0.482457,0.401986,0.064738,0.579716,0.363094,2
0.381518,0.851129,0.039088,0.652673,0.816131,0.261866,1
0.1092,0.986914,0.137744,0.230527,0.698472,0.741597,1
0.68133,0.094178,0.720242,0.165459,0.465461,0.64936,2
0.069795,0.327098,0.038872,0.825037,0.773869,0.802069,0
0.225651,0.253801,0.070608,0.126528,0.550023,0.972367,1
0.75346,0.745572,0.74317,0.75586,0.21964,0.428167,0
0.410371,0.858016,0.428815,0.555357,0.237944,0.590361,1
0.809537,0.085067,0.46038,0.402296,0.515896,0.941361,2
0.013976,0.689633,0.117641,0.589415,0.39057,0.806771,1
0.218978,0.883864,0.59457,0.659624,0.209169,0.526264,1
