a.0,a.1,a.2,b.0,b.1,b.2,y
0.629411,0.525543,0.364186,0.984424,0.243272,0.503983,0
0.471142,0.914656,0.064049,0.868575,0.171555,0.525491,0
0.700072,0.470893,0.652765,0.077104,0.973892,0.22129,2
0.549391,0.111936,0.832843,0.749032,0.870983,0.709273,0
0.066368,0.444497,0.878276,0.66713,0.353492,0.923394,2
0.328796,0.21308,0.895606,0.856741,0.087042,0.320641,2
0.119945,0.811669,0.876473,0.63454,0.455047,0.842991,2
0.467395,0.989149,0.633545,0.40689,0.496001,0.945378,2
0.271699,0.642536,0.482426,0.487053,0.325524,0.681104,1
0.308449,0.247761,0.802876,0.799304,0.279466,0.475776,0
0.63418,0.520126,0.382734,0.151375,0.616763,0.733169,0
0.557045,0.540091,0.922688,0.87141,0.430666,0.558996,0
0.562912,0.589145,0.329323,0.757288,0.651268,0.693522,2
0.749424,0.756488,0.738455,0.756342,0.125824,0.632475,0
0.672124,0.630442,0.796341,0.439217,0.743604,0.513897,1
0.702256,0.906302,0.858204,0.809002,0.298388,0.841927,2
0.510305,0.041029,0.945157,0.466631,0.880272,0.25881,2
0.945979,0.915757,0.462237,0.844303,0.163046,0.910276,0
0.686539,0.43803,0.599976,0.084607,0.61149,0.674891,1
0.318745,0.101969,0.545279,0.331881,0.217275,0.677977,2
0.505984,0.471031,0.135496,0.617289,0.507501,0.484096,0
0.852472,0.871223,0.000859,0.594116,0.537351,0.877051,2
0.331062,0.806564,0.259921,0.20744,0.207771,0.728486,2
0.97814,0.855946,0.816492,0.637352,0.268208,0.766535,0
0.563484,0.720291,0.406021,0.580556,0.597029,0.144185,0
0.033499,0.778413,0.653735,0.058248,0.447797,0.646538,2
0.587638,0.053382,0.949344,0.915983,0.878753,0.227781,0
0.014022,0.029756,0.587596,0.705637,0.032523,0.337163,0
0.99429,0.1947,0.894428,0.60706,0.68912,0.526196,2
0.993975,0.539049,0.93424,0.110099,0.831642,0.31049,1
