a.0,a.1,a.2,b.0,b.1,b.2,y
0.950928,0.857805,0.520531,0.744052,0.542423,0.758621,0
0.251671,0.569791,0.925621,0.28576,0.281475,0.425262,2
0.37206,0.684901,0.019061,0.443515,0.524093,0.606789,1
0.097721,0.327009,0.321515,0.355007,7e-05,0.981216,2
0.674171,0.511584,0.079769,0.438773,0.944902,0.378625,0
0.123781,0.440716,0.185872,0.629951,0.723897,0.388316,2
0.596008,0.261436,0.062068,0.328964,0.09687,0.048934,0
0.869502,0.718715,0.917604,0.161833,0.876328,0.729216,1
0.504199,0.69374,0.636471,0.556141,0.050938,0.353702,1
0.381841,0.349821,0.71573,0.399194,0.711132,0.263762,2
0.829263,0.440112,0.03156,0.219351,0.64588,0.00205,0
0.937786,0.368999,0.084627,0.976462,0.112597,0.339536,0
0.278759,0.762495,0.946193,0.564706,0.385142,0.134922,2
0.524996,0.183633,0.703647,0.51329,0.321327,0.202524,2
0.462615,0.984336,0.949778,0.50898,0.382235,0.836086,2
0.290725,0.62823,0.359767,0.509689,0.913062,0.509679,1
0.539566,0.94291,0.774785,0.538772,0.7877,0.733511,1
0.980812,0.660827,0.472308,0.635256,0.99847,0.356012,0
0.351357,0.328671,0.105484,0.346505,0.613956,0.464583,1
0.250226,0.540154,0.049244,0.83616,0.318787,0.556351,1
0.868111,0.825014,0.703143,0.178329,0.90043,0.768136,1
0.622577,0.043899,0.71195,0.868516,0.578417,0.489192,2
0.500633,0.051002,0.947692,0.106253,0.787342,0.35254,2
0.145805,0.51786,0.669635,0.890282,0.584748,0.582412,2
0.664645,0.061424,0.105995,0.708796,0.964759,0.437409,0
0.91637,0.559569,0.37843,0.230565,0.595244,0.954877,1
0.183776,0.986179,0.686693,0.271925,0.81677,0.892078,1
0.164932,0.6661,0.434093,0.730028,0.399004,0.456727,2
0.224899,0.646034,0.353047,0.986781,0.493282,0.983322,0
0.664749,0.726127,0.697776,0.281043,0.842102,0.141665,1
0.65678,0.454112,0.184036,0.67794,0.071916,0.227676,2
0.562691,0.189375,0.599128,0.148858,0.321644,0.196419,2
0.621562,0.209464,0.393443,0.375458,0.643742,0.16683,1
0.66481,0.858092,0.393472,0.423353,0.110546,0.237206,1
0.847438,0.964357,0.705951,0.551774,0.232689,0.284064,2
0.403018,0.423718,0.072052,0.355827,0.433641,0.403304,1
0.13869,0.165761,0.073715,0.2162,0.972429,0.267399,1
0.965879,0.851996,0.85341,0.392369,0.907229,0.454673,0
0.260559,0.948667,0.944938,0.332005,0.650829,0.26714,1
0.757817,0.015791,0.513254,0.674372,0.26646,0.65146,2
0.008764,0.615031,0.139708,0.745969,0.776778,0.525458,1
0.378701,0.081614,0.032764,0.432671,0.880198,0.962546,0
0.617391,0.957412,0.804605,0.808551,0.508991,0.5756,1
0.847958,0.923766,0.570473,0.943361,0.868528,0.30037,2
0.964063,0.255699,0.616831,0.94909,0.624979,0.333669,0
0.419884,0.228593,0.761059,0.66958,0.51123,0.715311,0
0.756783,0.70257,0.084228,0.896475,0.943482,0.919418,0
0.363638,0.05479,0.234782,0.011691,0.05318,0.123276,0
0.730135,0.260274,0.564704,0.843733,0.780389,0.372772,0
0.204965,0.031791,0.220663,0.992924,0.256105,0.11815,0
0.6381,0.955176,0.427021,0.067487,0.530553,0.778576,2
0.746974,0.296543,0.140235,0.383111,0.245652,0.164109,0
0.112309,0.854381,0.494885,0.997169,0.513408,0.139019,1
0.128249,0.795344,0.836513,0.979695,0.288039,0.347162,2
0.900992,0.687733,0.020293,0.372653,0.320567,0.416547,0
0.235641,0.511428,0.36214,0.034607,0.396123,0.360994,1
0.3648,0.25286,0.025732,0.405272,0.683719,0.503397,1
0.203171,0.424773,0.095791,0.786966,0.880761,0.679725,1
0.874278,0.606916,0.046098,0.324877,0.653417,0.063278,1
0.752119,0.632989,0.258389,0.402167,0.622064,0.653376,0
0.783554,0.751031,0.223863,0.738456,0.610632,0.388069,0
0.662793,0.706287,0.756373,0.799005,0.369292,0.368712,2
