a.0,a.1,a.2,b.0,b.1,b.2,y
0.744795,0.827836,0.074168,0.478892,0.917393,0.115508,0
0.129585,0.008777,0.484476,0.393259,0.458061,0.867742,2
0.369447,0.329743,0.910629,0.705902,0.201571,0.012706,0
0.6441,0.675786,0.663383,0.977756,0.281743,0.595687,0
0.727893,0.516171,0.377929,0.112685,0.957362,0.181797,1
0.948964,0.756622,0.646276,0.498778,0.661999,0.294873,1
0.764997,0.645572,0.25515,0.574342,0.159928,0.177309,0
0.357938,0.650596,0.028284,0.701786,0.871092,0.458277,1
0.943215,0.169323,0.084557,0.774346,0.791271,0.779553,0
0.840846,0.310208,0.65356,0.112283,0.84337,0.29997,1
0.978452,0.385824,0.429572,0.273291,0.541632,0.479988,0
0.012156,0.471693,0.41066,0.611782,0.303444,0.053505,1
0.595301,0.158982,0.301059,0.411445,0.561662,0.98812,2
0.3597,0.414265,0.466464,0.843063,0.138028,0.689773,2
0.442578,0.50187,0.740513,0.91848,0.5128,0.696821,1
0.282961,0.073952,0.038815,0.838262,0.094593,0.641485,2
0.969394,0.32572,0.305023,0.323782,0.392733,0.665417,0
0.181066,0.856569,0.480729,0.329124,0.303597,0.364879,1
0.368349,0.339817,0.315198,0.551079,0.606496,0.469452,1
0.793126,0.634201,0.643842,0.968142,0.632519,0.685926,2
0.42147,0.632138,0.017962,0.507808,0.750911,0.953501,1
0.675519,0.776942,0.502749,0.345591,0.093275,0.269798,2
0.993885,0.240821,0.543585,0.853278,0.165847,0.047713,0
0.203956,0.660349,0.726706,0.518462,0.225291,0.604201,2
0.691391,0.451355,0.068854,0.763161,0.74142,0.97146,0
0.967593,0.21164,0.024589,0.413585,0.984324,0.615413,0
0.572181,0.319114,0.294319,0.242946,0.085625,0.326647,0
0.408296,0.867698,0.585206,0.951025,0.465984,0.535995,0
0.088141,0.651278,0.633471,0.149936,0.438312,0.738845,2
0.139541,0.716139,0.612338,0.300067,0.943366,0.024456,1
0.544477,0.778829,0.11533,0.601047,0.277041,0.332576,0
0.309795,0.833265,0.865496,0.932038,0.829504,0.916147,1
0.990549,0.408106,0.133959,0.964001,0.512559,0.727431,0
0.317086,0.610383,0.841153,0.810351,0.170389,0.87078,2
0.210231,0.304995,0.235472,0.200315,0.843698,0.310845,1
0.007789,0.544171,0.677228,0.063624,0.330462,0.930018,2
0.801919,0.034907,0.472674,0.523517,0.853421,0.98356,0
0.176382,0.991719,0.106664,0.423835,0.016454,0.972294,2
0.475167,0.715856,0.082585,0.631375,0.082474,0.848151,2
0.792807,0.754176,0.21934,0.305587,0.033856,0.012532,0
0.053124,0.551968,0.585117,0.315693,0.877293,0.362686,1
