a.0,a.1,a.2,b.0,b.1,b.2,y
0.782954,0.064862,0.139356,0.941464,0.189445,0.132529,0
0.860431,0.301587,0.596379,0.192504,0.658171,0.866254,2
0.229951,0.047355,0.901029,0.693727,0.120246,0.817714,2
0.080069,0.947639,0.46323,0.485255,0.822721,0.980312,1
0.473361,0.447347,0.11045,0.056255,0.741483,0.848882,2
0.983624,0.373829,0.562595,0.549348,0.996016,0.433904,0
0.111879,0.965553,0.42808,0.531678,0.010003,0.429488,2
0.581236,0.181733,0.924497,0.284691,0.68604,0.025236,1
0.941576,0.561501,0.688461,0.803863,0.621218,0.057425,0
0.087222,0.194465,0.300587,0.667775,0.071911,0.874138,0
0.186397,0.535453,0.675975,0.606477,0.940147,0.59721,1
0.346841,0.785418,0.007422,0.382929,0.773737,0.996873,1
0.4239,0.383793,0.687243,0.163052,0.783198,0.886972,2
0.406222,0.306596,0.615341,0.569131,0.406636,0.575614,0
0.565411,0.602102,0.812802,0.106745,0.640451,0.793421,2
0.177756,0.599818,0.109871,0.741498,0.119384,0.511688,2
0.961623,0.837705,0.112153,0.452772,0.089108,0.638759,2
0.30516,0.829489,0.642364,0.992892,0.826397,0.219689,1
0.911454,0.079754,0.863582,0.786306,0.721294,0.810165,0
0.612326,0.33528,0.161592,0.511991,0.346391,0.600685,0
0.331636,0.726373,0.174366,0.976868,0.060799,0.047973,1
0.408961,0.348812,0.73289,0.94167,0.973851,0.421158,2
0.22211,0.170198,0.918358,0.593952,0.110864,0.164661,0
0.80421,0.526411,0.752728,0.408512,0.016169,0.498194,0
0.07404,0.846617,0.622252,0.093105,0.202036,0.855418,2
0.366277,0.6882,0.119515,0.894579,0.216064,0.235431,1
0.569446,0.364026,0.878763,0.696497,0.182015,0.747559,1
0.685011,0.43218,0.261536,0.703691,0.640631,0.083412,0
0.126168,0.90979,0.509182,0.349729,0.867191,0.697687,1
0.689908,0.375851,0.358558,0.624087,0.234202,0.706092,0
0.941392,0.075945,0.650416,0.006443,0.721757,0.33214,0
0.863957,0.196478,0.951988,0.284695,0.327181,0.062269,1
0.817214,0.89165,0.812541,0.665282,0.251087,0.787943,2
0.180141,0.079461,0.066801,0.337424,0.842558,0.178179,1
0.090256,0.963202,0.170609,0.041135,0.488038,0.538261,2
0.065785,0.260696,0.161013,0.401968,0.959543,0.031974,1
0.962615,0.526034,0.591199,0.027109,0.407705,0.574369,2
0.505389,0.333936,0.776135,0.688921,0.082468,0.289471,1
0.971875,0.60935,0.086526,0.890798,0.704093,0.83794,0
0.089971,0.86194,0.161482,0.050944,0.31806,0.557772,1
0.768135,0.996437,0.307073,0.18422,0.137069,0.880803,2
0.194631,0.438232,0.38507,0.744949,0.712921,0.270279,1
0.015453,0.740055,0.453813,0.498667,0.47868,0.520615,2
0.870211,0.42632,0.737958,0.732253,0.081777,0.553654,2
0.149407,0.654878,0.078136,0.818618,0.226852,0.814199,0
0.469018,0.011898,0.514058,0.393028,0.507153,0.928742,2
0.979544,0.909695,0.460845,0.845462,0.177639,0.465338,1
0.503751,0.904023,0.967515,0.639725,0.997129,0.509045,1
0.272285,0.852227,0.293244,0.653028,0.976538,0.324084,1
0.195655,0.580674,0.733128,0.309152,0.44492,0.255633,2
0.620413,0.73878,0.929829,0.011108,0.172148,0.375293,1
0.399589,0.902848,0.496349,0.575235,0.812294,0.158029,1
0.049293,0.120618,0.438149,0.82452,0.255286,0.154498,0
0.645619,0.358531,0.324767,0.021929,0.363315,0.876879,1
0.864455,0.121763,0.283569,0.474999,0.111068,0.640364,2
0.218273,0.805903,0.385701,0.80346,0.18491,0.452745,2
0.368304,0.859715,0.853313,0.526873,0.78912,0.304081,1
0.730885,0.315745,0.553715,0.310394,0.746394,0.768803,1
0.914619,0.025583,0.426847,0.90389,0.688549,0.479414,0
0.003059,0.64304,0.031272,0.702443,0.46176,0.763607,1
0.588399,0.427184,0.339575,0.734919,0.468317,0.898481,0
0.97691,0.227175,0.304284,0.527988,0.009621,0.184732,0
0.990559,0.600086,0.484674,0.540582,0.555325,0.752549,1
0.701211,0.556925,0.690715,0.985156,0.159179,0.520538,2
0.862229,0.74159,0.913818,0.880361,0.74812,0.536028,0
0.672971,0.9354,0.529253,0.278021,0.89005,0.745113,1
0.762769,0.265819,0.281073,0.023719,0.968322,0.915229,0
0.050039,0.267259,0.494286,0.541965,0.460356,0.08886,1
0.920312,0.997618,0.940331,0.822753,0.847561,0.711708,0
0.385256,0.626121,0.442673,0.034999,0.799595,0.6485,0
0.634797,0.623902,0.156409,0.113011,0.864787,0.823649,1
0.787373,0.330011,0.862655,0.400587,0.945896,0.768967,2
0.511993,0.566508,0.857945,0.736516,0.910628,0.631325,0
0.664591,0.056968,0.179263,0.576394,0.804829,0.829807,0
0.735144,0.051127,0.294095,0.346141,0.120704,0.927293,0
0.859453,0.527858,0.429345,0.569577,0.738587,0.16567,1
0.414097,0.90625,0.169272,0.937231,0.909387,0.127853,1
0.97627,0.597821,0.057849,0.447015,0.564048,0.412825,1
0.966247,0.441574,0.503023,0.533394,0.720009,0.566745,0
0.539612,0.254004,0.83572,0.19489,0.046334,0.558924,1
0.387363,0.32091,0.11996,0.033998,0.889438,0.852899,1
0.653337,0.17086,0.639115,0.52314,0.118434,0.850788,2
0.37101,0.289807,0.681705,0.756908,0.91371,0.656106,0
0.209297,0.331946,0.983702,0.269256,0.684542,0.844841,2
0.016858,0.583648,0.316306,0.917325,0.593584,0.688895,1
0.081078,0.559283,0.743476,0.503688,0.590082,0.179172,1
0.687479,0.144637,0.756939,0.215328,0.796917,0.147296,0
0.818196,0.979875,0.158067,0.67434,0.664612,0.455416,0
0.758634,0.767235,0.172923,0.946084,0.020682,0.03522,0
0.523157,0.274193,0.844448,0.21769,0.002623,0.467235,1
0.252533,0.829311,0.105253,0.128813,0.842363,0.568582,1
0.881409,0.180169,0.871989,0.808567,0.622943,0.293164,0
0.010197,0.331883,0.286917,0.373378,0.481496,0.838304,0
0.41042,0.843905,0.162962,0.803243,0.766001,0.694995,1
0.796326,0.726769,0.483595,0.452243,0.097142,0.884504,2
0.726826,0.81147,0.935371,0.449331,0.95336,0.775866,0
0.102831,0.415676,0.29576,0.091236,0.10274,0.684496,0
0.267105,0.360698,0.814159,0.234858,0.775412,0.76608,2
0.182313,0.749114,0.562558,0.511607,0.762843,0.19955,1
0.983257,0.958243,0.857204,0.611802,0.028915,0.246212,1
0.027712,0.851719,0.727615,0.954735,0.495501,0.610072,1
0.60481,0.886347,0.511118,0.395061,0.143068,0.73308,2
0.881592,0.986294,0.747528,0.555711,0.865419,0.799709,1
0.474184,0.686713,0.697811,0.253511,0.754675,0.840361,1
0.956122,0.449033,0.601616,0.071007,0.648928,0.25492,1
0.077235,0.548884,0.095865,0.560564,0.567521,0.628149,1
0.145363,0.255979,0.291249,0.008198,0.695213,0.425682,1
0.273457,0.920553,0.721494,0.948889,0.653737,0.091635,0
0.105054,0.568545,0.508664,0.330677,0.95077,0.461318,1
0.077392,0.48509,0.102379,0.165846,0.892695,0.121477,1
0.464092,0.226758,0.146311,0.807559,0.802278,0.240485,2
0.145846,0.963771,0.023772,0.111772,0.833848,0.922647,1
0.127708,0.924697,0.890717,0.149532,0.259634,0.191659,1
0.030759,0.207114,0.793557,0.174347,0.764738,0.374676,1
0.575633,0.351584,0.270955,0.555774,0.653247,0.176723,1
0.021905,0.027363,0.399154,0.859953,0.122142,0.646208,0
0.491452,0.019748,0.897509,0.983879,0.012982,0.665113,2
0.771918,0.268569,0.767953,0.174075,0.154718,0.710167,2
0.868253,0.934272,0.775485,0.368687,0.649292,0.841374,2
0.71051,0.625976,0.731386,0.078604,0.355936,0.687058,2
0.972599,0.788968,0.448111,0.597876,0.69998,0.640876,1
0.665276,0.566432,0.853799,0.827159,0.649694,0.681933,2
0.540024,0.261192,0.589222,0.922324,0.197773,0.123531,0
0.157401,0.413876,0.101802,0.908899,0.21189,0.800837,0
0.315892,0.133255,0.187137,0.623383,0.314308,0.554758,0
0.267966,0.125137,0.263894,0.825125,0.419209,0.293277,1
0.874729,0.156177,0.231034,0.082851,0.164058,0.324509,0
0.137111,0.897563,0.968116,0.834707,0.251097,0.127227,2
0.117191,0.244053,0.734984,0.554294,0.170957,0.560496,2
0.958919,0.267279,0.722188,0.75217,0.839882,0.962539,2
0.335544,0.947698,0.297985,0.382335,0.810651,0.936585,1
0.024937,0.35342,0.258315,0.034091,0.827016,0.98593,2
0.944846,0.519535,0.289235,0.313437,0.959993,0.435166,2
0.235084,0.517312,0.164826,0.230471,0.214013,0.20286,2
0.109367,0.584341,0.053806,0.230287,0.25241,0.034354,2
0.998565,0.818676,0.058688,0.73346,0.106543,0.095777,0
0.100693,0.417643,0.390389,0.040826,0.360807,0.076969,2
0.874091,0.266423,0.483766,0.937512,0.860492,0.563466,0
0.969577,0.310266,0.76951,0.272118,0.40707,0.950072,2
0.845677,0.820241,0.213392,0.078806,0.973948,0.514693,1
0.644933,0.622487,0.726217,0.306406,0.742851,0.069632,1
0.257793,0.405412,0.713806,0.861884,0.432053,0.607083,2
0.554575,0.53809,0.183421,0.656418,0.981217,0.162168,2
0.015236,0.688122,0.452259,0.766635,0.982661,0.697341,1
0.921728,0.563304,0.427617,0.648236,0.69168,0.655964,0
0.23312,0.370694,0.915294,0.427829,0.951311,0.989718,2
0.851823,0.588114,0.436571,0.633571,0.703107,0.362913,0
0.4756,0.287432,0.473527,0.48422,0.481929,0.14001,1
0.533545,0.416853,0.503952,0.698087,0.914612,0.666919,0
0.53892,0.808068,0.062165,0.539978,0.488114,0.12057,0
0.761962,0.158227,0.326933,0.65678,0.514016,0.985541,2
0.555894,0.24111,0.148154,0.416695,0.743573,0.905632,1
0.410814,0.783722,0.249011,0.14315,0.631232,0.548651,0
0.383047,0.499459,0.597072,0.740231,0.196685,0.939231,2
0.056747,0.777136,0.513436,0.51141,0.318981,0.64595,2
0.24394,0.716022,0.554052,0.420781,0.200913,0.705126,1
0.659203,0.768475,0.274507,0.792522,0.978989,0.658934,1
0.762226,0.931423,0.360868,0.562074,0.411427,0.039862,2
0.564876,0.653585,0.338196,0.076844,0.006089,0.738221,2
0.842194,0.793728,0.042387,0.281434,0.572675,0.420354,1
0.868704,0.579956,0.753536,0.736627,0.393831,0.921866,2
0.574864,0.970656,0.325736,0.240224,0.395982,0.630603,1
0.904344,0.338768,0.963695,0.459997,0.402309,0.981207,2
0.4967,0.945712,0.417878,0.289671,0.50993,0.746135,2
0.634052,0.478634,0.013658,0.592665,0.044783,0.558729,0
0.057705,0.708383,0.394595,0.414949,0.387714,0.891929,1
0.810875,0.894145,0.019528,0.731758,0.145181,0.547243,0
0.802109,0.33198,0.37546,0.322387,0.791557,0.216954,1
0.261769,0.594556,0.78105,0.770085,0.549584,0.366698,2
0.252461,0.504485,0.645203,0.136027,0.481757,0.883165,2
