a.0,a.1,a.2,b.0,b.1,b.2,y
0.490271,0.944312,0.475287,0.238919,0.088413,0.005875,0
0.309923,0.777096,0.285849,0.39861,0.215405,0.060919,0
0.801352,0.427817,0.763245,0.480618,0.36967,0.999064,0
0.903014,0.146245,0.443203,0.538202,0.93746,0.147364,0
0.044472,0.53139,0.181211,0.694426,0.960915,0.311846,1
0.914751,0.266124,0.311084,0.4739,0.886727,0.430223,2
0.662729,0.266665,0.64409,0.366445,0.103782,0.500077,2
0.668006,0.033735,0.124779,0.770372,0.89798,0.361259,0
0.776905,0.931748,0.207785,0.824908,0.6112,0.171553,2
0.340603,0.399235,0.252713,0.161596,0.618838,0.774556,1
0.360165,0.728801,0.359431,0.973608,0.992104,0.053243,1
0.254239,0.114167,0.125272,0.814855,0.843118,0.983445,0
0.573785,0.901428,0.770726,0.005147,0.321652,0.588295,2
0.308014,0.632238,0.037749,0.181247,0.704453,0.391557,1
0.550479,0.392009,0.840978,0.056104,0.553532,0.065846,1
0.276213,0.22592,0.605015,0.91739,0.30407,0.372949,1
0.333641,0.713135,0.382358,0.313504,0.583408,0.598393,1
0.249454,0.205479,0.734605,0.117739,0.375495,0.047968,1
0.562139,0.471977,0.330229,0.910247,0.495672,0.648604,1
0.738592,0.021491,0.271931,0.161559,0.4691,0.012596,2
0.604954,0.715009,0.808899,0.08433,0.779235,0.28295,1
0.204736,0.452734,0.929551,0.674367,0.310643,0.031491,1
0.274897,0.772577,0.441341,0.930297,0.183452,0.188362,0
0.627653,0.6294,0.788885,0.824331,0.197454,0.877665,2
0.889691,0.831208,0.162915,0.639364,0.847111,0.861851,1
0.165871,0.073924,0.560205,0.700443,0.530206,0.046056,2
0.132466,0.062943,0.768605,0.385186,0.290369,0.950862,2
0.4696,0.943466,0.902058,0.323646,0.338368,0.227886,1
0.119664,0.578764,0.687774,0.306678,0.860767,0.247477,0
0.37208,0.506048,0.23367,0.107367,0.323534,0.312877,0
0.477041,0.732524,0.451822,0.006205,0.035293,0.851074,0
0.112868,0.024402,0.162972,0.705808,0.135342,0.270024,0
0.728732,0.713792,0.2579,0.372387,0.739516,0.51885,1
0.553081,0.843136,0.694187,0.842932,0.092638,0.48212,2
0.027507,0.435101,0.325322,0.709307,0.357584,0.828047,2
0.910698,0.734682,0.951011,0.622693,0.89979,0.732517,1
0.721031,0.502741,0.79241,0.30484,0.817774,0.631979,1
0.342935,0.296545,0.98821,0.831341,0.918127,0.255921,2
0.191759,0.32598,0.161778,0.54041,0.545945,0.56913,1
0.354994,0.927804,0.208658,0.134315,0.101521,0.869936,2
0.936358,0.401874,0.679226,0.669076,0.138996,0.288008,2
0.712899,0.152631,0.193545,0.211423,0.646477,0.505616,0
0.084407,0.11369,0.844692,0.794534,0.897552,0.733548,2
0.182122,0.59496,0.701076,0.282555,0.294021,0.712927,2
0.347506,0.536035,0.915349,0.784887,0.484174,0.323333,0
0.125599,0.931697,0.32661,0.704227,0.532369,0.672168,2
0.20155,0.828352,0.435519,0.58573,0.608301,0.777123,0
0.677679,0.478341,0.277314,0.52646,0.323228,0.886182,1
0.332537,0.495861,0.460552,0.230017,0.409818,0.561669,1
0.875513,0.427855,0.269806,0.778709,0.261498,0.435689,0
0.55656,0.206215,0.155233,0.101347,0.807149,0.415019,2
0.285966,0.772416,0.578214,0.807413,0.338842,0.251891,0
0.215842,0.72029,0.024824,0.177185,0.560133,0.854354,1
0.660654,0.438616,0.280799,0.008247,0.357347,0.010297,1
0.317244,0.814882,0.502223,0.481904,0.258229,0.364061,1
0.261539,0.070593,0.849457,0.179137,0.953692,0.256767,2
0.931088,0.00628,0.336643,0.537907,0.127759,0.898825,2
0.471771,0.378079,0.542854,0.67373,0.470525,0.139746,0
0.436503,0.838351,0.496962,0.299164,0.903403,0.90694,1
0.994678,0.812268,0.36619,0.772487,0.413564,0.190838,0
0.694727,0.57433,0.515831,0.393409,0.926655,0.559466,1
0.304175,0.395731,0.434091,0.974869,0.421452,0.559212,0
0.614527,0.186732,0.938654,0.731875,0.20002,0.272967,0
0.604901,0.738934,0.847823,0.632671,0.155058,0.625587,2
0.806608,0.422999,0.055119,0.513236,0.76101,0.700202,0
0.707887,0.301689,0.775454,0.318314,0.386329,0.041088,2
0.024756,0.326994,0.233168,0.003702,0.171339,0.425873,2
0.957005,0.747736,0.344511,0.592961,0.895951,0.673081,0
0.495951,0.631028,0.007162,0.81389,0.924166,0.364285,1
0.244949,0.80009,0.742537,0.751221,0.178098,0.973406,2
0.462515,0.678509,0.509741,0.236048,0.048177,0.134616,2
0.466102,0.837309,0.747075,0.371025,0.82065,0.193177,1
0.520195,0.423812,0.353229,0.467132,0.02986,0.96128,2
0.866288,0.574328,0.80678,0.915055,0.83288,0.043229,1
0.032146,0.0592,0.276818,0.832699,0.349497,0.142334,0
0.439752,0.281417,0.808894,0.839079,0.032891,0.549633,2
0.751544,0.680074,0.157813,0.028488,0.153069,0.291811,0
0.580759,0.182639,0.615804,0.145104,0.855876,0.422146,0
0.686419,0.573124,0.534603,0.683861,0.913517,0.804354,1
0.618612,0.396072,0.133797,0.191202,0.579797,0.694195,0
0.775378,0.950908,0.25062,0.398305,0.213968,0.702111,2
0.893745,0.018417,0.427408,0.96071,0.538629,0.488291,0
0.5496,0.793802,0.89129,0.585118,0.460085,0.955251,0
0.77069,0.279631,0.67734,0.798138,0.673264,0.526529,1
0.218351,0.963359,0.454076,0.189376,0.414461,0.144674,1
0.395113,0.673307,0.923968,0.019219,0.049202,0.302555,1
0.020758,0.50425,0.154072,0.764355,0.630386,0.21079,1
0.356257,0.403408,0.620377,0.233709,0.201793,0.958016,2
0.108425,0.85072,0.888801,0.242792,0.922557,0.563997,1
0.87383,0.747251,0.445509,0.576338,0.966797,0.456433,1
0.35767,0.742858,0.148271,0.904396,0.317467,0.660327,2
0.356567,0.503864,0.532715,0.281066,0.440633,0.414064,1
0.137458,0.061848,0.149278,0.762398,0.796944,0.58265,0
