a.0,a.1,a.2,b.0,b.1,b.2,y
0.697608,0.379727,0.729701,0.445482,0.710933,0.918628,2
0.368501,0.032355,0.463152,0.279545,0.915925,0.040672,1
0.196432,0.947718,0.827078,0.564873,0.16028,0.067057,1
0.452395,0.843298,0.56439,0.290622,0.859099,0.685219,1
0.719993,0.438703,0.849294,0.058978,0.276386,0.795336,2
0.014704,0.662572,0.199251,0.977567,0.722557,0.004196,1
0.333209,0.649941,0.492026,0.689376,0.200694,0.533009,0
0.463474,0.189707,0.842978,0.043611,0.191994,0.7741,2
0.096892,0.15388,0.818459,0.415785,0.9579,0.816004,2
0.595686,0.197385,0.91589,0.405218,0.224371,0.001824,0
0.806058,0.440781,0.410256,0.052379,0.163414,0.513167,2
0.443501,0.270183,0.077408,0.774509,0.536312,0.64196,0
0.156467,0.357817,0.416389,0.64666,0.256522,0.751482,2
0.299712,0.343228,0.77873,0.1978,0.226369,0.547422,2
0.609161,0.277534,0.730955,0.266634,0.003069,0.886047,2
0.200361,0.588608,0.425339,0.80659,0.918144,0.684804,1
0.999919,0.441426,0.853858,0.55186,0.870906,0.664192,0
0.275357,0.407406,0.168294,0.255173,0.630492,0.932436,2
0.718366,0.659163,0.12165,0.908851,0.794095,0.410334,0
0.65969,0.372736,0.537338,0.743645,0.288557,0.986011,2
0.930137,0.905518,0.240892,0.672181,0.395963,0.080729,0
0.664749,0.706327,0.269568,0.735466,0.86569,0.163841,1
0.01267,0.740333,0.723211,0.842716,0.885147,0.129821,0
0.993648,0.662051,0.808703,0.812755,0.431888,0.710608,2
0.707482,0.943162,0.927233,0.092712,0.145503,0.475967,2
0.485428,0.131393,0.495156,0.466489,0.796743,0.115343,1
0.85149,0.141497,0.950275,0.661021,0.732579,0.935692,2
0.980408,0.329365,0.463839,0.93469,0.352835,0.021375,0
0.468504,0.132529,0.946945,0.968636,0.258946,0.100364,0
0.189802,0.338636,0.824993,0.879591,0.888464,0.344148,1
0.191995,0.39507,0.993884,0.227847,0.02369,0.680742,2
0.634683,0.538743,0.909907,0.560521,0.708927,0.957288,2
0.317929,0.053059,0.798972,0.294469,0.758049,0.510411,2
0.624036,0.694547,0.76604,0.445619,0.550982,0.093234,1
0.449156,0.629772,0.553206,0.757784,0.931175,0.021856,1
0.598419,0.726959,0.46075,0.087229,0.257375,0.166339,2
0.287759,0.126796,0.402087,0.396207,0.452304,0.304139,2
0.766165,0.15703,0.687897,0.719232,0.771976,0.098017,0
0.266359,0.105818,0.306834,0.561327,0.896287,0.019922,1
0.005572,0.473518,0.677952,0.964457,0.46141,0.982805,2
0.272899,0.009842,0.05248,0.48957,0.863465,0.882179,2
0.782039,0.593094,0.111567,0.3777,0.116109,0.982707,2
0.376591,0.718677,0.694585,0.50178,0.861846,0.870905,2
0.779427,0.642896,0.462301,0.715789,0.845066,0.357948,1
0.618748,0.140549,0.906606,0.760879,0.559158,0.098604,0
0.464718,0.462806,0.586506,0.834719,0.5897,0.45588,0
0.72402,0.424925,0.239565,0.313551,0.9023,0.717585,1
0.085898,0.485677,0.77482,0.589459,0.832515,0.572864,2
0.033736,0.769525,0.410606,0.607186,0.645886,0.512272,1
0.223909,0.019197,0.581775,0.897508,0.047815,0.624395,0
0.137059,0.935196,0.715321,0.380357,0.372993,0.498115,2
0.62995,0.075634,0.752639,0.110147,0.734802,0.563322,1
0.550797,0.302179,0.909457,0.049209,0.98631,0.030137,1
0.259512,0.893612,0.69552,0.071092,0.647311,0.658272,2
0.471002,0.556662,0.302432,0.976673,0.608408,0.760049,0
0.155008,0.454534,0.091614,0.054483,0.343629,0.978808,2
0.731626,0.39462,0.396696,0.180754,0.547272,0.203191,1
0.42242,0.522626,0.223424,0.746497,0.571809,0.952698,2
0.645602,0.795934,0.307181,0.098973,0.125777,0.890668,2
0.69065,0.769312,0.674707,0.382747,0.318118,0.070233,0
0.66608,0.416669,0.183081,0.559117,0.136948,0.149559,0
0.771782,0.443362,0.594735,0.688819,0.302993,0.898914,2
0.832392,0.460038,0.633161,0.744648,0.498793,0.897114,2
0.624868,0.302268,0.311861,0.158033,0.712899,0.98069,2
0.101663,0.227876,0.782281,0.032293,0.251958,0.484619,2
0.204893,0.174664,0.911146,0.622035,0.930852,0.984896,2
0.17459,0.826373,0.672505,0.86066,0.814153,0.690688,2
0.262884,0.132469,0.064945,0.088948,0.062117,0.209561,0
0.034737,0.523458,0.922748,0.735279,0.806981,0.452876,1
0.580134,0.732288,0.871224,0.965324,0.436312,0.464432,0
0.851481,0.569787,0.857329,0.711326,0.604476,0.109593,0
0.591575,0.275628,0.325945,0.007311,0.347962,0.539502,2
0.854039,0.661563,0.427289,0.940247,0.399372,0.910893,0
0.513434,0.780651,0.754228,0.784766,0.893949,0.477997,0
0.290232,0.710451,0.929458,0.296234,0.929987,0.573147,1
0.410709,0.867387,0.749541,0.706851,0.424491,0.191036,0
0.386978,0.835402,0.707363,0.183417,0.714715,0.954325,2
0.102438,0.927338,0.868356,0.38989,0.277093,0.571489,2
0.110375,0.998836,0.602571,0.844151,0.904096,0.400321,1
0.933814,0.9327,0.768529,0.280969,0.469044,0.812653,2
0.000221,0.640258,0.735447,0.430126,0.697933,0.681149,2
0.276876,0.78839,0.002112,0.497283,0.529372,0.162021,1
0.164709,0.563375,0.443449,0.882096,0.610431,0.414013,1
0.940766,0.630576,0.727255,0.001767,0.445977,0.287,1
0.589814,0.750589,0.265938,0.760271,0.82627,0.911741,0
0.808695,0.194057,0.851526,0.947609,0.956339,0.820984,0
0.508749,0.889979,0.808647,0.469275,0.375233,0.768605,2
0.622766,0.303607,0.074239,0.839186,0.019983,0.231299,0
0.191049,0.503426,0.16713,0.087768,0.510145,0.490187,1
0.055592,0.177823,0.648921,0.305726,0.018722,0.802732,2
0.722767,0.005087,0.165598,0.843894,0.473919,0.714061,0
0.885403,0.48608,0.26301,0.915197,0.543801,0.587063,0
0.056751,0.824564,0.44198,0.315553,0.959962,0.359166,1
0.035716,0.347254,0.477393,0.991498,0.260267,0.912515,0
0.119007,0.243285,0.631264,0.866917,0.749558,0.758466,2
0.829282,0.318536,0.814043,0.215341,0.86688,0.279723,1
0.883448,0.299341,0.829272,0.335018,0.095195,0.233339,2
0.10344,0.332264,0.350076,0.342906,0.830316,0.416076,1
0.176166,0.015841,0.366453,0.293366,0.45731,0.641878,2
0.100539,0.697293,0.812934,0.920992,0.329283,0.553157,0
0.932419,0.786406,0.850175,0.635759,0.707445,0.232238,0
0.507811,0.964081,0.954881,0.269097,0.752931,0.221597,1
0.503936,0.978487,0.225766,0.888322,0.011068,0.732975,0
0.718234,0.694522,0.34479,0.156843,0.870537,0.866825,2
0.307946,0.087198,0.823657,0.671261,0.38705,0.756622,2
0.906313,0.413899,0.821749,0.508239,0.024848,0.062595,0
0.781735,0.868134,0.525134,0.687395,0.011143,0.017302,0
0.821648,0.893201,0.580369,0.73022,0.770138,0.156502,0
0.983484,0.721131,0.270111,0.307298,0.175061,0.347077,2
0.295179,0.656345,0.731399,0.52529,0.221714,0.545217,2
0.562644,0.101243,0.23104,0.661436,0.163046,0.938277,2
0.517374,0.757016,0.404929,0.970434,0.204663,0.604331,0
0.197071,0.640323,0.988722,0.919256,0.636021,0.165312,0
0.371785,0.066385,0.737401,0.387707,0.042582,0.351804,2
0.36493,0.30945,0.661845,0.997458,0.330521,0.701932,0
0.088351,0.557084,0.372146,0.148128,0.402895,0.6984,2
0.864004,0.897827,0.859634,0.295824,0.790535,0.166961,1
