a.0,a.1,a.2,b.0,b.1,b.2,y
0.050209,0.293514,0.599437,0.08333,0.701356,0.180181,1
0.416884,0.855743,0.433813,0.994858,0.540131,0.029123,0
0.193303,0.54329,0.220322,0.570989,0.328775,0.939271,2
0.386128,0.00385,0.016424,0.681429,0.698583,0.955745,0
0.134103,0.026761,0.210917,0.382337,0.904311,0.551649,1
0.048278,0.833281,0.864234,0.905013,0.6619,0.375503,1
0.047731,0.89189,0.770826,0.651683,0.752509,0.387251,1
0.743337,0.699189,0.933027,0.77276,0.269907,0.229124,0
0.582334,0.509604,0.548696,0.014406,0.816943,0.040506,1
0.528445,0.218033,0.827757,0.926474,0.794432,0.025881,0
0.511663,0.360476,0.869905,0.749379,0.493353,0.520233,0
0.314007,0.790965,0.226609,0.609834,0.994722,0.640742,1
0.433594,0.985428,0.722132,0.56261,0.341475,0.159836,1
0.037609,0.558197,0.053215,0.945274,0.65981,0.762627,1
0.071707,0.208124,0.762673,0.376224,0.173788,0.663876,2
0.132889,0.807614,0.086818,0.566789,0.2746,0.159765,0
0.492285,0.020138,0.970896,0.28926,0.360928,0.893268,2
0.51463,0.688474,0.654786,0.739237,0.103809,0.071536,0
0.118477,0.815155,0.131854,0.926548,0.064016,0.701468,0
0.875981,0.058424,0.643499,0.409414,0.257679,0.92925,2
0.332473,0.759282,0.040526,0.18075,0.82911,0.46614,1
0.015368,0.812609,0.093671,0.646711,0.581548,0.850607,1
0.5942,0.273225,0.372092,0.127472,0.980999,0.115009,1
0.258584,0.436442,0.944276,0.618225,0.976147,0.330566,1
0.205676,0.311019,0.104072,0.642672,0.550087,0.697043,1
0.956967,0.876697,0.951004,0.429351,0.829022,0.076835,1
0.398884,0.981348,0.496989,0.292848,0.624161,0.942034,2
0.148806,0.9111,0.252483,0.976871,0.953991,0.867167,1
0.094728,0.269004,0.418964,0.337632,0.87345,0.403111,1
0.572756,0.653991,0.030937,0.41412,0.61226,0.271675,0
0.503079,0.681584,0.679018,0.435809,0.472106,0.675655,2
0.654897,0.907333,0.876673,0.448193,0.366683,0.199925,0
0.253225,0.833024,0.603418,0.656472,0.181101,0.413649,2
0.777644,0.583574,0.878688,0.445277,0.022226,0.93215,2
0.509687,0.362735,0.069341,0.041214,0.746173,0.217235,1
0.244806,0.272067,0.210927,0.631196,0.756272,0.268947,0
0.789705,0.474581,0.745905,0.060948,0.761404,0.938885,2
0.752903,0.686936,0.552331,0.406331,0.760367,0.800815,1
0.028362,0.447913,0.227326,0.150775,0.54425,0.27597,2
0.648934,0.476589,0.763696,0.438595,0.943036,0.527349,1
0.744128,0.272369,0.118835,0.159912,0.806259,0.458014,1
0.945232,0.972798,0.679819,0.730557,0.242234,0.419356,0
0.019351,0.924205,0.422077,0.803738,0.646748,0.978981,2
0.007925,0.690067,0.275321,0.99215,0.061462,0.225528,0
0.771693,0.859128,0.424708,0.75523,0.767547,0.415093,0
0.746582,0.418284,0.321252,0.66247,0.560159,0.459552,0
0.504792,0.150371,0.900625,0.138323,0.682898,0.842066,2
0.1081,0.972251,0.161461,0.054999,0.693888,0.142618,1
0.604169,0.785454,0.389636,0.505752,0.025588,0.893678,2
0.446858,0.405464,0.095261,0.72707,0.97755,0.079062,1
0.738947,0.413494,0.065982,0.908535,0.177291,0.308514,0
0.111659,0.495399,0.500051,0.142566,0.431807,0.54613,2
0.82152,0.64887,0.91851,0.336986,0.812141,0.667729,1
0.93435,0.844939,0.934366,0.273446,0.425818,0.156104,0
0.854119,0.079598,0.014678,0.055965,0.062847,0.841236,2
0.068787,0.941072,0.791058,0.242164,0.104508,0.756596,2
0.649664,0.595616,0.317914,0.540723,0.963917,0.830697,1
0.17714,0.024406,0.893549,0.657457,0.16622,0.257727,0
0.898846,0.085553,0.385871,0.997275,0.499641,0.623791,0
0.82181,0.500823,0.484375,0.16193,0.876587,0.21906,1
0.117332,0.088281,0.401322,0.943761,0.971353,0.766808,1
0.977167,0.205578,0.949276,0.739819,0.312724,0.217286,0
0.195724,0.169803,0.311791,0.790871,0.964864,0.267146,1
0.99431,0.064153,0.966321,0.437171,0.154987,0.907395,2
0.210814,0.976986,0.732134,0.7399,0.320883,0.379778,1
0.662797,0.122458,0.759933,0.620859,0.733505,0.432646,0
0.502584,0.416288,0.867075,0.097755,0.01724,0.596846,2
0.694488,0.810341,0.823797,0.282134,0.09198,0.715889,2
0.357529,0.575126,0.813947,0.34428,0.578657,0.749185,2
0.812426,0.319826,0.106996,0.949197,0.253917,0.556647,0
0.493442,0.659868,0.469708,0.373231,0.696309,0.380701,1
0.577638,0.21146,0.626251,0.759463,0.182467,0.18023,0
0.431057,0.544611,0.856846,0.973489,0.990135,0.893208,2
0.012078,0.238872,0.046361,0.320873,0.369074,0.712325,2
0.208104,0.620855,0.931373,0.40292,0.675495,0.225134,1
0.802757,0.110405,0.470218,0.012671,0.969843,0.939435,2
0.986176,0.463122,0.377193,0.546973,0.403131,0.681287,0
0.862605,0.920762,0.138305,0.403415,0.482514,0.553889,0
