a.0,a.1,a.2,b.0,b.1,b.2,y
0.529,0.335111,0.435539,0.315388,0.509901,0.010471,1
0.448795,0.350102,0.804118,0.484987,0.823858,0.936044,2
0.715384,0.200668,0.019407,0.348537,0.918552,0.517818,1
0.389433,0.313133,0.019295,0.554014,0.911337,0.212915,1
0.623996,0.803795,0.253316,0.249423,0.04549,0.206682,0
0.18034,0.546555,0.465642,0.628806,0.651035,0.065013,1
0.656722,0.41508,0.799519,0.552541,0.233458,0.779432,2
0.660645,0.108601,0.33305,0.977831,0.254975,0.647139,0
0.434145,0.448495,0.631874,0.710072,0.256237,0.871237,2
0.434854,0.756241,0.548149,0.666596,0.07389,0.17322,0
0.749611,0.587077,0.339491,0.679179,0.807185,0.838064,1
0.42814,0.856186,0.269593,0.396718,0.422812,0.8745,2
0.197191,0.667322,0.763543,0.491566,0.292221,0.191387,1
0.163286,0.944672,0.074882,0.917804,0.255887,0.370992,1
0.435949,0.470617,0.566557,0.246594,0.042086,0.007404,0
0.618483,0.192307,0.039413,0.487097,0.221598,0.256034,0
0.494217,0.831798,0.640957,0.33593,0.420477,0.564637,1
0.952469,0.015843,0.696486,0.823351,0.153553,0.876404,2
0.430143,0.423276,0.568116,0.557437,0.018881,0.436545,2
0.745991,0.948514,0.167377,0.70889,0.941977,0.974743,2
0.329748,0.551104,0.276122,0.879321,0.71334,0.030035,1
0.673898,0.220464,0.473922,0.208593,0.786435,0.711156,1
0.847429,0.895654,0.790827,0.303031,0.612806,0.908918,1
0.744542,0.210212,0.359737,0.128289,0.882348,0.307252,1
0.710234,0.388482,0.897281,0.077974,0.948105,0.519078,1
0.757217,0.817629,0.278066,0.598721,0.894924,0.476136,1
0.403259,0.475697,0.345647,0.53463,0.386748,0.633346,0
0.645031,0.851952,0.822975,0.937411,0.211319,0.4248,0
0.869644,0.024994,0.464623,0.100895,0.973482,0.20055,1
0.356698,0.642574,0.585426,0.107465,0.01006,0.23249,2
0.290793,0.336552,0.07197,0.528752,0.463811,0.169184,0
0.695482,0.951086,0.509581,0.483024,0.022779,0.845403,2
0.976566,0.517214,0.511769,0.690754,0.598445,0.540847,0
0.670221,0.112442,0.193702,0.944854,0.940767,0.220089,0
0.622356,0.27091,0.7181,0.098721,0.454873,0.278906,1
0.369103,0.095429,0.904025,0.11524,0.117207,0.981307,2
0.610959,0.987942,0.457338,0.736439,0.925648,0.612266,1
0.985567,0.099615,0.623091,0.245665,0.946628,0.027021,1
0.763224,0.74356,0.193384,0.035227,0.735165,0.581483,1
0.778965,0.036596,0.849731,0.551027,0.965084,0.992035,2
0.359758,0.501655,0.285843,0.891256,0.087365,0.947328,0
0.366337,0.208889,0.185029,0.930264,0.001463,0.789945,0
0.58549,0.242105,0.160383,0.581867,0.000355,0.014929,0
