a.0,a.1,a.2,b.0,b.1,b.2,y
0.414726,0.558198,0.267861,0.088883,0.774831,0.714638,0
0.846719,0.215896,0.934596,0.577161,0.591556,0.962055,2
0.588609,0.104936,0.618865,0.420608,0.275782,0.330056,0
0.471717,0.146933,0.990664,0.515701,0.198777,0.686514,2
0.947093,0.81683,0.927908,0.663591,0.845812,0.308455,1
0.817927,0.750276,0.302346,0.278476,0.71981,0.606254,1
0.007364,0.292224,0.105934,0.292262,0.713637,0.059066,1
0.171179,0.512239,0.244381,0.186615,0.003123,0.169112,0
0.842921,0.109864,0.384897,0.299394,0.340356,0.87487,0
0.833895,0.163737,0.186312,0.649026,0.001062,0.583359,0
0.047854,0.97553,0.078488,0.505163,0.552998,0.029166,1
0.77485,0.392082,0.921877,0.578806,0.487342,0.861659,1
0.831051,0.419291,0.938207,0.162182,0.063789,0.310033,2
0.019854,0.512556,0.931018,0.534697,0.563607,0.677622,2
0.147778,0.662281,0.819186,0.971041,0.366207,0.900671,2
0.121882,0.468232,0.683821,0.75703,0.897194,0.63203,2
0.142687,0.945688,0.681926,0.643255,0.324098,0.049034,1
0.779259,0.602088,0.558607,0.292041,0.790927,0.242324,2
0.652567,0.301081,0.071576,0.19986,0.376213,0.115051,1
0.916532,0.541719,0.7606,0.072425,0.31174,0.615327,0
0.479454,0.614205,0.377165,0.172339,0.547115,0.884249,1
0.842493,0.8794,0.413525,0.081622,0.867813,0.550648,1
0.113313,0.993859,0.048599,0.233235,0.91509,0.631487,1
0.807795,0.094583,0.258337,0.051031,0.437638,0.173402,1
0.127703,0.381853,0.604233,0.459562,0.674463,0.536598,2
0.757032,0.565649,0.180652,0.376576,0.432971,0.114071,0
0.691667,0.181426,0.31549,0.987943,0.824437,0.118951,1
0.155772,0.995008,0.49008,0.021148,0.412967,0.404595,1
0.496384,0.501751,0.912078,0.755543,0.12092,0.036891,0
0.999281,0.55141,0.407658,0.410678,0.121812,0.711173,2
0.092278,0.449137,0.396747,0.605704,0.310513,0.512608,1
0.871508,0.524916,0.630371,0.638694,0.571216,0.688804,2
0.275184,0.556184,0.101761,0.596075,0.195918,0.973683,0
