a.0,a.1,a.2,b.0,b.1,b.2,y
0.299347,0.053989,0.874117,0.211408,0.875742,0.807226,2
0.24979,0.153674,0.296229,0.103984,0.914474,0.323584,0
0.839115,0.159226,0.288105,0.400468,0.555373,0.938573,2
0.982136,0.541598,0.841631,0.553508,0.778105,0.542002,0
0.629434,0.334594,0.479295,0.537483,0.16169,0.472355,2
0.575475,0.959741,0.628755,0.407751,0.83022,0.498166,1
0.942284,0.532924,0.480247,0.12211,0.440504,0.108968,0
0.852892,0.617044,0.292557,0.790679,0.041794,0.22659,0
0.358212,0.855296,0.838079,0.526356,0.109495,0.070223,0
0.22178,0.752526,0.934458,0.509113,0.887783,0.072731,1
0.463611,0.143027,0.113338,0.64635,0.438696,0.077049,1
0.337205,0.076711,0.651697,0.72834,0.034009,0.032346,2
0.229749,0.70117,0.327322,0.980756,0.005001,0.575196,2
0.911359,0.905848,0.42475,0.058275,0.462009,0.163925,1
0.742315,0.12511,0.91561,0.403053,0.493708,0.220194,0
0.164341,0.419527,0.491129,0.145514,0.593228,0.869286,2
0.871295,0.901413,0.589409,0.914705,0.757573,0.402932,0
0.913097,0.440152,0.43378,0.340613,0.06482,0.994949,2
0.401537,0.247239,0.281016,0.13817,0.778929,0.819191,1
0.85413,0.024132,0.347142,0.528757,0.936894,0.663241,0
0.03537,0.711748,0.250953,0.78651,0.038636,0.930049,0
0.08632,0.538787,0.995237,0.117892,0.620185,0.05491,1
0.664311,0.945748,0.589329,0.220232,0.460754,0.577165,2
0.776628,0.067833,0.588772,0.601313,0.649035,0.091044,0
0.254784,0.584122,0.039365,0.06368,0.754849,0.036845,1
0.4017,0.255852,0.573165,0.388938,0.969395,0.034777,1
0.69442,0.207981,0.786618,0.549757,0.491012,0.011144,0
0.737979,0.28222,0.24523,0.612735,0.763172,0.406218,0
0.228785,0.974201,0.397377,0.918594,0.692307,0.775461,1
0.685794,0.178582,0.28337,0.668073,0.544648,0.716365,0
0.965161,0.452353,0.145038,0.332703,0.88813,0.88266,2
0.957619,0.171767,0.226381,0.540367,0.050304,0.60208,0
0.538828,0.304483,0.694492,0.608713,0.885218,0.035979,2
0.613475,0.114869,0.684544,0.997183,0.162481,0.296738,0
0.911601,0.859726,0.924503,0.506008,0.786166,0.736446,1
0.896885,0.062538,0.200862,0.134853,0.40143,0.616187,0
0.60089,0.139211,0.634228,0.651837,0.750924,0.997478,0
0.689766,0.858953,0.857882,0.180088,0.983137,0.374411,1
0.561744,0.703771,0.93618,0.922475,0.647098,0.447164,0
0.871614,0.779495,0.275567,0.135378,0.953525,0.153283,1
0.779897,0.852831,0.79655,0.16445,0.097748,0.758679,0
0.00885,0.46431,0.796603,0.565541,0.651738,0.257477,2
0.891594,0.742946,0.140218,0.20248,0.599623,0.929924,1
0.452023,0.618262,0.367041,0.364799,0.471968,0.132069,1
0.769939,0.961644,0.521495,0.936929,0.893196,0.740719,0
0.022471,0.610808,0.269547,0.240935,0.938626,0.697195,1
0.836002,0.808956,0.101766,0.316787,0.236485,0.084989,1
0.317902,0.850376,0.546071,0.059088,0.148196,0.581571,2
0.304873,0.67015,0.97261,0.730522,0.28693,0.958648,2
0.18038,0.959294,0.306438,0.419196,0.543809,0.815246,1
0.422216,0.052792,0.734789,0.175989,0.776561,0.674001,0
0.940897,0.422427,0.007944,0.557477,0.174994,0.316528,0
0.038734,0.275544,0.457535,0.656788,0.450776,0.63117,2
0.218345,0.543931,0.041093,0.752455,0.503943,0.924744,1
0.640406,0.712648,0.087236,0.553159,0.853045,0.436624,1
0.947775,0.104948,0.488053,0.98209,0.458042,0.60782,0
0.063503,0.05651,0.188098,0.987819,0.213813,0.462739,2
0.34135,0.950571,0.710527,0.90079,0.988175,0.390156,2
0.103232,0.1758,0.230862,0.434074,0.295069,0.472784,1
0.385155,0.469794,0.641584,0.066195,0.264321,0.338153,1
0.403363,0.166229,0.249039,0.184238,0.209583,0.144001,1
0.941921,0.821139,0.957555,0.776515,0.700263,0.824181,0
0.791901,0.494839,0.72918,0.782781,0.300978,0.913774,2
0.518907,0.205342,0.208754,0.374922,0.572197,0.151952,1
0.26109,0.493347,0.90771,0.160191,0.254206,0.722699,2
0.916133,0.800536,0.728627,0.380801,0.562134,0.132365,1
