a.0,a.1,a.2,b.0,b.1,b.2,y
0.42779,0.288083,0.614992,0.568537,0.50836,0.897258,2
0.897818,0.640279,0.480808,0.84802,0.503896,0.973303,0
0.364128,0.077462,0.857986,0.518318,0.746618,0.085211,2
0.301451,0.67474,0.716005,0.795688,0.905967,0.308131,1
0.708317,0.371783,0.13281,0.426241,0.393303,0.965257,0
0.309091,0.249936,0.775055,0.582512,0.262975,0.96751,2
0.741552,0.94766,0.554462,0.083077,0.321644,0.139527,0
0.830226,0.122285,0.649552,0.02104,0.61955,0.578419,0
0.84481,0.879337,0.782342,0.4468,0.191582,0.296135,0
0.213394,0.563091,0.184603,0.329257,0.089634,0.4366,1
0.365138,0.889656,0.953815,0.198923,0.54485,0.403098,1
0.550565,0.961942,0.421325,0.178823,0.623712,0.113209,1
0.908266,0.314568,0.45708,0.487449,0.619502,0.716475,0
0.705396,0.579315,0.088515,0.955683,0.263544,0.219774,1
0.392696,0.080685,0.152876,0.638855,0.088451,0.053088,0
0.457196,0.060385,0.92821,0.676273,0.745422,0.574173,2
0.196799,0.947289,0.813347,0.01505,0.790614,0.374403,1
0.11958,0.280311,0.008647,0.681139,0.907861,0.628563,1
0.690327,0.046676,0.903886,0.087709,0.608224,0.457866,0
0.953188,0.103674,0.560745,0.427876,0.451331,0.365984,0
0.261119,0.808741,0.405427,0.256984,0.081876,0.808762,2
0.871164,0.807307,0.313447,0.345474,0.52368,0.625452,0
0.817243,0.793395,0.824174,0.918244,0.805477,0.474125,0
0.511575,0.444135,0.530803,0.684447,0.475302,0.275902,0
0.43898,0.895293,0.852188,0.814582,0.285183,0.929168,1
0.696281,0.987767,0.160815,0.037088,0.839337,0.913312,1
0.904724,0.053719,0.724401,0.351243,0.789558,0.294532,2
0.042514,0.408787,0.718717,0.12318,0.152437,0.183015,2
0.058947,0.835195,0.171413,0.252583,0.14857,0.966814,1
0.782441,0.497834,0.881091,0.663516,0.359203,0.684119,0
0.515805,0.685109,0.851203,0.244744,0.677979,0.552107,2
0.391869,0.569823,0.937543,0.576415,0.731278,0.927882,2
0.411138,0.831882,0.179623,0.438693,0.533934,0.217169,1
0.355693,0.030202,0.04902,0.708392,0.017124,0.730197,2
0.158786,0.211338,0.072799,0.933808,0.937819,0.661946,0
0.765716,0.214835,0.564744,0.920631,0.539773,0.903939,2
0.098822,0.363936,0.318546,0.690554,0.369215,0.59348,0
0.121192,0.767831,0.203528,0.156414,0.246127,0.817927,1
0.15315,0.710325,0.293649,0.941361,0.75528,0.624937,1
0.970875,0.821431,0.929208,0.01108,0.175853,0.265667,1
0.942328,0.161048,0.192425,0.542181,0.471035,0.670039,0
0.567228,0.292051,0.754391,0.553907,0.470899,0.819715,1
0.585653,0.998773,0.74605,0.577896,0.885682,0.696361,1
0.110788,0.059994,0.951307,0.547344,0.80163,0.336301,2
0.477816,0.222374,0.659359,0.167648,0.778182,0.516081,2
0.173306,0.38575,0.199982,0.348551,0.732399,0.710385,1
0.543059,0.276485,0.779413,0.577481,0.237155,0.893197,2
0.415167,0.211694,0.901631,0.966084,0.51502,0.633954,1
0.527403,0.969095,0.107076,0.376501,0.905105,0.612139,1
0.668063,0.798052,0.174694,0.492764,0.043396,0.546083,1
0.731957,0.061048,0.333851,0.762492,0.992824,0.227974,0
0.739671,0.934591,0.774847,0.048356,0.139019,0.837622,1
0.290136,0.433941,0.847363,0.947867,0.63672,0.489048,2
0.827542,0.286123,0.537695,0.295913,0.355145,0.105316,0
0.991924,0.130914,0.019675,0.052899,0.825084,0.969752,0
0.139148,0.996821,0.839093,0.67269,0.602007,0.762967,1
0.163826,0.773392,0.618859,0.587279,0.793152,0.034136,1
0.884963,0.429523,0.072797,0.631945,0.61116,0.055157,0
0.604144,0.96571,0.904766,0.232432,0.955612,0.798998,2
0.618592,0.303617,0.240501,0.68415,0.785615,0.198235,1
0.658936,0.915794,0.813266,0.837558,0.837453,0.029364,1
0.688208,0.552741,0.86477,0.133994,0.538282,0.271101,1
0.432728,0.508779,0.726279,0.012869,0.338572,0.593417,1
0.62998,0.10622,0.126969,0.757371,0.715555,0.676043,0
0.45629,0.757583,0.409566,0.219058,0.195148,0.597167,1
0.031603,0.909955,0.819931,0.143985,0.677038,0.293567,1
0.298651,0.828033,0.810795,0.036422,0.056643,0.835497,2
0.772756,0.093038,0.384787,0.253968,0.79788,0.058331,1
0.54297,0.16557,0.337897,0.338332,0.416104,0.825517,2
0.819483,0.994078,0.534469,0.373555,0.744994,0.766735,1
0.217791,0.235654,0.508279,0.389384,0.861107,0.735679,1
0.238016,0.698479,0.830884,0.170442,0.060676,0.239094,0
0.25214,0.213706,0.905374,0.020826,0.933041,0.291718,2
0.936314,0.735359,0.596829,0.654726,0.301032,0.856241,0
0.136398,0.533038,0.730803,0.261339,0.233031,0.801062,1
0.903335,0.282677,0.185012,0.948243,0.065236,0.83703,0
0.820004,0.082635,0.092569,0.442684,0.214704,0.948791,0
0.682926,0.350142,0.458695,0.094751,0.317687,0.233845,2
0.13886,0.845065,0.309144,0.055391,0.272721,0.176384,1
0.179706,0.888955,0.161049,0.992362,0.609645,0.10881,1
0.690074,0.84858,0.05714,0.318918,0.733535,0.654918,1
0.370507,0.839987,0.298697,0.436894,0.204057,0.700123,1
0.31358,0.180395,0.810787,0.927139,0.123563,0.996539,2
0.688529,0.502979,0.539464,0.316908,0.804388,0.727013,2
0.545303,0.885608,0.404805,0.59496,0.378314,0.518671,1
0.784086,0.530708,0.203,0.68511,0.586387,0.030272,0
0.063447,0.449933,0.873259,0.692908,0.559169,0.006475,1
0.266301,0.148399,0.103071,0.763678,0.859118,0.531259,0
0.925542,0.77563,0.440929,0.671772,0.593424,0.097552,0
0.401685,0.94912,0.584846,0.275263,0.611215,0.311488,1
0.806919,0.25615,0.167576,0.234506,0.140338,0.244905,0
0.595511,0.458157,0.848006,0.698117,0.899679,0.083239,0
0.500656,0.466422,0.333375,0.00525,0.105775,0.632969,2
0.736394,0.345056,0.951795,0.856206,0.748265,0.395267,0
0.547644,0.333906,0.49343,0.397375,0.85638,0.605691,1
0.274325,0.886156,0.518026,0.905167,0.208412,0.255917,1
0.641277,0.428885,0.646736,0.433194,0.494186,0.625633,2
0.180797,0.145806,0.432878,0.595822,0.441869,0.954893,2
0.642322,0.527088,0.184103,0.229801,0.337584,0.351583,1
0.048954,0.505637,0.28172,0.161605,0.720962,0.498004,1
0.459101,0.057,0.591299,0.468454,0.770377,0.509901,2
0.834691,0.33002,0.295857,0.935322,0.472112,0.124706,0
0.744406,0.868696,0.12788,0.79124,0.973467,0.3199,0
0.177272,0.447296,0.956189,0.836547,0.497569,0.135985,2
0.506955,0.507028,0.887239,0.386453,0.908172,0.453847,1
0.305334,0.479335,0.569573,0.499523,0.3156,0.988147,2
0.107915,0.858207,0.499595,0.602352,0.771788,0.788649,2
0.149429,0.617704,0.112831,0.171247,0.800824,0.018491,1
0.110567,0.251278,0.037214,0.295865,0.607875,0.319443,1
0.018213,0.051848,0.7259,0.614409,0.853745,0.661616,2
0.262624,0.636496,0.261683,0.083706,0.354274,0.267436,1
0.2972,0.624684,0.450189,0.005799,0.693433,0.774104,2
0.528523,0.454013,0.405852,0.270586,0.350379,0.417714,2
0.466015,0.263015,0.014137,0.05911,0.134606,0.217602,1
0.927781,0.641214,0.995245,0.181507,0.478309,0.699791,2
0.660975,0.412413,0.833867,0.187676,0.266933,0.412198,2
0.872994,0.220367,0.596872,0.007735,0.518682,0.765731,2
0.842127,0.162091,0.048202,0.657489,0.902285,0.653871,0
0.950223,0.919343,0.302695,0.991043,0.77575,0.582475,0
0.592079,0.946231,0.946062,0.320253,0.754612,0.363018,1
0.072277,0.27437,0.152831,0.916303,0.265861,0.248161,0
0.766903,0.441115,0.605099,0.36869,0.956148,0.707685,0
0.348472,0.118437,0.93643,0.297216,0.998865,0.897339,2
0.970079,0.346549,0.99181,0.228631,0.122673,0.942084,1
0.872407,0.55406,0.564558,0.276624,0.550469,0.156361,0
0.881644,0.674118,0.692875,0.203443,0.325585,0.851991,0
0.578546,0.988971,0.184763,0.07088,0.012199,0.420781,1
0.52339,0.609322,0.750244,0.712435,0.322299,0.992272,1
0.356513,0.540878,0.96428,0.770058,0.704517,0.840083,2
0.395929,0.632868,0.942049,0.032369,0.426293,0.543491,2
0.147089,0.3326,0.84059,0.37624,0.006659,0.399802,2
0.636888,0.008718,0.625665,0.313053,0.336319,0.092224,0
