a.0,a.1,a.2,b.0,b.1,b.2,y
0.818301,0.982669,0.064987,0.569283,0.280728,0.143093,1
0.898274,0.391201,0.61501,0.755424,0.779733,0.146109,0
0.647364,0.651422,0.058361,0.715653,0.107884,0.97541,1
0.333295,0.091314,0.76737,0.914791,0.050712,0.842181,2
0.620798,0.76213,0.865857,0.115633,0.090153,0.573931,2
0.320183,0.042476,0.353051,0.547874,0.902266,0.806756,2
0.160935,0.16796,0.417307,0.015358,0.339641,0.407615,1
0.352526,0.405515,0.870264,0.662159,0.19919,0.046905,2
0.012766,0.271547,0.66497,0.080783,0.599633,0.68314,2
0.102066,0.513244,0.445373,0.212482,0.550542,0.793748,0
0.792445,0.861144,0.703749,0.109933,0.450464,0.147455,1
0.265456,0.616788,0.658855,0.11808,0.097788,0.440871,2
0.49119,0.544219,0.331076,0.050419,0.019754,0.519169,2
0.624591,0.549714,0.243086,0.588105,0.876011,0.595835,0
0.279181,0.635513,0.114702,0.194479,0.724552,0.027362,1
0.638859,0.000587,0.314957,0.710847,0.117343,0.653643,0
0.328217,0.532328,0.432319,0.357608,0.73709,0.370282,1
0.779496,0.857165,0.130921,0.034187,0.694134,0.001189,0
0.090946,0.365018,0.03475,0.896082,0.545877,0.932833,1
0.329744,0.850596,0.870673,0.664347,0.71817,0.278117,1
0.192074,0.463761,0.006733,0.148452,0.676484,0.304133,1
0.893366,0.12507,0.157181,0.859809,0.15844,0.81742,2
0.925099,0.632523,0.093119,0.840133,0.499309,0.447574,0
0.019673,0.48786,0.308664,0.019138,0.835871,0.332635,1
0.783937,0.897833,0.611534,0.273838,0.443685,0.828944,1
0.981887,0.405182,0.890572,0.758092,0.815854,0.935264,0
0.855616,0.927221,0.507952,0.983638,0.961061,0.682219,1
0.631457,0.203377,0.251802,0.712695,0.8727,0.285566,0
0.685392,0.503571,0.231161,0.761296,0.704673,0.416554,0
0.206293,0.269407,0.272696,0.847857,0.963729,0.015769,1
0.431158,0.322852,0.63748,0.854688,0.259412,0.296574,2
0.625902,0.024547,0.947132,0.91102,0.145334,0.246756,2
0.072492,0.22621,0.697978,0.231776,0.967775,0.156714,2
0.959379,0.527599,0.321959,0.418363,0.155736,0.436713,0
0.275925,0.125868,0.005964,0.191017,0.002349,0.770884,2
0.890499,0.302604,0.701158,0.649821,0.089659,0.824804,2
0.08593,0.337718,0.465169,0.995672,0.919402,0.061643,1
0.181362,0.87515,0.280572,0.803417,0.80514,0.594927,1
